"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
8225,"Species","Country","MX",22075
8225,"Species","Country","VE",22075
8232,"Species","Country","CU",22075
8232,"Species","Territory","PR",22075
8234,"Species","Country","BR",22075
8234,"Species","Country","UY",22075
8235,"Species","Country","CO",22075
8237,"Species","Country","PE",22075
8240,"Species","Country","BZ",22075
8246,"Species","Country","BR",22075
8256,"Species","Country","EC",22075
8256,"Species","Country","PE",22075
8258,"Species","Country","BR",22075
8264,"Species","Country","CO",22075
8264,"Species","Territory","GF",22075
8274,"Species","Country","BR",22075
8277,"Species","Country","BO",22075
8277,"Species","Country","CO",22075
8286,"Species","Country","PE",22075
8288,"Species","Country","BR",22075
8288,"Species","Country","PY",22075
8298,"Species","Country","IN",22075
8298,"Species","Country","NP",22075
8320,"Species","Country","ID",22075
8330,"Species","Country","CO",22075
8330,"Species","Country","EC",22075
8330,"Species","Country","PA",22075
8331,"Species","Country","IN",22075
8331,"Species","Country","MM",22075
8331,"Species","Country","NP",22075
8359,"Species","Country","MY",22075
8412,"Species","Country","ID",22075
10370,"Species","Country","BR",22075
10388,"Species","Country","IN",22075
19438,"Species","Country","AO",22075
19438,"Species","Country","CF",22075
19438,"Species","Country","CG",22075
19438,"Species","Country","CI",22075
19438,"Species","Country","CM",22075
19438,"Species","Country","GA",22075
19438,"Species","Country","GH",22075
19438,"Species","Country","GN",22075
19438,"Species","Country","GQ",22075
19438,"Species","Country","LR",22075
19438,"Species","Country","NG",22075
19438,"Species","Country","SL",22075
19438,"Species","Country","ST",22075
19448,"Species","Country","BO",22075
19448,"Species","Country","CO",22075
19448,"Species","Country","CU",22075
19448,"Species","Country","EC",22075
19448,"Species","Country","GY",22075
19448,"Species","Country","HT",22075
19448,"Species","Country","JM",22075
19448,"Species","Country","PA",22075
19448,"Species","Country","VE",22075
19455,"Species","Country","VE",22075
19458,"Species","Country","CO",22075
19458,"Species","Country","CR",22075
19458,"Species","Country","EC",22075
19458,"Species","Country","GY",22075
19458,"Species","Country","PA",22075
19458,"Species","Country","PE",22075
19458,"Species","Country","SR",22075
19458,"Species","Country","VE",22075
19522,"Species","Country","VE",22075
19557,"Species","Country","CR",22075
19567,"Species","Country","LK",22075
29643,"Species","Country","PE",22075
30443,"Species","Territory","PF",22075
62071,"Species","Country","BR",22075
62071,"Species","Country","VE",22075
75762,"Species","Country","VE",22075
107718,"Species","Country","CU",22075
107718,"Species","Country","HT",22075
107719,"Species","Country","DO",22075
111226,"Species","Country","AU",22075
173058,"Species","Country","ID",22075
173060,"Species","Country","ID",22075
173069,"Species","Country","PH",22075
173102,"Species","Territory","NC",22075
173106,"Species","Country","MG",22075
173131,"Species","Country","MG",22075
173132,"Species","Country","ID",22075
173132,"Species","Country","VU",22075
173134,"Species","Country","ID",22075
173135,"Species","Country","BR",22075
173137,"Species","Country","PH",22075
173151,"Species","Country","CR",22075
173151,"Species","Country","CU",22075
173151,"Species","Country","DM",22075
173151,"Species","Country","JM",22075
173151,"Species","Country","KN",22075
173151,"Species","Country","LC",22075
173151,"Species","Territory","MQ",22075
173151,"Species","Territory","MS",22075
173151,"Species","Country","MY",22075
173151,"Species","Country","VC",22075
173162,"Species","Country","AU",22075
173162,"Species","Territory","GU",22075
173177,"Species","Country","ID",22075
173177,"Species","Country","PH",22075
173216,"Species","Country","ID",22075
173238,"Species","Country","BR",22075
173239,"Species","Country","EC",22075
173250,"Species","Country","BR",22075
173275,"Species","Country","BR",22075
173278,"Species","Country","BR",22075
173309,"Species","Country","GY",22075
173331,"Species","Country","BO",22075
173331,"Species","Country","EC",22075
173331,"Species","Country","PE",22075
173353,"Species","Country","BR",22075
173363,"Species","Country","SB",22075
173383,"Species","Country","EC",22075
173383,"Species","Country","PE",22075
173409,"Species","Country","BR",22075
173420,"Species","Country","CO",22075
173420,"Species","Country","EC",22075
173439,"Species","Country","DM",22075
173439,"Species","Territory","GP",22075
173439,"Species","Country","LC",22075
173439,"Species","Territory","MQ",22075
173439,"Species","Country","TT",22075
173439,"Species","Country","VC",22075
173439,"Species","Country","VE",22075
173441,"Species","Country","KM",22075
173441,"Species","Country","MG",22075
173463,"Species","Country","BR",22075
173463,"Species","Country","CO",22075
173463,"Species","Country","VE",22075
173480,"Species","Country","VE",22075
173483,"Species","Country","VE",22075
173487,"Species","Country","EC",22075
173495,"Species","Country","CO",22075
173496,"Species","Country","VE",22075
173505,"Species","Country","TT",22075
173533,"Species","Country","BR",22075
173572,"Species","Country","AU",22075
173572,"Species","Country","ID",22075
173572,"Species","Country","PG",22075
173583,"Species","Country","BR",22075
173625,"Species","Territory","PF",22075
173627,"Species","Country","PG",22075
173663,"Species","Country","CO",22075
173687,"Species","Country","VU",22075
173691,"Species","Country","CN",22075
173718,"Species","Country","JM",22075
173745,"Species","Country","BO",22075
173761,"Species","Country","CO",22075
173805,"Species","Country","BR",22075
173834,"Species","Country","GD",22075
173886,"Species","Country","CO",22075
173893,"Species","Country","JM",22075
173916,"Species","Country","PY",22075
173920,"Species","Country","BO",22075
173939,"Species","Country","BR",22075
173961,"Species","Territory","PF",22075
173964,"Species","Country","BR",22075
173966,"Species","Territory","GF",22075
173974,"Species","Country","DO",22075
173980,"Species","Country","JM",22075
173990,"Species","Country","MG",22075
173999,"Species","Country","WS",22075
174008,"Species","Country","CO",22075
174011,"Species","Country","WS",22075
174029,"Species","Country","PG",22075
174038,"Species","Country","CO",22075
174038,"Species","Country","VE",22075
174040,"Species","Country","ID",22075
174048,"Species","Country","WS",22075
174053,"Species","Country","ID",22075
174055,"Species","Territory","PF",22075
174164,"Species","Country","BR",22075
174167,"Species","Country","CU",22075
174167,"Species","Country","JM",22075
174167,"Species","Territory","PR",22075
174194,"Species","Country","BR",22075
174194,"Species","Country","VE",22075
174196,"Species","Country","CO",22075
174198,"Species","Country","BR",22075
174199,"Species","Country","GY",22075
174202,"Species","Country","CU",22075
174203,"Species","Country","BR",22075
174203,"Species","Country","GY",22075
174206,"Species","Country","BR",22075
174207,"Species","Country","TT",22075
174210,"Species","Country","BO",22075
174210,"Species","Country","BR",22075
174210,"Species","Country","CO",22075
174210,"Species","Country","EC",22075
174210,"Species","Territory","GF",22075
174210,"Species","Country","GY",22075
174210,"Species","Country","PE",22075
174210,"Species","Country","SR",22075
174210,"Species","Country","VE",22075
174224,"Species","Country","VE",22075
174344,"Species","Country","CO",22075
174344,"Species","Country","EC",22075
174344,"Species","Country","PE",22075
174344,"Species","Country","VE",22075
174352,"Species","Country","AU",22075
174352,"Species","Country","ID",22075
174352,"Species","Country","PG",22075
174354,"Species","Country","CO",22075
174392,"Species","Country","CO",22075
174398,"Species","Country","BR",22075
174398,"Species","Country","CO",22075
174398,"Species","Country","EC",22075
174398,"Species","Country","PE",22075
174400,"Species","Country","PE",22075
174508,"Species","Country","SB",22075
174510,"Species","Country","PG",22075
174512,"Species","Country","ID",22075
174512,"Species","Country","PG",22075
174515,"Species","Territory","NC",22075
174519,"Species","Country","ID",22075
174522,"Species","Country","ID",22075
174522,"Species","Country","MY",22075
174526,"Species","Country","ID",22075
174526,"Species","Country","PG",22075
174528,"Species","Country","ID",22075
174528,"Species","Country","MY",22075
174529,"Species","Territory","MP",22075
174532,"Species","Country","ID",22075
174532,"Species","Country","MY",22075
174534,"Species","Country","ID",22075
174534,"Species","Country","MY",22075
174536,"Subspecies","Country","PG",22075
174538,"Subspecies","Country","PG",22075
174540,"Species","Country","PG",22075
174545,"Species","Country","PH",22075
174549,"Species","Country","SB",22075
174551,"Species","Country","BD",22075
174551,"Species","Country","CN",22075
174551,"Species","Country","IN",22075
174551,"Species","Country","MM",22075
174551,"Species","Country","VN",22075
174553,"Species","Country","ID",22075
174553,"Species","Country","MY",22075
174555,"Species","Country","PG",22075
174561,"Species","Country","ID",22075
174561,"Species","Country","PH",22075
174563,"Species","Country","PH",22075
174564,"Species","Country","ID",22075
174565,"Species","Country","ID",22075
174570,"Species","Territory","NF",22075
174571,"Species","Territory","PF",22075
174573,"Species","Country","PG",22075
174577,"Species","Country","ID",22075
174577,"Species","Country","IN",22075
174577,"Species","Country","MY",22075
174577,"Species","Country","TH",22075
174579,"Species","Country","CN",22075
174583,"Species","Country","PG",22075
174585,"Species","Country","PG",22075
174586,"Species","Country","ID",22075
174586,"Species","Country","PH",22075
174587,"Species","Territory","NC",22075
174589,"Species","Country","PG",22075
174590,"Species","Country","VU",22075
174591,"Species","Country","ID",22075
174595,"Species","Country","PG",22075
174597,"Species","Country","PG",22075
174598,"Species","Country","FJ",22075
174598,"Species","Country","NZ",22075
174598,"Species","Territory","PF",22075
174598,"Species","Territory","PN",22075
174598,"Species","Country","WS",22075
174600,"Species","Country","ID",22075
174601,"Species","Country","JP",22075
174602,"Species","Country","FJ",22075
174603,"Species","Country","ID",22075
174603,"Species","Country","MY",22075
174603,"Species","Country","SG",22075
174604,"Species","Country","PG",22075
174608,"Species","Country","FM",22075
174608,"Species","Country","PW",22075
174609,"Species","Territory","NC",22075
174610,"Species","Country","PH",22075
174611,"Species","Country","ID",22075
174611,"Species","Country","MY",22075
174612,"Species","Country","ID",22075
174613,"Species","Country","CK",22075
174615,"Species","Country","PG",22075
174616,"Species","Country","ID",22075
174617,"Species","Country","PH",22075
174618,"Species","Country","ID",22075
174618,"Species","Country","PG",22075
174619,"Species","Country","MY",22075
174619,"Species","Country","PH",22075
174620,"Species","Country","PG",22075
174621,"Species","Country","FJ",22075
174621,"Species","Territory","PF",22075
174621,"Species","Country","WS",22075
174622,"Species","Country","ID",22075
174622,"Species","Country","PG",22075
174626,"Species","Country","PH",22075
174628,"Species","Country","AU",22075
174630,"Species","Country","PG",22075
174632,"Species","Country","ID",22075
174632,"Species","Country","PG",22075
174633,"Species","Country","PG",22075
174633,"Species","Country","WS",22075
174636,"Species","Country","ID",22075
174637,"Species","Country","ID",22075
174639,"Species","Country","ID",22075
174641,"Species","Country","PH",22075
174645,"Species","Country","ID",22075
174645,"Species","Country","MY",22075
174645,"Species","Country","PH",22075
174645,"Species","Country","SG",22075
174646,"Species","Country","ID",22075
174648,"Species","Country","ID",22075
174650,"Species","Country","BO",22075
174651,"Species","Country","FJ",22075
174651,"Species","Country","WS",22075
174656,"Species","Country","ID",22075
174656,"Species","Country","PH",22075
174659,"Species","Country","ID",22075
174661,"Species","Country","ID",22075
174663,"Species","Country","ID",22075
