Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
Dilomilis,Genus,362,Family,4,A,Rafin.,,CITES_EU
Dimerandra,Genus,363,Family,4,A,Schltr.,,CITES_EU
Dimorphorchis,Genus,364,Family,4,A,Rolfe,,CITES_EU
Dinema,Genus,365,Family,4,A,Lindl.,,CITES_EU
Diodonopsis,Genus,367,Family,4,A,,,CITES_EU
Dionaea,Genus,368,Family,49,A,Ellis,,CITES_EU
Dioon,Genus,369,Family,13,A,Lindl.,,CITES_EU
Dioscorea,Genus,370,Family,50,A,L.,,CITES_EU
Diospyros,Genus,371,Family,51,A,L.,,CITES_EU
Diplandrorchis,Genus,373,Family,4,A,S.C. Chen,,CITES_EU
Diplocaulobium,Genus,374,Family,4,A,Kraenzl.,,CITES_EU
Diplolabellum,Genus,376,Family,4,A,Maekawa,,CITES_EU
Diplomeris,Genus,377,Family,4,A,D. Don,,CITES_EU
Diploprora,Genus,378,Family,4,A,Hook.f.,,CITES_EU
Dipodium,Genus,379,Family,4,A,R. Br.,,CITES_EU
Dipteryx,Genus,381,Family,19,A,Schreb.,,CITES_EU
Disa,Genus,382,Family,4,A,Bergius,,CITES_EU
Discocactus,Genus,383,Family,3,A,Pfeiffer,,CITES_EU
Disocactus,Genus,385,Family,3,A,Lindl.,,CITES_EU
Disperis,Genus,386,Family,4,A,Sw.,,CITES_EU
Diuris,Genus,388,Family,4,A,J.E. Smith,,CITES_EU
Domingoa,Genus,390,Family,4,A,Schlechter,,CITES_EU
Dossinia,Genus,392,Family,4,A,C. Morren,,CITES_EU
Dracula,Genus,393,Family,4,A,Luer,,CITES_EU
Drakaea,Genus,394,Family,4,A,Lindl.,,CITES_EU
Dresslerella,Genus,395,Family,4,A,Luer,,CITES_EU
Dressleria,Genus,396,Family,4,A,Dodson,,CITES_EU
Dryadella,Genus,397,Family,4,A,Luer,,CITES_EU
Dryadorchis,Genus,398,Family,4,A,Schlechter,,CITES_EU
Dryandra,Genus,399,Family,32,A,Thunb.,,CITES_EU
Drymoanthus,Genus,400,Family,4,A,W.H. Nicholls,,CITES_EU
Drymoda,Genus,401,Family,4,A,Lindl.,,CITES_EU
Dudleya,Genus,403,Family,52,A,Britton & Rose,,CITES_EU
Dypsis,Genus,406,Family,27,A,Noronha ex Mart.,,CITES_EU
Earina,Genus,407,Family,4,A,Lindl.,,CITES_EU
Eburophyton,Genus,408,Family,4,A,A. Heller,,CITES_EU
Echinocactus,Genus,409,Family,3,A,Link & Otto,,CITES_EU
Echinocereus,Genus,410,Family,3,A,Engelm.,,CITES_EU
Echinopsis,Genus,412,Family,3,A,Zucc.,,CITES_EU
Eleorchis,Genus,414,Family,4,A,Maekawa,,CITES_EU
Elleanthus,Genus,415,Family,4,A,C. Presl,,CITES_EU
Embreea,Genus,417,Family,4,A,Dodson,,CITES_EU
Encephalartos,Genus,418,Family,13,A,Lehm.,,CITES_EU
Encheiridion,Genus,420,Family,4,A,Summerh.,,CITES_EU
Encyclia,Genus,421,Family,4,A,Hook.,,CITES_EU
Ephippianthus,Genus,425,Family,4,A,Reichb.f.,,CITES_EU
Epiblastus,Genus,426,Family,4,A,Schlechter,,CITES_EU
Epiblema,Genus,427,Family,4,A,R. Br.,,CITES_EU
Epidanthus,Genus,428,Family,4,A,L.O. Williams,,CITES_EU
Epidendropsis,Genus,429,Family,4,A,Garay & Dunst.,,CITES_EU
Epidendrum,Genus,430,Family,4,A,L.,,CITES_EU
Epigeneium,Genus,431,Family,4,A,Gagnep.,,CITES_EU
Epilyna,Genus,432,Family,4,A,Schlechter,,CITES_EU
Epipactis,Genus,433,Family,4,A,Zinn,,CITES_EU
Epiphyllum,Genus,434,Family,3,A,Haw.,,CITES_EU
Epipogium,Genus,435,Family,4,A,S.G.Gmel. ex Borkh.,,CITES_EU
Epithelantha,Genus,437,Family,3,A,F.A.C. Weber ex Britton & Rose,,CITES_EU
Eria,Genus,438,Family,4,A,Lindl.,,CITES_EU
Eriaxis,Genus,439,Family,4,A,Reichb.f.,,CITES_EU
Eriochilus,Genus,440,Family,4,A,R. Br.,,CITES_EU
Eriodes,Genus,441,Family,4,A,Rolfe,,CITES_EU
Eriopsis,Genus,442,Family,4,A,Lindl.,,CITES_EU
Eriosyce,Genus,443,Family,3,A,Phil.,,CITES_EU
Erycina,Genus,444,Family,4,A,Lindl.,,CITES_EU
Erythrodes,Genus,445,Family,4,A,Blume,,CITES_EU
Escobaria,Genus,447,Family,3,A,Britton & Rose,,CITES_EU
Escontria,Genus,448,Family,3,A,Rose,,CITES_EU
Esmeralda,Genus,449,Family,4,A,Reichb.f.,,CITES_EU
Espostoa,Genus,450,Family,3,A,Britton & Rose,,CITES_EU
Espostocactus,Genus,451,Family,3,A,,,CITES_EU
Espostoopsis,Genus,452,Family,3,A,F. Buxb.,,CITES_EU
Eucosia,Genus,453,Family,4,A,Blume,,CITES_EU
Eulophia,Genus,454,Family,4,A,R. Br. ex Lindl.,,CITES_EU
Eulophidium,Genus,455,Family,4,A,Pfitzer,,CITES_EU
Eulophiella,Genus,456,Family,4,A,Rolfe,,CITES_EU
Eulychnia,Genus,457,Family,3,A,Phil.,,CITES_EU
Euphorbia,Genus,458,Family,10,A,L.,,CITES_EU
Eurychone,Genus,460,Family,4,A,Schlechter,,CITES_EU
Eurystyles,Genus,461,Family,4,A,Wawra,,CITES_EU
Evotella,Genus,462,Family,4,A,"Kurzweil, Linder & Chesselet",,CITES_EU
Facheiroa,Genus,464,Family,3,A,B. & R.,,CITES_EU
Fernandezia,Genus,465,Family,4,A,Ruiz & Pavon,,CITES_EU
Ferocactus,Genus,466,Family,3,A,Britton & Rose,,CITES_EU
Fitzroya,Genus,467,Family,54,A,Hook.f. ex Lindl.,,CITES_EU
Flickingeria,Genus,468,Family,4,A,A.D. Hawkes,,CITES_EU
Fouquieria,Genus,470,Family,55,A,Kunth,,CITES_EU
Frailea,Genus,471,Family,3,A,Britton & Rose,,CITES_EU
Frerea,Genus,472,Family,15,A,Dalzell,,CITES_EU
Funkiella,Genus,475,Family,4,A,Schltr.,,CITES_EU
Galanthus,Genus,476,Family,7,A,L.,,CITES_EU
Galeandra,Genus,477,Family,4,A,Lindl.,,CITES_EU
Galearis,Genus,478,Family,4,A,Rafin.,,CITES_EU
Galeola,Genus,479,Family,4,A,Lour.,,CITES_EU
Galeottiella,Genus,481,Family,4,A,Schltr.,,CITES_EU
Gastrochilus,Genus,483,Family,4,A,Wall.,,CITES_EU
Gastrodia,Genus,484,Family,4,A,R. Br.,,CITES_EU
Geesinkorchis,Genus,486,Family,4,A,de Vogel,,CITES_EU
Geleznowia,Genus,487,Family,34,A,Turcz.,,CITES_EU
Gennaria,Genus,488,Family,4,A,Parl.,,CITES_EU
Genoplesium,Genus,489,Family,4,A,R. Br.,,CITES_EU
Gentiana,Genus,490,Family,56,A,L.,,CITES_EU
Genyorchis,Genus,491,Family,4,A,Schlechter,,CITES_EU
Geodorum,Genus,493,Family,4,A,G. Jacks.,,CITES_EU
Geohintonia,Genus,494,Family,3,A,Glass & W.A.Fitz Maur.,,CITES_EU
Glomera,Genus,496,Family,4,A,Blume,,CITES_EU
Gnetum,Genus,499,Family,57,A,L.,,CITES_EU
Gomesa,Genus,500,Family,4,A,R. Br.,,CITES_EU
Gonatostylis,Genus,502,Family,4,A,Schlechter,,CITES_EU
Gongora,Genus,503,Family,4,A,Ruiz & Pav.,,CITES_EU
Gonystylus,Genus,505,Family,2,A,Teijsm. & Binn.,,CITES_EU
Goodyera,Genus,506,Family,4,A,R. Br.,,CITES_EU
Govenia,Genus,507,Family,4,A,Lindl.,,CITES_EU
Grahamia,Genus,508,Family,22,A,Gillies ex Hook. & Arn.,,CITES_EU
Grammangis,Genus,509,Family,4,A,Reichb.f.,,CITES_EU
Grammatophyllum,Genus,510,Family,4,A,Blume,,CITES_EU
Graphorkis,Genus,511,Family,4,A,Thou.,,CITES_EU
Grosourdya,Genus,514,Family,4,A,Reichb. f.,,CITES_EU
Guaiacum,Genus,515,Family,36,A,L.,,CITES_EU
Gunnarella,Genus,517,Family,4,A,Senghas,,CITES_EU
Gymnadenia,Genus,518,Family,4,A,R. Br.,,CITES_EU
Gymnigritella,Genus,519,Family,4,A,,,CITES_EU
Gymnocalycium,Genus,521,Family,3,A,Pfeiffer,,CITES_EU
Gymnocarpos,Genus,522,Family,58,A,Forssk.,,CITES_EU
Gynoglottis,Genus,524,Family,4,A,J.J. Smith,,CITES_EU
Gyrinops,Genus,525,Family,2,A,Gaertn.,,CITES_EU
Haageocereus,Genus,526,Family,3,A,Backeb.,,CITES_EU
Haagespostoa,Genus,527,Family,3,A,,,CITES_EU
Habenaria,Genus,528,Family,4,A,Nimmo,,CITES_EU
Hagsatera,Genus,529,Family,4,A,Tamayo,,CITES_EU
Hammarbya,Genus,531,Family,4,A,Kuntze,,CITES_EU
Hancockia,Genus,532,Family,4,A,Rolfe,,CITES_EU
Hapalorchis,Genus,533,Family,4,A,Schlechter,,CITES_EU
Harpagophytum,Genus,535,Family,59,A,DC. ex Meissn.,,CITES_EU
Harrisella,Genus,536,Family,4,A,Fawc. & Rendle,,CITES_EU
Harrisia,Genus,537,Family,3,A,Britton,,CITES_EU
Hatiora,Genus,538,Family,3,A,B. & R.,,CITES_EU
Hederorkis,Genus,539,Family,4,A,Thouars,,CITES_EU
Hedychium,Genus,540,Family,60,A,J.G. Koenig,,CITES_EU
Hedyosmum,Genus,541,Family,29,A,Sw.,,CITES_EU
Helcia,Genus,542,Family,4,A,Lindl.,,CITES_EU
Hemipilia,Genus,545,Family,4,A,Lindl.,,CITES_EU
Hemitelia,Genus,547,Family,1,A,R.Br.,,CITES_EU
Herminium,Genus,548,Family,4,A,L.,,CITES_EU
Herschelianthe,Genus,550,Family,4,A,Rauschert,,CITES_EU
Hetaeria,Genus,551,Family,4,A,Blume,,CITES_EU
Hexadesmia,Genus,552,Family,4,A,Brongn.,,CITES_EU
Hexalectris,Genus,553,Family,4,A,Rafin.,,CITES_EU
Himantoglossum,Genus,554,Family,4,A,K. Koch,,CITES_EU
Hintonella,Genus,555,Family,4,A,Ames,,CITES_EU
Hippeophyllum,Genus,556,Family,4,A,Schlechter,,CITES_EU
Hirtzia,Genus,557,Family,4,A,Dodson,,CITES_EU
Hispaniella,Genus,558,Family,4,A,Braem,,CITES_EU
Holcoglossum,Genus,560,Family,4,A,Schlechter,,CITES_EU
Holopogon,Genus,561,Family,4,A,Komarov & Nevski,,CITES_EU
Holothrix,Genus,562,Family,4,A,Rich. ex Lindl.,,CITES_EU
Homalopetalum,Genus,563,Family,4,A,Rolfe,,CITES_EU
Hoodia,Genus,564,Family,11,A,Sweet ex Decne.,,CITES_EU
Houlletia,Genus,567,Family,4,A,Brongn.,,CITES_EU
Huntleya,Genus,568,Family,4,A,Bateman,,CITES_EU
Huttonaea,Genus,569,Family,4,A,Harv.,,CITES_EU
Hybochilus,Genus,570,Family,4,A,Schltr.,,CITES_EU
Hydrastis,Genus,571,Family,18,A,L.,,CITES_EU
Hygrochilus,Genus,572,Family,4,A,Pfitzer,,CITES_EU
Hylaeorchis,Genus,573,Family,4,A,G.Carnevali & G.A.Romero,,CITES_EU
Hylocereus,Genus,574,Family,3,A,(A. Berger) Britton & Rose,,CITES_EU
Hylophila,Genus,575,Family,4,A,Lindl.,,CITES_EU
Hymenorchis,Genus,576,Family,4,A,Schlechter,,CITES_EU
Ilex,Genus,577,Family,61,A,L.,,CITES_EU
Ionopsis,Genus,579,Family,4,A,Kunth,,CITES_EU
Ipsea,Genus,580,Family,4,A,Lindl.,,CITES_EU
Ischnogyne,Genus,582,Family,4,A,Schlechter,,CITES_EU
Isochilus,Genus,583,Family,4,A,R. Br.,,CITES_EU
Isotria,Genus,584,Family,4,A,Rafin.,,CITES_EU
Jacquiniella,Genus,585,Family,4,A,Schlechter,,CITES_EU
Jasminocereus,Genus,586,Family,3,A,Britton & Rose,,CITES_EU
Jumellea,Genus,588,Family,4,A,Schlechter,,CITES_EU
Kalmia,Genus,590,Family,26,A,L.,,CITES_EU
Kefersteinia,Genus,591,Family,4,A,Rchb. .f.,,CITES_EU
Kegeliella,Genus,592,Family,4,A,Mansf.,,CITES_EU
Kingidium,Genus,593,Family,4,A,P.F. Hunt,,CITES_EU
Kionophyton,Genus,594,Family,4,A,Garay.,,CITES_EU
Koellensteinia,Genus,595,Family,4,A,Rchb. f.,,CITES_EU
Kreodanthus,Genus,597,Family,4,A,Garay,,CITES_EU
Kuhlhasseltia,Genus,598,Family,4,A,J.J. Smith,,CITES_EU
Lacaena,Genus,599,Family,4,A,Lindl.,,CITES_EU
Laelia,Genus,600,Family,4,A,Lindl.,,CITES_EU
Lankestrella,Genus,601,Family,4,A,Unknown,,CITES_EU
Lasiocereus,Genus,602,Family,3,A,Ritter,,CITES_EU
Lavoisiera,Genus,603,Family,62,A,DC.,,CITES_EU
Lecanorchis,Genus,604,Family,4,A,Blume,,CITES_EU
Lemurella,Genus,606,Family,4,A,Schlechter,,CITES_EU
Lemurophoenix,Genus,607,Family,27,A,Dransfield,,CITES_EU
Leocereus,Genus,609,Family,3,A,Britton & Rose,,CITES_EU
Leochilus,Genus,610,Family,4,A,Knowles & Westc.,,CITES_EU
Lepanthes,Genus,611,Family,4,A,Sw.,,CITES_EU
Lepanthopsis,Genus,612,Family,4,A,Ames,,CITES_EU
Lepidogyne,Genus,613,Family,4,A,Blume,,CITES_EU
Lepidozamia,Genus,614,Family,13,A,Regel,,CITES_EU
Lepismium,Genus,615,Family,3,A,Pfeiffer,,CITES_EU
Leptocereus,Genus,617,Family,3,A,(A. Berger) Britton & Rose,,CITES_EU
Leptotes,Genus,618,Family,4,A,Lindl.,,CITES_EU
Leuchtenbergia,Genus,620,Family,3,A,Hook.,,CITES_EU
Leucohyle,Genus,621,Family,4,A,Klotzsch,,CITES_EU
Lewisia,Genus,622,Family,22,A,Pursh,,CITES_EU
Ligeophila,Genus,623,Family,4,A,Garay,,CITES_EU
Limodorum,Genus,624,Family,4,A,Boehm.,,CITES_EU
Liparis,Genus,626,Family,4,A,Rich.,,CITES_EU
Listera,Genus,627,Family,4,A,R. Br.,,CITES_EU
Listrostachys,Genus,628,Family,4,A,Reichb.,,CITES_EU
Lockhartia,Genus,629,Family,4,A,Hook.,,CITES_EU
Lodoicea,Genus,630,Family,27,A,Comm. ex D.C.,,CITES_EU
Loefgrenianthus,Genus,631,Family,4,A,Hoehne,,CITES_EU
Lophophora,Genus,632,Family,3,A,J.M. Coulter,,CITES_EU
Lophosoria,Genus,633,Family,38,A,C. Presl,,CITES_EU
Ludisia,Genus,634,Family,4,A,A. Richard,,CITES_EU
Lueddemannia,Genus,635,Family,4,A,Reichb.f.,,CITES_EU
Luisia,Genus,636,Family,4,A,Gaudich.,,CITES_EU
Lycaste,Genus,637,Family,4,A,Lindl.,,CITES_EU
Lycomormium,Genus,638,Family,4,A,Reichb.f.,,CITES_EU
Lycopodium,Genus,639,Family,63,A,L.,,CITES_EU
Lyperanthus,Genus,640,Family,4,A,R. Br.,,CITES_EU
Lyroglossa,Genus,641,Family,4,A,Schltr.,,CITES_EU
Macodes,Genus,642,Family,4,A,(Blume) Lindl.,,CITES_EU
Macradenia,Genus,643,Family,4,A,R. Br.,,CITES_EU
Macroclinium,Genus,644,Family,4,A,Barb. Rodr.,,CITES_EU
Macropidia,Genus,645,Family,24,A,J. Drumm. ex Harv.,,CITES_EU
Macropodanthus,Genus,646,Family,4,A,L.O. Williams,,CITES_EU
Macrozamia,Genus,647,Family,13,A,Miq.,,CITES_EU
Magnolia,Genus,648,Family,5,A,L.,,CITES_EU
Maihuenia,Genus,649,Family,3,A,(Phil. ex Weber) K. Schum.,,CITES_EU
Malaxis,Genus,650,Family,4,A,Soland. ex Sw.,,CITES_EU
Malleola,Genus,651,Family,4,A,J.J. Smith & Schlechter,,CITES_EU
Mammillaria,Genus,652,Family,3,A,Haw.,,CITES_EU
Mammilloydia,Genus,653,Family,3,A,Haw.,,CITES_EU
Manniella,Genus,654,Family,4,A,Reichb.f.,,CITES_EU
Margelliantha,Genus,655,Family,4,A,Cribb,,CITES_EU
Marojejya,Genus,656,Family,27,A,Humbert,,CITES_EU
Masdevallia,Genus,657,Family,4,A,Ruiz & Pav.,,CITES_EU
Matucana,Genus,658,Family,3,A,B. & R.,,CITES_EU
Maxillaria,Genus,659,Family,4,A,Ruíz & Pav.,,CITES_EU
Meconopsis,Genus,660,Family,64,A,Vig.,,CITES_EU
Mediocalcar,Genus,661,Family,4,A,J.J. Smith,,CITES_EU
Megastylis,Genus,663,Family,4,A,Schlechter,,CITES_EU
Meiracyllium,Genus,664,Family,4,A,Reichb.f.,,CITES_EU
Melocactus,Genus,666,Family,3,A,Link & Otto,,CITES_EU
Menyanthes,Genus,667,Family,65,A,L.,,CITES_EU
Mesadenella,Genus,668,Family,4,A,Pabst & Garay,,CITES_EU
Mesadenus,Genus,669,Family,4,A,Schltr.,,CITES_EU
Mesoglossum,Genus,670,Family,4,A,Halbinger,,CITES_EU
Mesospinidium,Genus,671,Family,4,A,Reichb.f.,,CITES_EU
Mexicoa,Genus,672,Family,4,A,Garay,,CITES_EU
Micranthocereus,Genus,674,Family,3,A,Backeb.,,CITES_EU
Microcoelia,Genus,675,Family,4,A,Lindl.,,CITES_EU
Microcycas,Genus,676,Family,13,A,(Miq.) A. DC.,,CITES_EU
Micropera,Genus,677,Family,4,A,Lindl.,,CITES_EU
Microsaccus,Genus,678,Family,4,A,Blume,,CITES_EU
Microstylis,Genus,679,Family,4,A,(Nutt.) Eaton,,CITES_EU
Microtatorchis,Genus,680,Family,4,A,Schlechter,,CITES_EU
Microterangis,Genus,681,Family,4,A,Senghas,,CITES_EU
Microtis,Genus,682,Family,4,A,R. Br.,,CITES_EU
Mila,Genus,683,Family,3,A,Britton & Rose,,CITES_EU
Miltonia,Genus,684,Family,4,A,Lindl.,,CITES_EU
Miltonioides,Genus,685,Family,4,A,Brieger & Luckel,,CITES_EU
Miltoniopsis,Genus,686,Family,4,A,God.-Leb.,,CITES_EU
Mischobulbum,Genus,687,Family,4,A,Schlechter,,CITES_EU
Mobilabium,Genus,689,Family,4,A,Rupp,,CITES_EU
Moerenhoutia,Genus,690,Family,4,A,Blume,,CITES_EU
Monadenia,Genus,691,Family,4,A,Lindl.,,CITES_EU
Monomeria,Genus,692,Family,4,A,Lindl.,,CITES_EU
Monosepalum,Genus,694,Family,4,A,Schlechter,,CITES_EU
Mormodes,Genus,695,Family,4,A,Lindl.,,CITES_EU
Mormolyca,Genus,696,Family,4,A,Fenzl,,CITES_EU
Muluorchis,Genus,697,Family,4,A,J.J. Wood,,CITES_EU
Myoxanthus,Genus,698,Family,4,A,Poepp. & Endl.,,CITES_EU
Myrmechis,Genus,699,Family,4,A,(Lindl.) Blume,,CITES_EU
Myrmecophila,Genus,700,Family,4,A,Rolfe,,CITES_EU
Myrtgerocactus,Genus,702,Family,3,A,,,CITES_EU
Myrtillocactus,Genus,703,Family,3,A,Console,,CITES_EU
Mystacidium,Genus,704,Family,4,A,Lindl.,,CITES_EU
Nageliella,Genus,706,Family,4,A,L.O. Williams,,CITES_EU
Nardostachys,Genus,707,Family,66,A,DC.,,CITES_EU
Neobathiea,Genus,710,Family,4,A,Schlechter,,CITES_EU
Neobennettia,Genus,711,Family,4,A,Senghas,,CITES_EU
Neobolusia,Genus,713,Family,4,A,Schlechter,,CITES_EU
Neobuxbaumia,Genus,714,Family,3,A,Backeb.,,CITES_EU
Neoclemensia,Genus,715,Family,4,A,C.E. Carr,,CITES_EU
Neocogniauxia,Genus,716,Family,4,A,Schlechter,,CITES_EU
Neodypsis,Genus,718,Family,27,A,Baill.,,CITES_EU
Neofinetia,Genus,719,Family,4,A,Hu,,CITES_EU
Neogyna,Genus,722,Family,4,A,Rchb.f.,,CITES_EU
Neolloydia,Genus,724,Family,3,A,Britton & Rose,,CITES_EU
Neomoorea,Genus,725,Family,4,A,Rolfe,,CITES_EU
Neoraimondia,Genus,726,Family,3,A,Britton & Rose,,CITES_EU
Neotinea,Genus,727,Family,4,A,Reichb.f.,,CITES_EU
Neottia,Genus,728,Family,4,A,Guett.,,CITES_EU
Neottianthe,Genus,729,Family,4,A,(Reichb. f.) Schltr.,,CITES_EU
Neo-urbania,Genus,730,Family,4,A,Fawcett & Rendle,,CITES_EU
Neowerdermannia,Genus,731,Family,3,A,Fric,,CITES_EU
Neowilliamsia,Genus,732,Family,4,A,Garay,,CITES_EU
Nepenthes,Genus,733,Family,8,A,L.,,CITES_EU
Nephelaphyllum,Genus,734,Family,4,A,Blume,,CITES_EU
Nephrangis,Genus,736,Family,4,A,(Schlechter) Summerh.,,CITES_EU
Nervilia,Genus,737,Family,4,A,Comm. ex Gaudich.,,CITES_EU
Neuwiedia,Genus,738,Family,4,A,Blume,,CITES_EU
Nidema,Genus,739,Family,4,A,Britton & Millsp.,,CITES_EU
Nigritella,Genus,740,Family,4,A,Rich.,,CITES_EU
Nolina,Genus,741,Family,20,A,Michx.,,CITES_EU
Nothostele,Genus,744,Family,4,A,Garay,,CITES_EU
Notylia,Genus,745,Family,4,A,Lindl.,,CITES_EU
Oberonia,Genus,746,Family,4,A,Lindl.,,CITES_EU
Obregonia,Genus,747,Family,3,A,Fric,,CITES_EU
Octarrhena,Genus,748,Family,4,A,Thw.,,CITES_EU
Octomeria,Genus,749,Family,4,A,Pfeiff.,,CITES_EU
Odontochilus,Genus,750,Family,4,A,Blume,,CITES_EU
Odontoglossum,Genus,751,Family,4,A,Kunth,,CITES_EU
Odontorrhynchus,Genus,752,Family,4,A,M.N. Correa,,CITES_EU
Oeceoclades,Genus,753,Family,4,A,Lindl.,,CITES_EU
Oeoniella,Genus,755,Family,4,A,Schlechter,,CITES_EU
Oerstedella,Genus,756,Family,4,A,Rchb. f.,,CITES_EU
Oliveriana,Genus,759,Family,4,A,Reichb.f.,,CITES_EU
Omoea,Genus,760,Family,4,A,Blume,,CITES_EU
Oncidium,Genus,761,Family,4,A,Sw.,,CITES_EU
Operculicarya,Genus,762,Family,67,A,H. Perrier,,CITES_EU
Ophrys,Genus,764,Family,4,A,L.,,CITES_EU
Opuntia,Genus,765,Family,3,A,Mill.,,CITES_EU
Orchis,Genus,768,Family,4,A,L.,,CITES_EU
Oreocereus,Genus,769,Family,3,A,(A. Berger) Riccob.,,CITES_EU
Oreomunnea,Genus,770,Family,53,A,Oerst.,,CITES_EU
Oreorchis,Genus,771,Family,4,A,Lindl.,,CITES_EU
Orestias,Genus,772,Family,4,A,Ridley,,CITES_EU
Ornithocephalus,Genus,774,Family,4,A,Hook.,,CITES_EU
Ornithochilus,Genus,775,Family,4,A,(Lindl.) Benth.,,CITES_EU
Orothamnus,Genus,776,Family,32,A,Pappe ex Hook.,,CITES_EU
Oroya,Genus,777,Family,3,A,B. & R.,,CITES_EU
Ortegocactus,Genus,778,Family,3,A,Alexander,,CITES_EU
Orthopenthea,Genus,780,Family,4,A,Rolfe,,CITES_EU
Osmoglossum,Genus,781,Family,4,A,(Schltr.) Schltr.,,CITES_EU
Ossiculum,Genus,782,Family,4,A,P.J. Cribb & van der Laan,,CITES_EU
Othonna,Genus,783,Family,28,A,L.,,CITES_EU
Otochilus,Genus,784,Family,4,A,Lindl.,,CITES_EU
Otoglossum,Genus,785,Family,4,A,(Schltr.) Garay & Dunst.,,CITES_EU
Pabstiella,Genus,788,Family,4,A,Brieger & Senghas,,CITES_EU
Pacherocactus,Genus,789,Family,3,A,,,CITES_EU
Pachites,Genus,790,Family,4,A,Lindl.,,CITES_EU
Pachycereus,Genus,791,Family,3,A,(A. Berger) Britton & Rose,,CITES_EU
Pachyphyllum,Genus,792,Family,4,A,Kunth,,CITES_EU
Pachyplectron,Genus,793,Family,4,A,Schlechter,,CITES_EU
Pachypodium,Genus,794,Family,11,A,Webb & Berthel.,,CITES_EU
Pachystele,Genus,795,Family,4,A,Schlechter,,CITES_EU
Pachystoma,Genus,796,Family,4,A,Blume,,CITES_EU
Palmorchis,Genus,797,Family,4,A,Barb.Rodr.,,CITES_EU
Palumbina,Genus,798,Family,4,A,Reichb.f.,,CITES_EU
Panax,Genus,799,Family,68,A,L.,,CITES_EU
Panisea,Genus,800,Family,4,A,(Lindl.) Lindl.,,CITES_EU
Paphinia,Genus,801,Family,4,A,Lindl.,,CITES_EU
Paphiopedilum,Genus,802,Family,4,A,Pfitzer,,CITES_EU
Papilionanthe,Genus,803,Family,4,A,Schlechter,,CITES_EU
Papillilabium,Genus,804,Family,4,A,Dockr.,,CITES_EU
Papperitzia,Genus,805,Family,4,A,Reichb.f.,,CITES_EU
Paracaleana,Genus,807,Family,4,A,Blaxell,,CITES_EU
Paraphalaenopsis,Genus,809,Family,4,A,A.D. Hawkes,,CITES_EU
Parodia,Genus,812,Family,3,A,Speg.,,CITES_EU
Pecteilis,Genus,813,Family,4,A,Rafin.,,CITES_EU
Pedilochilus,Genus,814,Family,4,A,Schlechter,,CITES_EU
Pediocactus,Genus,815,Family,3,A,Britton & Rose,,CITES_EU
Pelatantheria,Genus,816,Family,4,A,Ridley,,CITES_EU
Pelecyphora,Genus,817,Family,3,A,Ehrenb.,,CITES_EU
Pelexia,Genus,818,Family,4,A,Poit. ex Lindl.,,CITES_EU
Peniocereus,Genus,819,Family,3,A,(A. Berger) Britton & Rose,,CITES_EU
Pennilabium,Genus,820,Family,4,A,J.J. Smith,,CITES_EU
Pereskia,Genus,821,Family,3,A,Mill.,,CITES_EU
Pereskiopsis,Genus,822,Family,3,A,Britton & Rose,,CITES_EU
Pericopsis,Genus,823,Family,19,A,Thw.,,CITES_EU
Peristeria,Genus,825,Family,4,A,Hook.,,CITES_EU
Peristylus,Genus,826,Family,4,A,Blume,,CITES_EU
Pescatoria,Genus,828,Family,4,A,Reichb. f.,,CITES_EU
Phaius,Genus,829,Family,4,A,Lour.,,CITES_EU
Phalaenopsis,Genus,830,Family,4,A,Blume,,CITES_EU
Phoenix,Genus,831,Family,27,A,L.,,CITES_EU
Pholidota,Genus,832,Family,4,A,Lindl. ex Hook.,,CITES_EU
Phragmipedium,Genus,833,Family,4,A,Rolfe,,CITES_EU
Phreatia,Genus,835,Family,4,A,Lindl.,,CITES_EU
Phymatidium,Genus,836,Family,4,A,Lindl.,,CITES_EU
Physinga,Genus,837,Family,4,A,Lindl.,,CITES_EU
Physoceras,Genus,838,Family,4,A,Schlechter,,CITES_EU
Physogyne,Genus,839,Family,4,A,Garay,,CITES_EU
Picrorhiza,Genus,840,Family,69,A,Royle ex Benth.,,CITES_EU
Pilgerodendron,Genus,841,Family,54,A,Florin,,CITES_EU
Pilophyllum,Genus,842,Family,4,A,Schlechter,,CITES_EU
Pilosocereus,Genus,843,Family,3,A,Byles & Rowley,,CITES_EU
Pimelea,Genus,844,Family,2,A,Banks & Soland.,,CITES_EU
Pinus,Genus,846,Family,16,A,L.,,CITES_EU
Piperia,Genus,847,Family,4,A,Rydb.,,CITES_EU
Pityphyllum,Genus,848,Family,4,A,Schlechter,,CITES_EU
Platanthera,Genus,849,Family,4,A,Rich.,,CITES_EU
Platycoryne,Genus,850,Family,4,A,Reichb.f.,,CITES_EU
Platyglottis,Genus,851,Family,4,A,L.O. Williams,,CITES_EU
Platylepis,Genus,852,Family,4,A,Kunth,,CITES_EU
Platymiscium,Genus,853,Family,19,A,Vogel,,CITES_EU
Platystele,Genus,855,Family,4,A,Schlechter,,CITES_EU
Platythelys,Genus,856,Family,4,A,Garay,,CITES_EU
Plectorrhiza,Genus,857,Family,4,A,Dockr.,,CITES_EU
Plectrelminthus,Genus,858,Family,4,A,Rafin.,,CITES_EU
Pleione,Genus,860,Family,4,A,D. Don,,CITES_EU
