Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation
stella,SPECIES,,GENUS,13348,A,P.J.Cribb,,CITES_EU
secunda,SPECIES,,GENUS,13348,A,P.J.Cribb,,CITES_EU
ligo,SPECIES,,GENUS,13348,A,P.J.Cribb,,CITES_EU
judithiae,SPECIES,,GENUS,13348,A,P.J.Cribb,,CITES_EU
floresana,SPECIES,,GENUS,13348,A,P.J.Cribb,,CITES_EU
longipes,SPECIES,,GENUS,13014,A,Z.J.Liu & J.N.Zhang,,CITES_EU
induratifolium,SPECIES,,GENUS,13014,A,Z.J.Liu & J.N.Zhang,,CITES_EU
floresensis,SPECIES,,GENUS,12780,A,Elis.George & J.-C.George,,CITES_EU
hkinhumense,SPECIES,,GENUS,13382,A,Ormerod & C.S.Kumar,,CITES_EU
lewisiae,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
roseiodorum,SPECIES,,GENUS,13382,A,"Sathap., T.Yukawa & Seelanan",,CITES_EU
doloissumbinii,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
fallacinum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
fruticosum,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
angustitepalum,SPECIES,,GENUS,13382,A,(W.K.Harris & M.A.Clem.) Schuit. & de Vogel,,CITES_EU
wekainense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
sibilense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
obyrnei,SPECIES,,GENUS,13382,A,(W.K.Harris) Schuit. & de Vogel,,CITES_EU
shearmanii,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
mulderi,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
koyamae,SPECIES,,GENUS,13382,A,"Nob.Tanaka, T.Yukawa & J.Murata",,CITES_EU
praemorsum,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
reflexum,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
sirophyton,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
kareliae,SPECIES,,GENUS,12723,A,Oakeley,,CITES_EU
shixingense,SPECIES,,GENUS,13382,A,"Z.L.Chen, S.J.Zeng & J.Duan",,CITES_EU
daimandaui,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
lohanense,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
compressibulbum,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
tsangianum,SPECIES,,GENUS,13382,A,(Ormerod) Schuit. & Peter B.Adams,,CITES_EU
chiengmaiense,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
decoratum,SPECIES,,GENUS,13382,A,(M.A.Clem. & Cootes) Schuit. & Peter B.Adams,,CITES_EU
calocephalum,SPECIES,,GENUS,13382,A,(Z.H.Tsi & S.C.Chen) Schuit. & Peter B.Adams,,CITES_EU
blaoense,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
albopurpureum,SPECIES,,GENUS,13382,A,(Seidenf.) Schuit. & Peter B.Adams,,CITES_EU
abhaycharanii,SPECIES,,GENUS,13382,A,(Phukan & A.A.Mao) Schuit. & Peter B.Adams,,CITES_EU
obreniforme,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
sinsuronense,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
collinsii,SPECIES,,GENUS,13382,A,(Lavarack) Schuit. & Peter B.Adams,,CITES_EU
pangunaense,SPECIES,,GENUS,13382,A,(Ormerod) Schuit. & Peter B.Adams,,CITES_EU
pohnpeiense,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
stenophytoides,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
subintegrum,SPECIES,,GENUS,13382,A,(P.J.Cribb & B.A.Lewis) Schuit. & Peter B.Adams,,CITES_EU
arjunoense,SPECIES,,GENUS,13382,A,(J.J.Wood & J.B.Comber) Schuit. & Peter B.Adams,,CITES_EU
brunneum,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
reconditum,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
bicalhoi,SPECIES,,GENUS,12822,A,V.P.Castro & Bohnke,,CITES_EU
tawauense,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
neocalimaniorum,SPECIES,,GENUS,13644,A,Van den Berg,,CITES_EU
cipoensis,SPECIES,,GENUS,13644,A,(Pabst) Van den Berg,,CITES_EU
zaslawskii,SPECIES,,GENUS,13644,A,(L.C.Menezes) Van den Berg,,CITES_EU
gerhard-santosii,SPECIES,,GENUS,13644,A,(Pabst) Van den Berg,,CITES_EU
heitoriana,SPECIES,,GENUS,13644,A,(Campacci) Van den Berg,,CITES_EU
wyattiana,SPECIES,,GENUS,13644,A,(Rchb.f.) Van den Berg,,CITES_EU
carassana,SPECIES,,GENUS,13644,A,(Pabst) Van den Berg,,CITES_EU
neoreginae,SPECIES,,GENUS,13644,A,Van den Berg,,CITES_EU
britoi,SPECIES,,GENUS,13644,A,(K.G.Lacerda & V.P.Castro) Van den Berg,,CITES_EU
neocalimaniana,SPECIES,,GENUS,13644,A,Van den Berg,,CITES_EU
mucugensis,SPECIES,,GENUS,13644,A,(F.E.L.Miranda) Van den Berg,,CITES_EU
lilacina,SPECIES,,GENUS,13644,A,(F.A.Philbrick ex A.H.Kent) Van den Berg,,CITES_EU
occhioniana,SPECIES,,GENUS,13644,A,(Brade) Van den Berg,,CITES_EU
porphyritis,SPECIES,,GENUS,13644,A,(Rchb.f.) Van den Berg,,CITES_EU
jetibaensis,SPECIES,,GENUS,13644,A,(V.P.Castro & G.F.Carr) Van den Berg,,CITES_EU
cattleyioides,SPECIES,,GENUS,13644,A,(A.Rich.) Van den Berg,,CITES_EU
lambari,SPECIES,,GENUS,13644,A,(Pabst) Van den Berg,,CITES_EU
albanensis,SPECIES,,GENUS,13644,A,(Rolfe) Van den Berg,,CITES_EU
cristinae,SPECIES,,GENUS,13644,A,(F.E.L.Miranda & K.G.Lacerda) Van den Berg,,CITES_EU
verelii,SPECIES,,GENUS,13644,A,(Rolfe) Van den Berg,,CITES_EU
sgarbii,SPECIES,,GENUS,13644,A,(Ruschi) Van den Berg,,CITES_EU
adrienne,SPECIES,,GENUS,13644,A,(Rolfe) Van den Berg,,CITES_EU
vanuatuense,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
ancipitum,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
anisobulbon,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
kelamense,SPECIES,,GENUS,13382,A,"Metusala, P.O'Byrne & J.J.Wood",,CITES_EU
begaudii,SPECIES,,GENUS,13382,A,(Cavestro) Schuit. & Peter B.Adams,,CITES_EU
crenatilobum,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
erythrosema,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
immunda,SPECIES,,GENUS,12644,A,A.Doucette,,CITES_EU
magnilabre,SPECIES,,GENUS,13382,A,(P.J.Cribb & B.A.Lewis) Schuit. & Peter B.Adams,,CITES_EU
albomagentea,SPECIES,,GENUS,13380,A,E.G.H.Oliv. & Liltved,,CITES_EU
longiramense,SPECIES,,GENUS,13382,A,J.J.Wood & P.O'Byrne,,CITES_EU
pseudoclavator,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
pseudokurashigei,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
paitanense,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
tomaniense,SPECIES,,GENUS,13382,A,J.J.Wood,,CITES_EU
vierlingii,SPECIES,,GENUS,12723,A,Königer,,CITES_EU
gentianoides,SPECIES,,GENUS,12723,A,Luer & J.Leathers,,CITES_EU
gerhardii,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
oversteegeniana,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
singeri,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
lophina,SPECIES,,GENUS,12723,A,Luer & Sijm,,CITES_EU
natmataungensis,SPECIES,,GENUS,12827,A,"(T.Yukawa, Nob.Tanaka & J.Murata) Dalström & Ormerod",,CITES_EU
poiformis,SPECIES,,GENUS,13348,A,P.J.Cribb & Ormerod,,CITES_EU
isabelense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
altaflorestense,SPECIES,,GENUS,13515,A,Benelli & Grade,,CITES_EU
ravanii,SPECIES,,GENUS,13569,A,Cootes,,CITES_EU
magnussonianum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
hengstumianum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
drepananthum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
dijkstalianum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
xyphoglossum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
tindemansianum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel & A.Vogel",,CITES_EU
puluongensis,SPECIES,,GENUS,13569,A,(Aver. & Averyanova) Sieder & Kiehn,,CITES_EU
rheophyton,SPECIES,,GENUS,13569,A,J.J.Verm. & Tsukaya,,CITES_EU
nocturnum,SPECIES,,GENUS,13569,A,"J.J.Verm., de Vogel, Schuit. & A.Vogel",,CITES_EU
erosimarginatum,SPECIES,,GENUS,13569,A,"Cootes, W.Suarez & Boos",,CITES_EU
maanshanense,SPECIES,,GENUS,13569,A,"Z.J.Liu, L.J.Chen & W.H.Rao",,CITES_EU
xiajinchuangense,SPECIES,,GENUS,13569,A,"Z.J.Liu, L.J.Chen & W.H.Rao",,CITES_EU
musa-amanii,SPECIES,,GENUS,13348,A,J.J.Wood,,CITES_EU
amanda,SPECIES,,GENUS,13644,A,(Rchb.f.) Van den Berg,,CITES_EU
binotii,SPECIES,,GENUS,13644,A,(Cogn.) Van den Berg,,CITES_EU
rigbyana,SPECIES,,GENUS,13644,A,(Pabst) Van den Berg,,CITES_EU
raganii,SPECIES,,GENUS,13644,A,(F.E.L.Miranda & K.G.Lacerda) Van den Berg,,CITES_EU
cypheri,SPECIES,,GENUS,13644,A,(Rolfe) Van den Berg,,CITES_EU
feldmanniana,SPECIES,,GENUS,13644,A,(F.E.L.Miranda & K.G.Lacerda) Van den Berg,,CITES_EU
ericoi,SPECIES,,GENUS,13644,A,(V.P.Castro) Van den Berg,,CITES_EU
yaoshanensis,SPECIES,,GENUS,13348,A,Z.X.Ren & H.Wang,,CITES_EU
wadae,SPECIES,,GENUS,13014,A,T.Yukawa,,CITES_EU
ruidianensis,SPECIES,,GENUS,12780,A,Ormerod,,CITES_EU
nesyana,SPECIES,,GENUS,13644,A,(Campacci & Deusvando) J.M.H.Shaw,,CITES_EU
beleensis,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
bivalvis,SPECIES,,GENUS,13348,A,P.J.Cribb & Ormerod,,CITES_EU
daymanensis,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
devogelii,SPECIES,,GENUS,13348,A,P.J.Cribb & D.A.Clayton,,CITES_EU
goodenoughiana,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
lancilabris,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
solomonensis,SPECIES,,GENUS,13348,A,P.J.Cribb & D.A.Clayton,,CITES_EU
takeuchii,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
womersleyi,SPECIES,,GENUS,13348,A,P.J.Cribb & Ormerod,,CITES_EU
joaquinianum,SPECIES,,GENUS,13515,A,Campacci & G.F.Carr,,CITES_EU
habbemensis,SPECIES,,GENUS,13348,A,Ormerod & P.J.Cribb,,CITES_EU
vallyana,SPECIES,,GENUS,12748,A,Collantes & G.Gerlach,,CITES_EU
tricristatum,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
tetralobatum,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
phuketense,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
tsii,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
unibulbe,SPECIES,,GENUS,13382,A,(Seidenf.) Schuit. & Peter B.Adams,,CITES_EU
hesperis,SPECIES,,GENUS,13382,A,(Seidenf.) Schuit. & Peter B.Adams,,CITES_EU
nazaretii,SPECIES,,GENUS,13382,A,(P.O'Byrne & J.J.Verm.) Schuit. & Peter B.Adams,,CITES_EU
trifurcatum,SPECIES,,GENUS,13382,A,(Carr) Schuit. & Peter B.Adams,,CITES_EU
chloranthum,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
treutleri,SPECIES,,GENUS,13382,A,(Hook.f.) Schuit. & Peter B.Adams,,CITES_EU
mimicum,SPECIES,,GENUS,13382,A,(Ormerod) Schuit. & Peter B.Adams,,CITES_EU
mariae,SPECIES,,GENUS,13382,A,Schuit. & Peter B.Adams,,CITES_EU
gaoligongense,SPECIES,,GENUS,13382,A,(Hong Yu & S.G.Zhang) Schuit. & Peter B.Adams,,CITES_EU
forrestii,SPECIES,,GENUS,13382,A,(Ormerod) Schuit. & Peter B.Adams,,CITES_EU
klugei,SPECIES,,GENUS,13380,A,McMurtry,,CITES_EU
roseovittata,SPECIES,,GENUS,13380,A,McMurtry & G.McDonald,,CITES_EU
dilatatiphyllum,SPECIES,,GENUS,13014,A,J.M.H.Shaw,,CITES_EU
monanthum,SPECIES,,GENUS,13014,A,J.M.H.Shaw,,CITES_EU
itabapoanaensis,SPECIES,,GENUS,13644,A,V.P.Castro & D.Motte,,CITES_EU
agnosia,SPECIES,,GENUS,12644,A,A.Doucette,,CITES_EU
lopezii,SPECIES,,GENUS,12822,A,Leopardi & Carnevali,,CITES_EU
humblotii,SPECIES,,GENUS,13549,A,(Rchb.f.) P.J.Cribb & Carlsward,,CITES_EU
hariotiana,SPECIES,,GENUS,13549,A,(Kraenzl.) P.J.Cribb & Carlsward,,CITES_EU
divitiflora,SPECIES,,GENUS,13549,A,(Schltr.) P.J.Cribb & Carlsward,,CITES_EU
coursiana,SPECIES,,GENUS,13549,A,(H.Perrier) P.J.Cribb & Carlsward,,CITES_EU
boutonii,SPECIES,,GENUS,13549,A,(Rchb.f.) P.J.Cribb & Carlsward,,CITES_EU
dupontii,SPECIES,,GENUS,13563,A,Pailler,,CITES_EU
salmoneum,SPECIES,,GENUS,13569,A,Aver. & J.J.Verm.,,CITES_EU
veldkampii,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
divergens,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
josii,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
lasiogaster,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
calyptogyne,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
fossatum,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
stenuroides,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
ankerae,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
hyalosemoides,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
efferatum,SPECIES,,GENUS,13569,A,J.J.Verm. & P.O'Byrne,,CITES_EU
leonidii,SPECIES,,GENUS,13348,A,P.J.Cribb & D.A.Clayton,,CITES_EU
pinasensis,SPECIES,,GENUS,12644,A,Zambrano & Solano,,CITES_EU
cobra,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
mucrovaginatum,SPECIES,,GENUS,13382,A,Metusala & J.J.Wood,,CITES_EU
repandum,SPECIES,,GENUS,13382,A,Schuit. & de Vogel,,CITES_EU
androsiana,SPECIES,,GENUS,12822,A,Sauleda,,CITES_EU
fimbriata,SPECIES,,GENUS,12822,A,"C.A.Bastos, Van den Berg & Meneguzzo",,CITES_EU
christae,SPECIES,,GENUS,12723,A,Königer,,CITES_EU
unguentum,SPECIES,,GENUS,12723,A,A.Doucette,,CITES_EU
rundumensis,SPECIES,,GENUS,12827,A,P.J.Cribb & A.L.Lamb,,CITES_EU
frankieana,SPECIES,,GENUS,12854,A,Metusala & P.O'Byrne,,CITES_EU
xichangensis,SPECIES,,GENUS,12854,A,(Z.J.Liu & S.C.Chen) L.M.Gardiner,,CITES_EU
dives,SPECIES,,GENUS,12854,A,(Rchb.f.) L.M.Gardiner,,CITES_EU
gerhardii,SPECIES,,GENUS,12644,A,Luer & Sijm,,CITES_EU
correllii,SPECIES,,GENUS,12822,A,Sauleda,,CITES_EU
sentinella,SPECIES,,GENUS,12723,A,Luer & V.N.M.Rao,,CITES_EU
odnalorii,SPECIES,,GENUS,12723,A,"Luer, V.N.M.Rao & M.Webb",,CITES_EU
speciokingianum,SPECIES,,GENUS,13382,A,T.Lawr.,,CITES_EU
lacroixiae,SPECIES,,GENUS,13549,A,J.M.H.Shaw,,CITES_EU
nujiangense,SPECIES,,GENUS,13569,A,X.H.Jin & W.T.Jin,,CITES_EU
rutiliflorum,SPECIES,,GENUS,13569,A,"J.J.Verm., Schuit. & de Vogel",,CITES_EU
nigricans,SPECIES,,GENUS,13569,A,"(Aver.) J.J.Verm., Schuit. & de Vogel",,CITES_EU
paulianum,SPECIES,,GENUS,13569,A,"J.J.Verm., Schuit. & de Vogel",,CITES_EU
anjae,SPECIES,,GENUS,13569,A,J.J.Verm. & de Vogel,,CITES_EU
fengianum,SPECIES,,GENUS,13569,A,"(Ormerod) J.J.Verm., Schuit. & de Vogel",,CITES_EU
sasakii,SPECIES,,GENUS,13569,A,"(Hayata) J.J.Verm., Schuit. & de Vogel",,CITES_EU
raskotii,SPECIES,,GENUS,13569,A,"J.J.Verm., Schuit. & de Vogel",,CITES_EU
pauzii,SPECIES,,GENUS,13569,A,P.O'Byrne & P.T.Ong,,CITES_EU
leptoflorum,SPECIES,,GENUS,13569,A,P.O'Byrne & P.T.Ong,,CITES_EU
anodon,SPECIES,,GENUS,13569,A,"J.J.Verm., Thavipoke & J.Phelps",,CITES_EU
dasystachys,SPECIES,,GENUS,13569,A,"J.J.Verm., Thavipoke & J.Phelps",,CITES_EU
concavilabium,SPECIES,,GENUS,13569,A,P.O'Byrne & P.T.Ong,,CITES_EU
riotianum,SPECIES,,GENUS,13515,A,V.P.Castro,,CITES_EU
cornu-ovis,SPECIES,,GENUS,13569,A,Rysy,,CITES_EU
nepalense,SPECIES,,GENUS,13569,A,Raskoti & Ale,,CITES_EU
sarawaketense,SPECIES,,GENUS,13569,A,"(P.Royen) J.J.Verm., Schuit. & de Vogel",,CITES_EU
lombokense,SPECIES,,GENUS,13569,A,Rysy,,CITES_EU
manabendrae,SPECIES,,GENUS,13569,A,"D.K.Roy, Barbhuiya & Talukdar",,CITES_EU
confragosum,SPECIES,,GENUS,13569,A,T.P.Lin & Y.N.Chang,,CITES_EU
tenuislinguae,SPECIES,,GENUS,13569,A,T.P.Lin & Shu H.Wu,,CITES_EU
bernadetteae,SPECIES,,GENUS,13569,A,J.-B.Castillon,,CITES_EU
phuhinrongklaensis,SPECIES,,GENUS,12780,A,Ngerns. & Tippayasri,,CITES_EU
pianmaensis,SPECIES,,GENUS,12780,A,R.Li & Z.L.Dao,,CITES_EU
pauwelsianum,SPECIES,,GENUS,13569,A,Stévart & Droissart,,CITES_EU
guartelae,SPECIES,,GENUS,13569,A,Mancinelli & E.C.Smidt,,CITES_EU
diplohelix,SPECIES,,GENUS,13569,A,J.J.Verm. & Rysy,,CITES_EU
scaphioglossum,SPECIES,,GENUS,13569,A,J.J.Verm. & Rysy,,CITES_EU
vasconcelosiana,SPECIES,,GENUS,13644,A,(Campacci) Van den Berg,,CITES_EU
guanhanensis,SPECIES,,GENUS,13644,A,(Campacci) Van den Berg,,CITES_EU
tanjiewhoei,SPECIES,,GENUS,13382,A,J.J.Wood & C.L.Chan,,CITES_EU
danipense,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
scorpionis,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
purpureoflavescens,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
particolor,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
kempfianum,SPECIES,,GENUS,13382,A,Ormerod,,CITES_EU
muriciferum,SPECIES,,GENUS,13382,A,(J.J.Sm.) Ormerod,,CITES_EU
halbingeriana,SPECIES,,GENUS,13302,A,Salazar & Soto Arenas,,CITES_EU
oaxacana,SPECIES,,GENUS,13302,A,Salazar & R.Jiménez,,CITES_EU
gemmula,SPECIES,,GENUS,12723,A,(Luer & V.N.M.Rao) Pfahl,,CITES_EU
royi,SPECIES,,GENUS,12723,A,(Luer) Pfahl,,CITES_EU
neukermansii,SPECIES,,GENUS,12723,A,(Luer & Sijm) Pfahl,,CITES_EU
inamoena,SPECIES,,GENUS,12723,A,(Luer & Sijm) Pfahl,,CITES_EU
amsleri,SPECIES,,GENUS,12723,A,(Luer & Jenny) Pfahl,,CITES_EU
cracens,SPECIES,,GENUS,12723,A,"(Luer, Sijm & V.N.M.Rao) Pfahl",,CITES_EU
hortilankesteriani,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
karelii,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
rugosilabia,SPECIES,,GENUS,12723,A,Dalström & Ruíz Pérez,,CITES_EU
isobyliae,SPECIES,,GENUS,13549,A,J.M.H.Shaw,,CITES_EU
darainense,SPECIES,,GENUS,13563,A,P.J.Cribb & Nusb.,,CITES_EU
stellulamontis,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
fragosum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
kipgenii,SPECIES,,GENUS,13569,A,"(Kishor, Chowlu & Vij) J.J.Verm., Schuit. & de Vogel",,CITES_EU
arunachalense,SPECIES,,GENUS,13569,A,"(A.N.Rao) J.J.Verm., Schuit. & de Vogel",,CITES_EU
vestigipetalum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
ochroxanthum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
gofferjei,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
pleochromum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
liorhopalon,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
trineuron,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
jayi,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
bicarinatum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
calliferum,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
hyposiphon,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
jonpetri,SPECIES,,GENUS,13569,A,J.J.Verm. & A.L.Lamb,,CITES_EU
xerophylla,SPECIES,,GENUS,12999,A,Archila,,CITES_EU
novemfilum,SPECIES,,GENUS,13569,A,P.O'Byrne & P.T.Ong,,CITES_EU
naviculiforme,SPECIES,,GENUS,13569,A,P.O'Byrne & P.T.Ong,,CITES_EU
freyi,SPECIES,,GENUS,13569,A,V.P.Castro & Speckm.,,CITES_EU
punctata,SPECIES,,GENUS,13348,A,Kurzweil,,CITES_EU
conzattianum,SPECIES,,GENUS,12617,A,R.González & Lizb.Hern.,,CITES_EU
gomezianum,SPECIES,,GENUS,12617,A,R.González & Lizb.Hern.,,CITES_EU
susanae,SPECIES,,GENUS,12617,A,R.González & Lizb.Hern.,,CITES_EU
valdisonianum,SPECIES,,GENUS,13515,A,U.L.C.Ferreira,,CITES_EU
delicata,SPECIES,,GENUS,13644,A,(Rolfe) J.M.H.Shaw,,CITES_EU
wenshanensis,SPECIES,,GENUS,13348,A,"J.W.Zhai, L.J.Chen & Z.J.Liu",,CITES_EU
whistleri,SPECIES,,GENUS,13348,A,P.J.Cribb & D.A.Clayton,,CITES_EU
hsinchuensis,SPECIES,,GENUS,13348,A,Y.I Lee,,CITES_EU
bigibbosa,SPECIES,,GENUS,12748,A,(Königer) J.M.H.Shaw,,CITES_EU
bingtaoi,SPECIES,,GENUS,13348,A,"J.W.Zhai, L.J.Chen & Z.J.Liu",,CITES_EU
mingaensis,SPECIES,,GENUS,13644,A,(V.P.Castro & K.G.Lacerda) J.M.H.Shaw,,CITES_EU
isaacii,SPECIES,,GENUS,13644,A,(Rolfe) J.M.H.Shaw,,CITES_EU
wlodarczykiana,SPECIES,,GENUS,12780,A,Roeth,,CITES_EU
ruschii,SPECIES,,GENUS,13644,A,(V.P.Castro) J.M.H.Shaw,,CITES_EU
macguiganii,SPECIES,,GENUS,13644,A,J.M.H.Shaw,,CITES_EU
odiloniana,SPECIES,,GENUS,13644,A,(V.P.Castro & L.C.Menezes) J.M.H.Shaw,,CITES_EU
angustipetala,SPECIES,,GENUS,12780,A,"X.J.Xiao, O.Gruss & L.J.Chen",,CITES_EU
diamantinensis,SPECIES,,GENUS,13644,A,(V.P.Castro & Marçal) J.M.H.Shaw,,CITES_EU
zhenyuanense,SPECIES,,GENUS,13382,A,"D.P.Ye ex Jian W.Li, D.P.Ye & X.H.Jin",,CITES_EU
wenshanense,SPECIES,,GENUS,13382,A,"Q.Xu, Y.B.Luo & Z.J.Liu",,CITES_EU
baoernianum,SPECIES,,GENUS,13382,A,"P.O'Byrne, P.T.Ong & J.J.Wood",,CITES_EU
sessanicum,SPECIES,,GENUS,13382,A,Apang,,CITES_EU
meiernianum,SPECIES,,GENUS,13382,A,"P.O'Byrne, P.T.Ong & J.J.Wood",,CITES_EU
neospectabile,SPECIES,,GENUS,13382,A,J.M.H.Shaw,,CITES_EU
coriaceum,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
crassum,SPECIES,,GENUS,13382,A,"(D.L.Jones, B.Gray & M.A.Clem.) J.M.H.Shaw",,CITES_EU
deuteroeburneum,SPECIES,,GENUS,13382,A,J.M.H.Shaw,,CITES_EU
epiphyticum,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
biconvexum,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
angustum,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
radiatum,SPECIES,,GENUS,13382,A,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,,CITES_EU
rupicoloides,SPECIES,,GENUS,13382,A,J.M.H.Shaw,,CITES_EU
suavicans,SPECIES,,GENUS,13382,A,J.M.H.Shaw,,CITES_EU
