Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
var. ballii,VARIETY,,SPECIES,17969,S,,,CITES_EU,SPECIES,17969
bergerianum,SPECIES,,GENUS,105441,S,Dinter,,CITES_EU,SPECIES,99258
stenophyllum,SPECIES,,GENUS,105441,S,(Baker) A.Berger,,CITES_EU,SPECIES,99258
tenuifolium,SPECIES,,GENUS,105441,S,(Engl.) A.Berger,,CITES_EU,SPECIES,99258
var. broomii,VARIETY,,SPECIES,14676,S,,,CITES_EU,SPECIES,14676
var. bulbillifera,VARIETY,,SPECIES,25395,S,,,CITES_EU,SPECIES,25395
var. paulianae,VARIETY,,SPECIES,25395,S,Reynolds,,CITES_EU,SPECIES,25395
var. cameronii,VARIETY,,SPECIES,17193,S,,,CITES_EU,SPECIES,17193
var. mlanjeana,VARIETY,,SPECIES,16735,S,Christian,,CITES_EU,SPECIES,16735
var. chortolirioides,VARIETY,,SPECIES,27961,S,,,CITES_EU,SPECIES,27961
var. compressa,VARIETY,,SPECIES,24707,S,,,CITES_EU,SPECIES,24707
var. peacockii,VARIETY,,SPECIES,105009,S,Baker,,CITES_EU,SPECIES,17703
var. aethiopica,VARIETY,,SPECIES,23064,S,Schweinf.,,CITES_EU,SPECIES,17703
var. excelsa,VARIETY,,SPECIES,15499,S,,,CITES_EU,SPECIES,15499
var. glauca,VARIETY,,SPECIES,23597,S,,,CITES_EU,SPECIES,23597
var. haworthioides,VARIETY,,SPECIES,19507,S,Baker,,CITES_EU,SPECIES,19507
var. hereroensis,VARIETY,,SPECIES,21986,S,,,CITES_EU,SPECIES,21986
var. imalotensis,VARIETY,,SPECIES,26520,S,,,CITES_EU,SPECIES,26520
var. inyangensis,VARIETY,,SPECIES,21279,S,,,CITES_EU,SPECIES,21279
latifolium,SPECIES,,GENUS,105441,S,Zonn. & G.P.J.Fritz,,CITES_EU,SPECIES,105090
subspicatum,SPECIES,,GENUS,105441,S,(Baker) A.Berger,,CITES_EU,SPECIES,105091
angolensis,SPECIES,,GENUS,39592,S,(Baker) Kuntze,,CITES_EU,SPECIES,105092
angolense,SPECIES,,GENUS,105441,S,(Baker) A.Berger,,CITES_EU,SPECIES,105092
komaggasensis,SUBSPECIES,,SPECIES,29326,S,(Kritz. & van Jaarsv.) Glen & D.S. Hardy,,CITES_EU,SPECIES,105332
var. laeta,VARIETY,,SPECIES,19801,S,,,CITES_EU,SPECIES,19801
var. lateritia,VARIETY,,SPECIES,16519,S,,,CITES_EU,SPECIES,16519
var. minima,VARIETY,,SPECIES,28788,S,,,CITES_EU,SPECIES,28788
aloifolium,SPECIES,,GENUS,39401,S,Steud.,,CITES_EU,SPECIES,29391
var. reitzii,VARIETY,,SPECIES,15341,S,,,CITES_EU,SPECIES,15341
var. trachyticola,VARIETY,,SPECIES,14420,S,,,CITES_EU,SPECIES,14420
var. vaombe,VARIETY,,SPECIES,22611,S,,,CITES_EU,SPECIES,22611
var. striatula,VARIETY,,SPECIES,94511,S,,,CITES_EU,SPECIES,94511
var. madagascariensis,VARIETY,,SPECIES,21036,S,(A. DC.) Bakh.,,CITES_EU,SPECIES,27035
var. calyculata,VARIETY,,SPECIES,54342,S,H.Perrier,,CITES_EU,SPECIES,15279
hookeri,SPECIES,,GENUS,13468,S,Lem.,,CITES_EU,SPECIES,104874
hookeri,SPECIES,,GENUS,13599,S,(Lem.) G.D.Rowley ,,CITES_EU,SPECIES,104874
caespitosus,SPECIES,,GENUS,12573,S,(Scheidw.) Rose,,CITES_EU,SPECIES,104874
caespitosum,SPECIES,,GENUS,13468,S,Scheidw.,,CITES_EU,SPECIES,104874
flexile,SPECIES,,GENUS,13468,S,K.Koch,,CITES_EU,SPECIES,104874
glassianus,SPECIES,,GENUS,12573,S,L.Hern. & Zamudio,,CITES_EU,SPECIES,104875
mukul,SPECIES,,GENUS,104876,S,(Hook. ex Stocks) Engl.,,CITES_EU,SPECIES,104877
roxburghii,SPECIES,,GENUS,104876,S,Engl.,,CITES_EU,SPECIES,104877
wightii,SPECIES,,GENUS,105442,S,Arn.,,CITES_EU,SPECIES,104877
mukul,SPECIES,,GENUS,105442,S,Hook. ex Stocks,,CITES_EU,SPECIES,104877
roxburghii,SPECIES,,GENUS,105442,S,Stocks,,CITES_EU,SPECIES,104877
