Date,Manual ID,Title,Lang,Master Document,Volume,Type,General/ Part,PDF Filename trimmed
1992,A-112.007.003.001,CITES ID Manual - Acinonyx jubatus,EN,,1,CITES ID Manual,General,A-112.007.003.001 Acinonyx jubatus_E.pdf
1992,A-112.007.003.001,Manual de identificación de la CITES - Acinonyx jubatus,ES,A-112.007.003.001,1,CITES ID Manual,General,A-112.007.003.001 Acinonyx jubatus_S.pdf
1984,A-112.002.001.001,CITES ID Manual - Ailuropoda melanoleuca,EN,,1,CITES ID Manual,General,A-112.002.001.001 Ailuropoda melanoleuca_E.pdf
1984,A-112.002.001.001,Manual de identificación de la CITES - Ailuropoda melanoleuca,ES,A-112.002.001.001,1,CITES ID Manual,General,A-112.002.001.001 Ailuropoda melanoleuca_S.pdf
1984,A-112.003.001.001,CITES ID Manual - Ailurus fulgens,EN,,1,CITES ID Manual,General,A-112.003.001.001 Ailurus fulgens_E.pdf
1984,A-112.003.001.001,Manual de identificación de la CITES - Ailurus fulgens,ES,A-112.003.001.001,1,CITES ID Manual,General,A-112.003.001.001 Ailurus fulgens_S.pdf
1984,A-106.001.004.004,CITES ID Manual - Allocebus trichotis,EN,,1,CITES ID Manual,General,A-106.001.004.004 Allocebus trichotis_E.pdf
1984,A-106.001.004.004,Manual de identificación de la CITES - Allocebus trichotis,ES,A-106.001.004.004,1,CITES ID Manual,General,A-106.001.004.004 Allocebus trichotis_S.pdf
1994,A-119.009.033.001,CITES ID Manual - Ammotragus lervia,EN,,1,CITES ID Manual,General,A-119.009.033.001 Ammotragus lervia_E.pdf
1994,A-119.009.033.001,Manuel d'identification de la CITES - Ammotragus lervia,FR,A-119.009.033.001,1,CITES ID Manual,General,A-119.009.033.001 Ammotragus lervia_F.pdf
1994,A-119.009.033.001,Manual de identificación de la CITES - Ammotragus lervia,ES,A-119.009.033.001,1,CITES ID Manual,General,A-119.009.033.001 Ammotragus lervia_S.pdf
1984,A-106.000.901.001,CITES ID Manual - Anathana ellioti,EN,,1,CITES ID Manual,General,A-106.000.901.001 Anathana ellioti_E.pdf
1984,A-106.008.901.001,Manual de identificación de la CITES - Anathana ellioti,ES,A-106.008.901.001,1,CITES ID Manual,General,A-106.008.901.001 Anathana ellioti_S.pdf
1985,A-119.008.001.001,CITES ID Manual - Antilocapra americana,EN,,1,CITES ID Manual,General,A-119.008.001.001 Antilocapra americana_E.pdf
1985,A-119.008.001.001,Manual de identificación de la CITES - Antilocapra americana,ES,A-119.008.001.001,1,CITES ID Manual,General,A-119.008.001.001 Antilocapra americana_S.pdf
1985,A-119.008.000.001,CITES ID Manual - Antilocapridae,EN,,1,CITES ID Manual,General,A-119.008.000.001 Antilocapridae general notes_E.pdf
1985,A-119.008.000.001,Manual de identificación de la CITES - Antilocapridae,ES,A-119.008.000.001,1,CITES ID Manual,General,A-119.008.000.001 Antilocapridae general notes_S.pdf
1987,A-119.009.023.001,CITES ID Manual - Antilope cervicapra,EN,,1,CITES ID Manual,General,A-119.009.023.001 Antilope cervicapra_E.pdf
1987,A-119.009.023.001,Manual de identificación de la CITES - Antilope cervicapra,ES,A-119.009.023.001,1,CITES ID Manual,General,A-119.009.023.001 Antilope cervicapra_S.pdf
1983,A-112.004.021.001,CITES ID Manual - Aonyx capensis,EN,,1,CITES ID Manual,General,A-112.004.021.001 Aonyx capensis_E.pdf
1983,A-112.004.021.001,Manual de identificación de la CITES - Aonyx capensis,ES,A-112.004.021.001,1,CITES ID Manual,General,A-112.004.021.001 Aonyx capensis_S.pdf
1983,A-112.004.021.002,CITES ID Manual - Aonyx cinerea,EN,,1,CITES ID Manual,General,A-112.004.021.002 Amblonyx cinereus_E.pdf
1983,A-112.004.021.002,Manual de identificación de la CITES - Aonyx cinerea,ES,A-112.004.021.002,1,CITES ID Manual,General,A-112.004.021.002 Amblonyx cinereus_S.pdf
1984,A-106.004.001.001,CITES ID Manual - Arctocebus calabarensis,EN,,1,CITES ID Manual,General,A-106.004.001.001 Arctocebus calabarensis_E.pdf
1984,A-106.004.001.001,Manual de identificación de la CITES - Arctocebus calabarensis,ES,A-106.004.001.001,1,CITES ID Manual,General,A-106.004.001.001 Arctocebus calabarensis_S.pdf
1985,A-119.000.000.001,CITES ID Manual - Artiodactyla,EN,,1,CITES ID Manual,General,A-119.000.000.001 Artiodactyla general notes_E.pdf
1985,A-119.000.000.001,Manual de identificación de la CITES - Artiodactyla,ES,A-119.000.000.001,1,CITES ID Manual,General,A-119.000.000.001 Artiodactyla general notes_S.pdf
1986,A-119.000.000.005,CITES ID Manual - Artiodactyla,EN,,1,CITES ID Manual,General,A-119.000.000.005 Nonruminantia general notes_E.pdf
1986,A-119.000.000.005,Manual de identificación de la CITES - Artiodactyla,ES,A-119.000.000.005,1,CITES ID Manual,General,A-119.000.000.005 Nonruminantia general notes_S.pdf
1984,A-106.002.001.001,CITES ID Manual - Avahi laniger,EN,,1,CITES ID Manual,General,A-106.002.001.001 Avahi laniger_E.pdf
1984,A-106.002.001.001,Manuel d'identification de la CITES - Avahi laniger,FR,A-106.002.001.001,1,CITES ID Manual,General,A-106.002.001.001 Avahi laniger_F.pdf
1984,A-106.002.001.001,Manual de identificación de la CITES - Avahi laniger,ES,A-106.002.001.001,1,CITES ID Manual,General,A-106.002.001.001 Avahi laniger_S.pdf
1988,A-119.006.004.010c,CITES ID Manual - Axis calamianensis,EN,,1,CITES ID Manual,General,A-119.006.004.010c Cervus porcinus calamianensis_E.pdf
1988,A-119.006.004.010c,Manual de identificación de la CITES - Axis calamianensis,ES,A-119.006.004.010c,1,CITES ID Manual,General,A-119.006.004.010c Cervus porcinus calamianensis_S.pdf
1988,A-119.006.004.010d,CITES ID Manual - Axis kuhlii,EN,,1,CITES ID Manual,General,A-119.006.004.010d Cervus porcinus kuhli_E.pdf
1988,A-119.006.004.010d,Manual de identificación de la CITES - Axis kuhlii,ES,A-119.006.004.010d,1,CITES ID Manual,General,A-119.006.004.010d Cervus porcinus kuhli_S.pdf
1988,A-119.006.004.010b,CITES ID Manual - Axis porcinus annamiticus,EN,,1,CITES ID Manual,General,A-119.006.004.010b Cervus porcinus annamiticus_E.pdf
1988,A-119.006.004.010b,Manual de identificación de la CITES - Axis porcinus annamiticus,ES,A-119.006.004.010b,1,CITES ID Manual,General,A-119.006.004.010b Cervus porcinus annamiticus_S.pdf
1986,A-119.001.001.001,CITES ID Manual - Babyrousa babyrussa,EN,,1,CITES ID Manual,General,A-119.001.001.001 Babyrousa babyrussa_E.pdf
1986,A-119.001.001.001,Manual de identificación de la CITES - Babyrousa babyrussa,ES,A-119.001.001.001,1,CITES ID Manual,General,A-119.001.001.001 Babyrousa babyrussa_S.pdf
1987,A-111.008.001.002,CITES ID Manual - Balaena mysticetus,EN,,1,CITES ID Manual,General,A-111.008.001.002 Balaena mysticetus_E.pdf
1987,A-111.008.001.002,Manual de identificación de la CITES - Balaena mysticetus,ES,A-111.008.001.002,1,CITES ID Manual,General,A-111.008.001.002 Balaena mysticetus_S.pdf
1987,A-111.007.001.001,CITES ID Manual - Balaenoptera acutorostrata,EN,,1,CITES ID Manual,General,A-111.007.001.001 Balaenoptera acutorostrata_E.pdf
1987,A-111.007.001.001,Manual de identificación de la CITES - Balaenoptera acutorostrata,ES,A-111.007.001.001,1,CITES ID Manual,General,A-111.007.001.001 Balaenoptera acutorostrata_S.pdf
1987,A-111.007.001.002,CITES ID Manual - Balaenoptera borealis,EN,,1,CITES ID Manual,General,A-111.007.001.002 Balaenoptera borealis_E.pdf
1987,A-111.007.001.002,Manual de identificación de la CITES - Balaenoptera borealis,ES,A-111.007.001.002,1,CITES ID Manual,General,A-111.007.001.002 Balaenoptera borealis_S.pdf
1987,A-111.007.001.003,CITES ID Manual - Balaenoptera edeni,EN,,1,CITES ID Manual,General,A-111.007.001.003 Balaenoptera edeni_E.pdf
1987,A-111.007.001.003,Manual de identificación de la CITES - Balaenoptera edeni,ES,A-111.007.001.003,1,CITES ID Manual,General,A-111.007.001.003 Balaenoptera edeni_S.pdf
1987,A-111.007.001.004,CITES ID Manual - Balaenoptera musculus,EN,,1,CITES ID Manual,General,A-111.007.001.004 Balaenoptera musculus_E.pdf
1987,A-111.007.001.004,Manual de identificación de la CITES - Balaenoptera musculus,ES,A-111.007.001.004,1,CITES ID Manual,General,A-111.007.001.004 Balaenoptera musculus_S.pdf
1987,A-111.007.001.005,CITES ID Manual - Balaenoptera physalus,EN,,1,CITES ID Manual,General,A-111.007.001.005 Balaenoptera physalus_E.pdf
1987,A-111.007.001.005,Manual de identificación de la CITES - Balaenoptera physalus,ES,A-111.007.001.005,1,CITES ID Manual,General,A-111.007.001.005 Balaenoptera physalus_S.pdf
1988,A-112.003.002.003,CITES ID Manual - Bassaricyon gabbii,EN,,1,CITES ID Manual,General,A-112.003.002.003 Bassaricyon gabbii_E.pdf
1988,A-112.003.002.003,Manual de identificación de la CITES - Bassaricyon gabbii,ES,A-112.003.002.003,1,CITES ID Manual,General,A-112.003.002.003 Bassaricyon gabbii_S.pdf
1988,A-112.003.003.002,CITES ID Manual - Bassariscus sumichrasti,EN,,1,CITES ID Manual,General,A-112.003.003.002 Bassariscus sumichrasti_E.pdf
1988,A-112.003.003.002,Manual de identificación de la CITES - Bassariscus sumichrasti,ES,A-112.003.003.002,1,CITES ID Manual,General,A-112.003.003.002 Bassariscus sumichrasti_S.pdf
1987,A-111.005.001.001,CITES ID Manual - Berardius arnuxii,EN,,1,CITES ID Manual,General,A-111.005.001.001 Berardius arnuxii_E.pdf
1987,A-111.005.001.001,Manual de identificación de la CITES - Berardius arnuxii,ES,A-111.005.001.001,1,CITES ID Manual,General,A-111.005.001.001 Berardius arnuxii_S.pdf
1987,A-111.005.001.002,CITES ID Manual - Berardius bairdii,EN,,1,CITES ID Manual,General,A-111.005.001.002 Berardius bairdii_E.pdf
1987,A-111.005.001.002,Manual de identificación de la CITES - Berardius bairdii,ES,A-111.005.001.002,1,CITES ID Manual,General,A-111.005.001.002 Berardius bairdii_S.pdf
1981,A-102.012.002.000,CITES ID Manual - Bettongia,EN,,1,CITES ID Manual,General,A-102.012.002.000 Bettongia_E.pdf
1981,A-102.012.002.000,Manual de identificación de la CITES - Bettongia,ES,A-102.012.002.000,1,CITES ID Manual,General,A-102.012.002.000 Bettongia_S.pdf
2003,A-102.012.002.001,CITES ID Manual - Bettongia gaimardi,EN,,1,CITES ID Manual,General,A-102.012.002.001 Bettongia gaimardi_E.pdf
2003,A-102.012.002.001,Manuel d'identification de la CITES - Bettongia gaimardi,FR,A-102.012.002.001,1,CITES ID Manual,General,A-102.012.002.001 Bettongia gaimardi_F.pdf
2003,A-102.012.002.001,Manual de identificación de la CITES - Bettongia gaimardi,ES,A-102.012.002.001,1,CITES ID Manual,General,A-102.012.002.001 Bettongia gaimardi_S.pdf
2003,A-102.012.002.002,CITES ID Manual - Bettongia lesueur,EN,,1,CITES ID Manual,General,A-102.012.002.002 Bettongia lesueur_E.pdf
2003,A-102.012.002.002,Manuel d'identification de la CITES - Bettongia lesueur,FR,A-102.012.002.002,1,CITES ID Manual,General,A-102.012.002.002 Bettongia lesueur_F.pdf
2003,A-102.012.002.002,Manual de identificación de la CITES - Bettongia lesueur,ES,A-102.012.002.002,1,CITES ID Manual,General,A-102.012.002.002 Bettongia lesueur_S.pdf
2003,A-102.012.002.003,CITES ID Manual - Bettongia penicillata,EN,,1,CITES ID Manual,General,A-102.012.002.003 Bettongia penicillata_E.pdf
2003,A-102.012.002.003,Manuel d'identification de la CITES - Bettongia penicillata,FR,A-102.012.002.003,1,CITES ID Manual,General,A-102.012.002.003 Bettongia penicillata_F.pdf
2003,A-102.012.002.003,Manual de identificación de la CITES - Bettongia penicillata,ES,A-102.012.002.003,1,CITES ID Manual,General,A-102.012.002.003 Bettongia penicillata_S.pdf
2003,A-102.012.002.004,CITES ID Manual - Bettongia tropica,EN,,1,CITES ID Manual,General,A-102.012.002.004 Bettongia tropica_E.pdf
2003,A-102.012.002.004,Manuel d'identification de la CITES - Bettongia tropica,FR,A-102.012.002.004,1,CITES ID Manual,General,A-102.012.002.004 Bettongia tropica_F.pdf
2003,A-102.012.002.004,Manual de identificación de la CITES - Bettongia tropica,ES,A-102.012.002.004,1,CITES ID Manual,General,A-102.012.002.004 Bettongia tropica_S.pdf
1985,A-119.009.001.000,CITES ID Manual - Bison - Identification key,EN,,1,CITES ID Manual,General,A-119.009.001.000 Bison identification aid_E.pdf
1985,A-119.009.001.000,Manual de identificación de la CITES - Bison - Guía de identificación,ES,A-119.009.001.000,1,CITES ID Manual,General,A-119.009.001.000 Bison identification aid_S.pdf
1985,A-119.009.001.001,CITES ID Manual - Bison bison,EN,,1,CITES ID Manual,General,A-119.009.001.001 Bison bison athabascae_E.pdf
1985,A-119.009.001.001,Manual de identificación de la CITES - Bison bison,ES,A-119.009.001.001,1,CITES ID Manual,General,A-119.009.001.001 Bison bison athabascae_S.pdf
1986,A-119.006.008.001,CITES ID Manual - Blastocerus dichotomus,EN,,1,CITES ID Manual,General,A-119.006.008.001 Blastocerus dichotomus_E.pdf
1986,A-119.006.008.001,Manual de identificación de la CITES - Blastocerus dichotomus,ES,A-119.006.008.001,1,CITES ID Manual,General,A-119.006.008.001 Blastocerus dichotomus_S.pdf
1985,A-119.009.002.001,CITES ID Manual - Bos gaurus,EN,,1,CITES ID Manual,General,A-119.009.002.001 Bos gaurus_E.pdf
1985,A-119.009.002.001,Manual de identificación de la CITES - Bos gaurus,ES,A-119.009.002.001,1,CITES ID Manual,General,A-119.009.002.001 Bos gaurus_S.pdf
1985,A-119.009.002.003,CITES ID Manual - Bos mutus,EN,,1,CITES ID Manual,General,A-119.009.002.003 Bos mutus_E.pdf
1985,A-119.009.002.003,Manual de identificación de la CITES - Bos mutus,ES,A-119.009.002.003,1,CITES ID Manual,General,A-119.009.002.003 Bos mutus_S.pdf
1985,A-119.009.002.005,CITES ID Manual - Bos sauveli,EN,,1,CITES ID Manual,General,A-119.009.002.005 Bos sauveli_E.pdf
1985,A-119.009.002.005,Manual de identificación de la CITES - Bos sauveli,ES,A-119.009.002.005,1,CITES ID Manual,General,A-119.009.002.005 Bos sauveli_S.pdf
1985,A-119.009.000.001,CITES ID Manual - Bovidae,EN,,1,CITES ID Manual,General,A-119.009.000.001 Bovidae general notes_E.pdf
1985,A-119.009.000.001,Manual de identificación de la CITES - Bovidae,ES,A-119.009.000.001,1,CITES ID Manual,General,A-119.009.000.001 Bovidae general notes_S.pdf
1987,A-107.002.000.001,CITES ID Manual - Bradypodidae,EN,,1,CITES ID Manual,General,A-107.002.000.001 Bradypodidae general notes_E.pdf
1987,A-107.002.000.001,Manual de identificación de la CITES - Bradypodidae,ES,A-107.002.000.001,1,CITES ID Manual,General,A-107.002.000.001 Bradypodidae general notes_S.pdf
1987,A-107.002.001.004,CITES ID Manual - Bradypus variegatus,EN,,1,CITES ID Manual,General,A-107.002.001.004 Bradypus variegatus_E.pdf
1987,A-107.002.001.004,Manual de identificación de la CITES - Bradypus variegatus,ES,A-107.002.001.001,1,CITES ID Manual,General,A-107.002.001.004 Bradypus variegatus_S.pdf
