SpcRecID,FamName,GenName,SpcName,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110954,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
111231,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
48214,ASCLEPIADACEAE,Ceropegia,achtenii,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110955,ASCLEPIADACEAE,Ceropegia,achtenii,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
111230,ASCLEPIADACEAE,Ceropegia,achtenii,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
106040,ASCLEPIADACEAE,Ceropegia,affinis,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110957,ASCLEPIADACEAE,Ceropegia,africana,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110959,ASCLEPIADACEAE,Ceropegia,albisepta,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
110960,ASCLEPIADACEAE,Ceropegia,albisepta,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II,1979-06-28 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II,1985-08-01 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); ûb) tissue cultures and flasked seedling cultures.,,,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,DEL II,2000-07-19 00:00:00,NULL,_Ceropegia_ spp.,,,,,,,,
8612,ASCLEPIADACEAE,Ceropegia,albisepta,II,1997-09-18 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
101533,ASCLEPIADACEAE,Ceropegia,ampliata,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
101533,ASCLEPIADACEAE,Ceropegia,ampliata,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
