Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,horizontalis,NULL,89268,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,punctifera,NULL,90092,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Astrea,punctifera,NULL,90091,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Explanaria,galaxea,NULL,90944,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,SIDERASTREIDAE,Siderastrea,galaxea,NULL,89119,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Madrepora,galaxea,NULL,89118,S,2256
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Astrea,myriophthalma,NULL,89731,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Astrea,pulvinaria,NULL,90086,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,tayamai,NULL,90562,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,profunda,NULL,90007,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,kenti,NULL,89396,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,ovalis,NULL,89818,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,arenaria,NULL,88369,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,ehrenbergii,NULL,88930,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,elliptica,NULL,2251,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,tabulata,NULL,90553,S,2259
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,hirsuta,NULL,89252,S,2260
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,tabulata,NULL,90554,S,2263
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Madrepora,calycularis,NULL,88519,S,2264
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Buteo,nitidus,NULL,27965,S,2266
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,nitidus,NULL,95244,S,2266
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Asturina,plagiata,NULL,2267,S,2266
Animalia,CNIDARIA,HYDROZOA,STYLASTERINA,STYLASTERIDAE,Astylus,subviridis,NULL,90530,S,2269
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,frontalis,NULL,8018,S,2274
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,paniscus,chamek,28659,S,2277
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,geoffroyi,fusciceps,41625,S,2278
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,geoffroyi,rufiventris,41626,S,2278
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,belzebuth,marginatus,2285,S,2282
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,belzebuth,hybridus,41627,S,2284
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,hybridus,NULL,43485,S,2284
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,varius,zeteki,40845,S,2302
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,blewitti,NULL,89357,S,2349
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,brama,NULL,97151,S,2350
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,noctua,NULL,97150,S,2351
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Pachliopta,jophon,NULL,43421,S,2376
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Atthis,heloisa,ellioti,97874,S,2381
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,ellioti,NULL,28639,S,2381
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,heloisa,NULL,28973,S,2382
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,heloisa,NULL,97873,S,2382
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Augastes,geoffroyi,NULL,28636,S,2385
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,geoffroyi,NULL,97846,S,2385
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,lumachella,NULL,97845,S,2386
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,scutatus,NULL,97844,S,2387
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FLABELLIDAE,Flabellum,matricidum,NULL,89597,S,2401
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Aulocyathus,conotrochoides,NULL,88679,S,2401
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Fragilocyathus,conotrochoides,NULL,88680,S,2401
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Ceratotrochus,recidivus,NULL,90138,S,2402
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Deltocyathus,vincentinus,NULL,6355,S,2413
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Platygyra,zelli,NULL,90779,S,2414
Animalia,CHORDATA,MAMMALIA,CETACEA,PHOCOENIDAE,Australophocaena,dioptrica,NULL,28499,S,2416
Animalia,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Lichanotus,laniger,NULL,28300,S,2434
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Pernis,jerdoni,NULL,95121,S,2438
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,leuphotes,NULL,95123,S,2439
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Pernis,madagascariensis,NULL,95120,S,2440
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Lepidogenys,subcristatus,NULL,95122,S,2441
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,recurvirostris,NULL,97609,S,2442
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Avocettula,recurvirostris,NULL,78810,S,2442
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,annamiticus,28846,S,2445
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,calamianensis,41675,S,2446
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,kuhlii,28848,S,2447
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Nyroca,nyroca,NULL,28422,S,2457
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,nyroca,NULL,95427,S,2457
Animalia,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,bailloni,NULL,98070,S,2464
Animalia,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos,bailloni,NULL,98071,S,2464
Animalia,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Pteroglossus,bailloni,NULL,99505,S,2464
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENOPTERIDAE,Balaenoptera,brydei,NULL,87573,S,2476
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENOPTERIDAE,Sibbaldius,musculus,NULL,105155,S,2477
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,tiburonensis,NULL,90623,S,2489
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,hawaiiensis,NULL,89221,S,2492
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Rhodopsammia,ovalis,NULL,89819,S,2493
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Dendrophyllia,cyathoides,NULL,88767,S,2494
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,dilatata,NULL,2498,S,2495
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,diomedeae,mauiensis,90903,S,2500
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,verrucaria,NULL,2524,S,2502
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Madrepora,verrucaria,NULL,90721,S,2502
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,osburni,NULL,89815,S,2504
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,hawaiiensis,NULL,89221,S,2506
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,brevis,NULL,2528,S,2518
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,affinis,NULL,88266,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,socialis,NULL,90327,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,socialis,costata,90927,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Balanophyllia,socialis,jeffreysia,90928,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Rhodopsammia,socialis,NULL,90329,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Rhodopsammia,affinis,NULL,88271,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Rhodopsammia,incerta,NULL,89292,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Eupsammia,stimpsoniana,NULL,90490,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Eupsammia,stimpsonii,NULL,90491,S,2521
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Leptopsammia,conica,NULL,88667,S,2521
Animalia,CHORDATA,AVES,CICONIIFORMES,ARDEIDAE,Ardea,pavonina,NULL,95692,S,2536
Animalia,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Anthropoides,regulorum,NULL,95693,S,2537
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Barabattoia,goroensis,NULL,89168,S,2550
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Barabattoia,modesta,NULL,89642,S,2550
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Astrea,ananas,NULL,88310,S,2550
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Parastrea,amicorum,NULL,88301,S,2550
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Favia,amicorum,NULL,88300,S,2550
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Favia,laddi,NULL,89427,S,2551
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Bikiniastrea,laddi,NULL,89426,S,2551
Animalia,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Emys,baska,NULL,93991,S,2614
Animalia,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Emys,batagur,NULL,93992,S,2614
Animalia,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Emys,tetraonyx,NULL,93994,S,2614
Animalia,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Tetronyx,longicollis,NULL,93993,S,2614
Animalia,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Tetraonyx,lessonii,NULL,93995,S,2614
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,euantha,NULL,104070,S,2625
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,heterorhodzos,NULL,87894,S,2627
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,heterorhodzos,NULL,88017,S,2627
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,lyra,NULL,87879,S,2628
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,patula,plenispina,94586,S,2629
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,quadribrachiata,NULL,87880,S,2631
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Bathypathes,scoparia,NULL,87881,S,2632
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Thecopsammia,tintinnabulum,NULL,90626,S,2635
Animalia,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Bebrornis,rodericanus,NULL,29006,S,2678
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Bhutanitis,ochracea,NULL,99180,S,2795
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Bhutanitis,spinosa,NULL,99181,S,2795
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Bhutanitis,ocellatomaculata,NULL,99179,S,2795
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Armandia,lidderdalii,NULL,99183,S,2795
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Armandia,mansfieldi,NULL,99182,S,2797
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Armandia,thaidina,NULL,99184,S,2798
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Bhutanitis,yulongensis,NULL,41042,S,2798
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Bhutanitis,nigrilima,NULL,43512,S,2798
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,bison,NULL,73988,S,2815
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,MUSSIDAE,Bantamia,merleti,NULL,89609,S,2830
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FLABELLIDAE,Flabellum,nutrix,NULL,89769,S,2833
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,formosissimus,NULL,93671,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,sigma,93687,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,nebulosus,93689,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,orophias,NULL,93675,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,imperator,93685,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,amarali,93686,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,rexserpentum,NULL,93672,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,auspex,NULL,93673,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,diviniloquus,NULL,93674,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,NULL,28057,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,sabogae,NULL,93684,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,orophias,NULL,93670,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,ortonii,NULL,93680,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,constrictor,isthmica,93681,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,imperator,NULL,93676,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,eques,NULL,93677,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,diviniloqua,NULL,93678,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,constrictor,melanogaster,93690,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,constrictor,longicauda,93691,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,diviniloqua,mexicana,93682,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,mexicana,NULL,93683,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,constrictor,nebulosa,93688,S,2836
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Boa,occidentalis,NULL,93679,S,2837
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Constrictor,constrictor,occidentalis,29129,S,2837
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,flavescens,NULL,97790,S,2848
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,jardini,NULL,97792,S,2849
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,matthewsii,NULL,97791,S,2850
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,lunulatus,NULL,96798,S,2851
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,aurifrons,NULL,96653,S,2852
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Bolborhynchus,aurifrons,NULL,73306,S,2852
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Bolborhynchus,aymara,NULL,73305,S,2853
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Arara,aymara,NULL,96652,S,2853
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amoropsittaca,aymara,NULL,89495,S,2853
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,ferrugineifrons,NULL,96657,S,2854
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacula,lineola,NULL,96656,S,2855
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacula,andicola,NULL,96658,S,2856
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Myiopsitta,orbygnesia,NULL,96654,S,2856
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psilopsiagon,aurifrons,orbygnesius,96655,S,2856
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Bolborhynchus,andicolus,NULL,96659,S,2856
Animalia,CHORDATA,REPTILIA,SERPENTES,BOLYERIIDAE,Bolyeria,pseudoeryx,NULL,93818,S,2864
Animalia,CHORDATA,REPTILIA,SERPENTES,ANILIIDAE,Tortrix,pseudoeryx,NULL,93817,S,2864
Animalia,CHORDATA,REPTILIA,SERPENTES,BOLYERIIDAE,Platygaster,multocarinatus,NULL,93819,S,2864
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,multocarinata,NULL,93816,S,2864
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,frontalis,NULL,2891,S,2887
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,grunniens,NULL,2892,S,2889
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Novibos,sauveli,NULL,28420,S,2890
Animalia,CHORDATA,AVES,CICONIIFORMES,THRESKIORNITHIDAE,Hagedashia,hagedash,NULL,28217,S,2897
Animalia,CHORDATA,AVES,CICONIIFORMES,THRESKIORNITHIDAE,Tantalus,hagedash,NULL,95099,S,2897
Animalia,CHORDATA,AVES,CICONIIFORMES,THRESKIORNITHIDAE,Lampribis,rara,NULL,28861,S,2899
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trigonocephalus,xanthogrammus,NULL,93884,S,2916
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trigonocephalus,asper,NULL,93885,S,2916
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,atrox,septentrionalis,93886,S,2916
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,quadriscutatus,NULL,93887,S,2916
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,xanthogrammus,NULL,31939,S,2916
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,nasutus,NULL,73449,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatos,sutus,NULL,93910,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriechis,nasutus,NULL,93913,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatophis,sutus,NULL,93911,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriopsis,proboscideus,NULL,93909,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trimeresurus,nasutus,NULL,93912,S,2918
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trimeresurus,nummifer,NULL,93871,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Lachesis,nummifer,NULL,93870,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriopsis,affinis,NULL,93862,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriopsis,mexicanus,NULL,93863,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatophis,nummifer,NULL,93869,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Porthidium,nummifer,NULL,29151,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriechis,mexicanus,NULL,93860,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothriechis,nummifera,NULL,93864,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatos,nummifer,NULL,93868,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trigonocephalus,nummifer,NULL,93858,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trigonocephalus,affinis,NULL,93866,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Atropos,mexicanus,NULL,93857,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Teleuraspis,nummifer,NULL,93859,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Teleuraspis,mexicanus,NULL,93867,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,nummifer,NULL,73450,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,affinis,NULL,93861,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,mexicanus,NULL,93865,S,2919
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,ophryomegas,NULL,29152,S,2920
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,supraciliaris,NULL,31937,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,nigroadspersus,NULL,93875,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Bothrops,schlegelii,NULL,41664,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Teleuraspis,schlegelii,NULL,93874,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trigonocephalus,schlegelii,NULL,93872,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Teleuraspis,nigroadspersus,NULL,93876,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Teleuraspis,nitida,NULL,93877,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatos,schlegelii,NULL,93878,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatos,torvus,NULL,93879,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatophis,schlegelii,NULL,93880,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Thanatophis,colgadora,NULL,93882,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Lachesis,nitidus,NULL,93873,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Lachesis,schlegelii,NULL,93881,S,2921
Animalia,CHORDATA,REPTILIA,SERPENTES,VIPERIDAE,Trimeresurus,schlegelii,NULL,93883,S,2921
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Deltocyathus,stellulatus,NULL,90483,S,2954
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Bourneotrochus,veroni,NULL,90715,S,2954
Animalia,CHORDATA,REPTILIA,SAURIA,IGUANIDAE,Brachylophus,brevicephalus,NULL,35130,S,2964
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Euathlus,albopilosus,NULL,87332,S,2967
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Euathlus,angustus,NULL,87333,S,2968
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Euathlus,aureoceps,NULL,87334,S,2970
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Eurypelma,aureoceps,NULL,87335,S,2970
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Eurypelma,emilia,NULL,41653,S,2973
Animalia,ARTHROPODA,ARACHNIDA,ARANEAE,THERAPHOSIDAE,Mygale,emilia,NULL,41652,S,2973
