rank_name,rec_id,listing,effective_from,party_iso2,is_current,hash_note,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en
ORDER,129,II/r,06/06/1981,CH,0,,,,0,,,,"Reservation not applicable to Amazona agilis, Amazona collaria, Amazona dufresniana after 15/04/85), Anodorhynchus hyacinthinus, Ara spp., Cacatua tenuirostris, Calyptorhynchus lathami, Coracopsis spp. (except/sauf Coracopsis nigra barklyi) (after 01/01/82), Cyanoliseus patagonus, Cyanoramphus malherbi, Cyanoramphus unicolor, Eunymphicus cornutus, Neophema splendida, Northiella haematogaster narethae, Ognorhynchus icterotis (after 29/07/83), Poicephalus robustus, Polytelis alexandrae, Probosciger aterrimus, Prosopeia spp. (except/excepto/sauf Prosopeia personata) (after 01/01/82), Psittrichas fulgidus, Tanygnathus lucionensis, Trichoglossinae spp. (except Phigys solitarius) (after 01/01/82).","Reserva no aplicable a: Amazona agilis, Amazona collaria, Amazona dufresniana (después de 15/04/85), Anodorhynchus hyacinthinus, Ara spp., Cacatua tenuirostris, Calyptorhynchus lathami, Coracopsis spp. (excepto Coracopsis nigra barklyi) (después de 01/01/82), Cyanoliseus patagonus, Cyanoramphus malherbi, Cyanoramphus unicolor, Eunymphicus cornutus, Neophema splendida, Northiella haematogaster narethae, Ognorhynchus icterotis (después de 29/07/83), Poicephalus robustus, Polytelis alexandrae, Probosciger aterrimus, Prosopeia spp. (excepto Prosopeia personata) (después de 01/01/82), Psittrichas fulgidus, Tanygnathus lucionensis, Trichoglossinae spp. (excepto Phigys solitarius) (después de 01/01/82).","Réserve non applicable à: Amazona agilis, Amazona collaria, Amazona dufresniana (après 15/04/85), Anodorhynchus hyacinthinus, Ara spp., Cacatua tenuirostris, Calyptorhynchus lathami, Coracopsis spp. (sauf Coracopsis nigra barklyi) (après 01/01/82), Cyanoliseus patagonus, Cyanoramphus malherbi, Cyanoramphus unicolor, Eunymphicus cornutus, Neophema splendida, Northiella haematogaster narethae, Ognorhynchus icterotis (après 29/07/83), Poicephalus robustus, Polytelis alexandrae, Probosciger aterrimus, Prosopeia spp. (sauf Prosopeia personata) (après 01/01/82), Psittrichas fulgidus, Tanygnathus lucionensis, Trichoglossinae spp. (sauf Phigys solitarius) (après 01/01/82).",
ORDER,129,II/r,06/06/1981,LI,0,,,,0,,,,See note under CH. Reservation also not applicable to Cyanoliseus patagonus byroni.,Véase nota bajo CH. La reserva tampoco se aplica a Cyanoliseus patagonus byroni.,Voir note sous CH. Réserve non applicable à Cyanoliseus patagonus byroni.,
SUBSPECIES,19468,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,19469,II,13/02/2003,,1,,,,0,,,,All populations.,Todas las poblaciones. ,Toutes les populations.,
SUBSPECIES,19469,II,19/07/2000,,0,,AR,,0,,,,Population of AR.,Población de AR.,Population d'AR.,
SUBSPECIES,19469,DELI,28/06/1979,,0,,AR,,0,,,,,,,
SUBSPECIES,19469,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,19466,I,28/06/1979,,1,,,,0,,,Subspecies: 19469,Except P. p. pennata,Excepto P. p. pennata.,Sauf P. p. pennata.,
SUBSPECIES,19467,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,19465,DELIII,11/06/1992,UY,0,,,,0,,,,Included in Appendix II.,Incluidas en el Apéndice II.,Inscrites à l'Annexe II.,
SPECIES,19465,II,11/06/1992,,1,,,,0,,,,,,,
SPECIES,19465,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,19465,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,19465,III,14/07/1976,UY,0,,,,0,,,Subspecies: 19467,Except subspecies albescens.,Excepto la subespecie albescens.,Sauf la sous-espèce albescens.,
SPECIES,20608,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,20609,I,06/06/1981,,1,,,,0,,,,,,,
SPECIES,3133,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,3133,DELIII,04/02/1977,TN,0,,,,0,,,,,,,
SPECIES,3133,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,2349,I,28/06/1979,,1,,,,0,,,,,,,
SPECIES,13557,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,14788,I,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,14779,I,04/02/1977,,1,,,,0,,,,,,,
SPECIES,14924,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,14924,DELIII,04/02/1977,CA,0,,,,0,,,,,,,
SPECIES,14924,III,16/11/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,15713,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,15706,DELIII,01/07/1977,TN,0,,,,0,,,,,,,
SPECIES,15706,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,15700,II/r,15/07/2004,PW,0,,,,0,,,,,,,
SPECIES,20896,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,20902,III/w,28/06/1979,DK,0,,,,0,,,,,,,
SPECIES,20902,DELIII,28/06/1979,CA,0,,,,0,,,,,,,
SPECIES,20902,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,20902,III,16/11/1975,CA,0,,,,0,,,,,,,
FAMILY,772,III/w,28/06/1979,DK,0,,,,0,,,,Reservation withdrawn as family included in Appendix II.,"Reserva retirada, ya que la familia se ha incluido en el Apéndice II",Réserve retirée du fait de l'inscription de la famille à l'Annexe II.,
FAMILY,772,DELIII,28/06/1979,GH,0,,,,0,,,,,,,
FAMILY,772,III/r,24/10/1977,DK,0,,,,0,,,,,,,
FAMILY,772,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,22723,I,04/02/1977,,1,,,,0,,,,,,,
FAMILY,841,III/w,28/06/1979,DK,0,,,,0,,,,Reservation withdrawn as family included in Appendix II.,"Reserva retirada, ya que la familia se ha incluido en el Apéndice II",Réserve retirée du fait de l'inscription de la famille à l'Annexe II.,
FAMILY,841,DELIII,28/06/1979,GH,0,,,,0,,,,,,,
FAMILY,841,III/r,24/10/1977,DK,0,,,,0,,,,,,,
FAMILY,841,III,26/02/1976,GH,0,,,,0,,,,,,,
ORDER,147,II,28/06/1979,,1,,,,0,,,,,,,
SPECIES,20942,I/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,20942,I/r,29/07/1983,AT,0,,,,0,,,,,,,
SPECIES,20942,I,29/07/1983,,1,,"BF,CF,CM,DZ,MA,ML,MR,NE,NG,SD,SN,TD",,0,,,,"Populations of BF, CF, CM, DZ, MA, ML, MR, NE, NG, SD, SN, TD.","Poblaciones de BF, CF, CM, DZ, MA, ML, MR, NE, NG, SD, SN,TD.","Populations de BF, CF, CM, DZ, MA, ML, MR, NE, NG, SD, SN,TD","Only the populations of Algeria, Burkina Faso, Cameroon, the Central African Republic, Chad, Mali, Mauritania, Morocco, the Niger, Nigeria, Senegal and the Sudan; all other populations are not included in the Appendices."
SUBSPECIES,19719,DELII,16/02/1995,,1,,,,0,,,,,,,
SUBSPECIES,19719,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,19720,DELII,16/02/1995,,1,,,,0,,,,,,,
SUBSPECIES,19720,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,19721,DELII,16/02/1995,,1,,,,0,,,,,,,
SUBSPECIES,19721,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,21911,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,16885,I,01/07/1975,,1,,,,0,,,,,,,Originally listed as P. m. costaricensis and P. m. mocinno
SPECIES,866,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,866,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,866,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,867,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,867,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,867,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,3453,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3453,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3453,I,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,3456,II/w,15/02/1992,SG,0,,,,0,,,,,,,
SUBSPECIES,3456,II/r,28/02/1987,SG,0,,,,0,,,,,,,
SUBSPECIES,3456,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3456,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3456,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,3457,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3457,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,3457,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3454,I,18/09/1997,,1,,,AR,0,,,,Except population of AR.,Excepto la población de AR.,Sauf la population d'AR.,"Except the population of Argentina, which is included in Appendix II."
SPECIES,3454,I/w,01/01/1984,IT,0,,,,0,,,,,,,
SPECIES,3454,I/r,31/12/1979,IT,0,,,,0,,,,,,,
SPECIES,3454,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,3454,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,3454,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3455,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,3455,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,3455,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,13053,I,13/09/2007,,1,,,"BR,EC",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,"Except the population of Brazil, which is included in Appendix II, and the population of Ecuador, which is included in Appendix II and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group."
SPECIES,13053,I,16/02/1995,,0,,,EC,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,13053,I/w,10/12/1984,FR,0,,,,0,,,,,,,
SPECIES,13053,I/r,09/08/1978,FR,0,,,,0,,,,,,,
SPECIES,13053,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,13053,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,13053,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,15889,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,15889,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,15889,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,15890,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,15890,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,15890,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5659,I,12/01/2005,,1,,,CU,0,,,,"All populations except the population of Cuba, which is included in Appendix II.","Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5659,II,12/01/2005,,1,,CU,,0,,,,Population of CU.,Población de CU.,Population de CU.,
SPECIES,5659,I,06/06/1981,,0,,,,0,,,,All populations.,Todas las poblaciones.,Toutes les populations.,
SPECIES,5659,I/w,06/06/1981,CH,0,,,,0,,,,,,,
SPECIES,5659,II,28/06/1979,,0,,,US,0,,,,All populations except those included in Appendix I.,"Todas las poblaciones, excepto la incluida en el Apéndice I.",Toutes les populations sauf celle inscrite à l'Annexe I.,
SPECIES,5659,I,28/06/1979,,0,,US,,0,,,,Population of US.,Población de US.,Population d'US.,
SPECIES,5659,I/r,28/06/1979,CH,0,,,,0,,,,,,,
SPECIES,5659,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5659,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5659,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5660,DELII,11/06/1992,,0,,CG,,0,,,,Population of CG; all populations again in Appendix I.,Población de CG; todas las poblaciones de nuevo en el Apéndice I.,Population de CG; toutes les populations retransférées à l'Annexe I.,
SPECIES,5660,I,11/06/1992,,1,,,,0,,,,All populations.,Todas las poblaciones. ,Toutes les populations.,
SPECIES,5660,I/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,5660,I,22/10/1987,,0,,,CG,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5660,II,22/10/1987,,0,,CG,,0,,,,Population of CG (with quota).,Población de CG (con cupos).,Population de CG (avec un quota).,
SPECIES,5660,I/w,26/08/1987,ZM,0,,,,0,,,,,,,
SPECIES,5660,I/w,10/12/1984,FR,0,,,,0,,,,,,,
SPECIES,5660,I/w,01/01/1984,IT,0,,,,0,,,,,,,
SPECIES,5660,I/r,27/04/1982,AT,0,,,,0,,,,,,,
SPECIES,5660,I/r,22/02/1981,ZM,0,,,,0,,,,,,,
SPECIES,5660,I/r,31/12/1979,IT,0,,,,0,,,,,,,
SPECIES,5660,I/r,09/08/1978,FR,0,,,,0,,,,,,,
SPECIES,5660,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5660,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5660,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5661,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5661,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5661,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,5662,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5662,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5662,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5666,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,5663,I,23/06/2010,,1,,,"BZ,MX",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,"Except the populations of Belize and Mexico, which are included in Appendix II with a zero quota for wild specimens traded for commercial purposes."
SPECIES,5663,II,23/06/2010,,1,,"BZ,MX",,0,,,,"Only the populations of Belize and Mexico, with a zero quota for wild specimens traded for commercial purposes.","Únicamente las poblaciones de Belice y México, con un cupo nulo para los especímenes silvestres comercializados con fines comerciales.","Uniquement les populations du Belize et du Mexique, avec un quota zéro pour les transactions commerciales portant sur les spécimens sauvages.",
SPECIES,5663,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,5663,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5663,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,5663,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5664,I,23/06/2010,,1,,,"BW,EG,ET,KE,MG,MW,MZ,NA,TZ,UG,ZA,ZM,ZW",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,"Except the populations of Botswana, Egypt (subject to a zero quota for wild specimens traded for commercial purposes), Ethiopia, Kenya, Madagascar, Malawi, Mozambique, Namibia, South Africa, Uganda, the United Republic of Tanzania (subject to an annual export quota of no more than 1,600 wild specimens including hunting trophies, in addition to ranched specimens), Zambia and Zimbabwe, which are included in Appendix II."
SPECIES,5664,II,23/06/2010,,1,,"BW,EG,ET,KE,MG,MW,MZ,NA,TZ,UG,ZA,ZM,ZW",,0,,,,"Population of: BW, EG (with a zero quota for wild specimenstraded for commercial purposes) ET, KE, MG, MW, MZ, NA, TZ(subject to an annual export quota of no more than 1,600 wildspecimens including hunting trophies, in addition to ranchedspecimens), UG, ZA, ZM, ZW.","Población de: BW, EG (con un cupo nulo para los especímenessilvestres comercializados con fines comerciales) ET, KE, MG,MW, MZ, NA, TZ (sujetas a un cupo de exportación anual de nomás de 1.600 especímenes silvestres, incluidos los trofeos decaza, además de los especímenes criados en granjas), UG, ZA,ZM, ZW.","Population de: BW, EG (avec un quota zéro pour les transactionscommerciales portant sur les spécimens sauvages) ET, KE, MG,MW, MZ, NA, TZ (soumise à un quota d'exportation annuel de pasplus de 1600 spécimens sauvages, y compris les trophées dechasse, en plus des spécimens de ranchs), UG, ZA, ZM, ZW.","Population of Egypt subject to a zero quota for wild specimens traded for commercial purposes. Still on Appendix II, the populations of Botswana, Ethiopia, Kenya, Madagascar, Malawi, Mozambique, Namibia, South Africa, Uganda, the United Republic of Tanzania (subject to an annual export quota of no more than 1,600 wild specimens including hunting trophies, in addition to ranched specimens), Zambia and Zimbabwe, which are included in Appendix II."
SPECIES,5664,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,5664,I,12/01/2005,,0,,,"NA,BW,ET,KE,MG,MW,MZ,UG,ZA,ZM",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II,12/01/2005,,0,,"NA,BW,ET,KE,MG,MW,MZ,UG,ZA,ZM,ZW,TZ",,0,,,,"Population of NA; still on II: populations of BW, ET, KE, MG, MW,MZ, UG, ZA, ZM, ZW (ranching), TZ (ranching & quotas).","Población de NA; aún en II: poblaciones de BW, ET, KE, MG, MW,MZ, UG, ZA, ZM, ZW (cría en granjas), TZ (cría en granjas ycupos).","Population de NA; encore à lAnnexe II: populations de BW, ET,KE, MG, MW, MZ, UG, ZA, ZM, ZW (élevage en ranch), TZ(élevage en ranch et quotas).","Popn of NA; still in Appendix II: popns of BW, ET, KE, MG, MW, MZ, UG, ZA, ZM, ZW subject to ranching; popn of TZ subject to ranching and a quota"
SPECIES,5664,I,19/07/2000,,0,,,"BW,ET,KE,MG,MW,MZ,UG,ZA,ZM,TZ",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II,19/07/2000,,0,,"BW,ET,KE,MG,MW,MZ,UG,ZA,ZM,ZW,TZ",,0,,,,"Maintenance of population of TZ (ranching & quotas); still on II:populations of BW, ET, KE, MG, MW, MZ, UG, ZA, ZM, ZW(ranching).","Mantenimiento de la población de TZ (cría en granjas y cupos);aún en II: poblaciones de BW, ET, KE, MG, MW, MZ, UG, ZA, ZM,ZW (cría en granjas).","Maintien de la population de TZ (élevage en ranch et quotas);encore à l'Annexe II: populations de BW, ET, KE, MG, MW, MZ,UG, ZA, ZM, ZW (élevage en ranch).","Maintained in Appendix II: popn of TZ subject to ranching and a quota; popns of MG, UG subject to ranching;still on II: popns of BW, ET, KE, MW, MZ, ZA, ZM, ZW subject to ranching"
SPECIES,5664,I,18/09/1997,,0,,,"MG,BW,ET,KE,MW,MZ,ZA,ZM",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II,18/09/1997,,0,,"MG,UG,BW,ET,KE,MW,MZ,ZA,ZM,ZW,TZ",,0,,,,"Maintenance of populations of TZ (ranching & quotas), MG, UG(ranching); still on II: populations of BW, ET, KE, MW, MZ, ZA, ZM,ZW (ranching).","Mantenimiento de las poblaciones de TZ (cría en granjas y cupos),MG, UG (cría en granjas); aún en II: poblaciones de BW, ET, KE,MW, MZ, ZA, ZM, ZW (cría en granjas).","Maintien des populations de TZ (élevage en ranch et quotas), MG,UG (élevage en ranch); encore à l'Annexe II: populations de BW,ET, KE, MW, MZ, ZA, ZM, ZW (élevage en ranch).","Maintained in Appendix II: popns of MG, UG subject to ranching; popn of TZ subject to ranching and a quota; still in Appendix II: popns of BW, ET, KE, MW, MZ, ZA, ZM, ZW subject to ranching"
SPECIES,5664,II,16/02/1995,,0,,"BW,ET,KE,MG,MW,MZ,ZM,ZW,TZ,ZA,UG",,0,,,,"Maintenance of populations of TZ (ranching & quotas), ZA(ranching); still on II: populations of UG (quotas), BW, ET, KE, MG,MW, MZ, ZM, ZW (ranching).","Mantenimiento de las poblaciones de TZ (cría en granjas y cupos),ZA (cría en granjas); aún en II: poblaciones de UG (cupos), BW,ET, KE, MG, MW, MZ, ZM, ZW (cría en granjas).","Maintien des populations de TZ (élevage en ranch et quotas), ZA(élevage en ranch); encore à II: populations de UG (quotas), BW,ET, KE, MG, MW, MZ, ZM, ZW (élevage en ranch).","Popn of  ZA subject to ranching;maintained in Appendix II: popn of TZ subject to ranching and a quota;still in Appendix II: popns of BW, ET, KE, MG, MW, MZ, UG, ZM, ZW subject to ranching"
SPECIES,5664,I,16/02/1995,,0,,,"BW,ET,KE,MG,MW,MZ,ZM,UG",0,,,,Population of SO; all populations except those included in Appendix II.,"Población de SO; todas las poblaciones, excepto las incluidas en el Apéndice II.",Population de SO; toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,I,11/07/1992,,0,,,"UG,ZA,ET,MG,SO,BW,MW,MZ,ZM",0,,,,Population of SD; all populations except those included in Appendix II.,"Población de SD; todas las poblaciones, excepto las incluidas en el Apéndice II.",Population de SD; toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,I,11/06/1992,,0,,,"UG,ZA,ET,MG,SO,BW,MW,MZ,ZM",0,,,,"Popns of CG, CM; all popns except those listed in Appendix II","Poblaciones de CG, CM.","Populationde CG, CM.",
SPECIES,5664,II,11/06/1992,,0,,"UG,ZA,ET,KE,MG,TZ,SD,SO,BW,MW,MZ,ZM,ZW",,0,,,,"Populations of UG, ZA (quotas); maintenance of populations of ET, KE (ranching), MG, TZ (ranching & quotas); still on II: populations of SD, SO (quotas), BW, MW, MZ, ZM, ZW (ranching).","Poblaciones de UG, ZA (cupos); mantenimiento de laspoblaciones de ET, KE (cría en granjas), MG, TZ (cría en granjas ycupos); aún en II: poblaciones de SD, SO (cupos), BW, MW, MZ, ZM, ZW (cría en granjas).","Populations de UG, ZA (quotas); maintien des populations de ET,KE (élevage en ranch), MG, TZ (élevage en ranch et quotas);encore à II: populations de SD, SO (quotas), BW, MW, MZ, ZM, ZW (élevage en ranch).",
SPECIES,5664,I/w,26/10/1990,BW,0,,,,0,,,,,,,
SPECIES,5664,II/w,26/09/1990,AT,0,,BW,,0,,,,Population of BW (with quota).,Población de BW (con cupos).,Population de BW (avec un quota).,
SPECIES,5664,I/w,26/04/1990,SD,0,,,,0,,,,,,,
SPECIES,5664,I,18/01/1990,,0,,,"ET,SO,BW,MG,MW,MZ,CG,CM,KE,SD,TZ",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II,18/01/1990,,0,,"ET,SO,BW,MG,MW,MZ,ZM,CG,CM,KE,SD,TZ,ZW",,0,,,,"Populations of ET, SO (quotas); maintenance of populations of BW, MG, MW, MZ, ZM (ranching); CG, CM, KE, SD, TZ (quotas),still on II: population. of ZW (ranching).","Poblaciones de ET, SO (cupos); mantenimiento de las poblacionesde BW, MG, MW, MZ, ZM (cría en granjas); CG, CM, KE, SD, TZ(cupos), aún en II: población de ZW (cría en granjas).","Populations de ET, SO (quotas); maintien des populations de BW,MG, MW, MZ, ZM (élevage en ranch); CG, CM, KE, SD, TZ(quotas), encore à lAnnexe II: population de ZW (élevage enranch).","Popns of ET, SO subject to quotas;maintained in Appendix II: popns of BW, MG, MW, MZ, ZM subject to ranching; still in Appendix II: popns of CG, CM, KE, SD, TZ subject to quotas; popn of ZW subject to ranching"
SPECIES,5664,II/w,06/01/1989,AT,0,,"CG,CM,KE,MG,MW,MZ,SD,TZ,ZM",,0,,,,"Populations of CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).","Poblaciones de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (cupos).","Populations de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).",
SPECIES,5664,I,22/10/1987,,0,,,"BW,CM,KE,MG,MW,MZ,SD,TZ,ZM",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II,22/10/1987,,0,,"BW,CM,KE,MG,MW,MZ,SD,TZ,ZM,ZW",,0,,,,"Populations of CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas), ZW (ranching), BW (quotas).","poblaciones de BW, CG, CM, KE, MG, MW, MZ, SD,TZ, ZM (cupos), ZW (cría en granjas).","Populations de BW, CG, CM, KE, MG, MW, MZ, SD,TZ, ZM (quotas), ZW (élevage en ranch).","popn of ZW subject to ranching; popns of BW, CG, CM, KE, MG, MW, MZ, SD, TZ, ZM subject to quotas"
SPECIES,5664,I/w,26/08/1987,ZM,0,,,,0,,,,,,,
SPECIES,5664,I/w,02/04/1987,ZW,0,,,,0,,,,,,,
SPECIES,5664,II/r,03/01/1987,AT,0,,BW,,0,,,,Population of BW (with quota).,Población de BW (con cupos).,Population de BW (avec un quota).,
SPECIES,5664,I,01/08/1985,,0,,,"CG,CM,KE,MG,MW,MZ,SD,TZ,ZM",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,
SPECIES,5664,II/r,01/08/1985,AT,0,,"CG,CM,KE,MG,MW,MZ,SD,TZ,ZM",,0,,,,"Populations of CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).","Poblaciones de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (cupos).","Populations de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).",
