Name,Rank,RecID,ParentRank,ParentRecID,Status,Author,Notes,Designation
benguetanus,Species,15983,Genus,3512,A,"Joicey & Talbot, 1923",,EU
chikae,Species,15986,Genus,3512,A,"Igarashi, 1965",,"CITES,EU"
esperanza,Species,15988,Genus,3512,A,"Beutelspacher, 1975",,EU
grosesmithi,Species,15990,Genus,3512,A,"Rothschild, 1926",,EU
homerus,Species,15992,Genus,3512,A,"Fabricius, 1793",,"CITES,EU"
hospiton,Species,15993,Genus,3512,A,"Guenée, 1839",,"CITES,EU"
morondavana,Species,16001,Genus,3512,A,"Grose-Smith, 1891",,EU
neumoegeni,Species,16002,Genus,3512,A,"Honrath, 1890",,EU
hamadryas,Species,16013,Genus,3516,A,"(Linnaeus, 1758)",,"CITES,EU"
cynocephalus,Species,16014,Genus,3516,A,"(Linnaeus, 1766)",,"CITES,EU"
papio,Species,16016,Genus,3516,A,"Desmarest, 1820)",,"CITES,EU"
ursinus,Species,16017,Genus,3516,A,"(Kerr, 1792)",,"CITES,EU"
anubis,Species,16020,Genus,3516,A,"(Lesson, 1827)",,"CITES,EU"
pulcherrima,Species,16033,Genus,3519,A,"Rensch, 1931",,"CITES,EU"
unicinctus,Species,16034,Genus,3520,A,"(Temminck, 1824)",,"CITES,EU"
ocellatus,Species,16036,Genus,3522,A,"(Cuvier, 1831)",,EU
lineopunctatus,Species,16037,Genus,3523,A,"Randall & Lubbock, 1981",,EU
triangularis,Species,16038,Genus,3524,A,"(Veron, Pichon & Wijsman-Best, 1977)",,"CITES,EU"
zeidleri,Species,16041,Genus,3527,A,"Cairns & Parker, 1992",,"CITES,EU"
graueri,Species,16042,Genus,3528,A,"Hutterer, 1986",,EU
maxima,Species,16043,Genus,3528,A,"Heim de Balsac, 1959",,EU
andersoni,Species,16044,Genus,3529,A,"Duncan, 1889",,"CITES,EU"
arcuatus,Species,16045,Genus,3529,A,"Lindström, 1877",,"CITES,EU"
cavatus,Species,16047,Genus,3529,A,"Alcock, 1893",,"CITES,EU"
conceptus,Species,16049,Genus,3529,A,"Gardiner & Waugh, 1938",,"CITES,EU"
ebonensis,Species,16051,Genus,3529,A,"Verrill, 1866",,"CITES,EU"
fulvus,Species,16052,Genus,3529,A,"Alcock, 1893",,"CITES,EU"
humilis,Species,16053,Genus,3529,A,"Verrill, 1870",,"CITES,EU"
molokensis,Species,16057,Genus,3529,A,"Vaughan, 1907",,"CITES,EU"
montereyensis,Species,16058,Genus,3529,A,"Durham, 1947",,"CITES,EU"
persicus,Species,16059,Genus,3924,A,"(Duncan, 1876)",,"CITES,EU"
porphyreus,Species,16060,Genus,4925,A,"(Alcock, 1893)",,"CITES,EU"
profundus,Species,16061,Genus,3529,A,"Duncan, 1889",,"CITES,EU"
pruinosus,Species,16062,Genus,3529,A,"Alcock, 1902",,"CITES,EU"
pulchellus,Species,16063,Genus,3529,A,"(Philippi, 1842)",,"CITES,EU"
stearnsii,Species,16064,Genus,3529,A,"Verrill, 1869",,"CITES,EU"
stokesii,Species,16065,Genus,3529,A,"Milne Edwards & Haime, 1848",,"CITES,EU"
vittatus,Species,16066,Genus,3529,A,"Dennant, 1906",,"CITES,EU"
orientalis,Species,16069,Genus,3532,A,"(Günther, 1876)",,CITES
brevicauda,Species,16071,Genus,3534,A,"Rothschild & Hartert, 1911",,"CITES,EU"
carunculata,Species,16072,Genus,3534,A,"Lesson, 1835",,"CITES,EU"
apoda,Species,16075,Genus,3536,A,"Linnaeus, 1758",,"CITES,EU"
decora,Species,16076,Genus,3536,A,"Salvin & Godman, 1883",,"CITES,EU"
guilielmi,Species,16077,Genus,3536,A,"Cabanis, 1888",,"CITES,EU"
minor,Species,16078,Genus,3536,A,"Shaw, 1809",,"CITES,EU"
raggiana,Species,16079,Genus,3536,A,"Sclater, 1873",,"CITES,EU"
rubra,Species,16080,Genus,3536,A,"Daudin, 1800",,"CITES,EU"
rudolphi,Species,16081,Genus,3536,A,"(Finsch, 1885)",,"CITES,EU"
heudei,Species,16094,Genus,3538,A,"David, 1872",,EU
hermaphroditus,Species,16103,Genus,3539,A,"(Pallas, 1777)",,"CITES,EU"
jerdoni,Species,16104,Genus,3539,A,"Blanford, 1885",,"CITES,EU"
decipiens,Species,16108,Genus,3541,A,"Broch, 1942",,"CITES,EU"
brunnea,Species,16113,Genus,2170,A,"Thunberg, 1820",,CITES
deloustali,Species,16129,Genus,3554,A,"(Bourret, 1934)",,EU
caudopunctatus,Species,16130,Genus,3554,A,"(Liu & Hu, 1973)",,EU
chinensis,Species,16131,Genus,3554,A,"(Gray, 1859)",,EU
fuzhongensis,Species,16132,Genus,3554,A,"Wen, 1989",,EU
guanxiensis,Species,16133,Genus,3554,A,"(Huang, Tang & Tang, 1983)",,EU
laricides,Species,16167,Genus,3560,A,"van Pesch, 1914",,"CITES,EU"
larix,Species,16168,Genus,3560,A,"(Esper, 1790)",,"CITES,EU"
lilliei,Species,16169,Genus,18006,A,"(Totton, 1923)",,"CITES,EU"
tetrasticha,Species,16171,Genus,3560,A,"(Pourtalès, 1868)",,"CITES,EU"
tristicha,Species,16172,Genus,18012,A,"(van Pesch, 1914)",,"CITES,EU"
wolffi,Species,16173,Genus,3560,A,"Pasternak, 1977",,"CITES,EU"
sheppardi,Species,16188,Genus,3568,A,"Veron, 2000",,"CITES,EU"
cyanea,Species,16193,Genus,3571,A,"Aurich, 1935",,EU
labiosa,Species,16194,Genus,3571,A,"Aurich, 1935",,EU
striata,Species,16195,Genus,3571,A,"Aurich, 1935",,EU
wolterecki,Species,16196,Genus,3571,A,"Aurich, 1935",,EU
marmorata,Species,16218,Genus,3578,A,"(Martin, 1837)",,"CITES,EU"
ascanius,Species,16239,Genus,3582,A,"(Cramer, 1775)",,EU
hahneli,Species,16242,Genus,3582,A,"(Staudinger, 1882)",,EU
rubrifrons,Species,16248,Genus,3584,A,"(Sharpe & Ussher, 1872)",,"CITES,EU"
apollo,Species,16249,Genus,3585,A,"Linnaeus, 1758",,"CITES,EU"
apollo,Subspecies,16255,Species,16249,A,"Linnaeus, 1758",,CITES
capitata,Species,16257,Genus,3586,A,"d'Orbigny & Lafresnaye, 1837",,"CITES,EU"
coronata,Species,16258,Genus,3586,A,"(Miller, 1776)",,"CITES,EU"
maculata,Species,16262,Genus,3587,A,"(Cabanis, 1850)",,EU
carolae,Species,16265,Genus,3589,A,"Meyer, 1894",,"CITES,EU"
helenae,Species,16266,Genus,3589,A,"De Vis, 1891",,"CITES,EU"
lawesii,Species,16267,Genus,3589,A,"Ramsay, 1885",,"CITES,EU"
sefilata,Species,16268,Genus,3589,A,"(Pennant, 1781)",,"CITES,EU"
wahnesi,Species,16269,Genus,3589,A,"Rothschild, 1906",,"CITES,EU"
aurantia,Species,16272,Genus,3591,A,"Crampton, 1932",,EU
exigua,Species,16273,Genus,3591,A,"Crampton, 1925",,EU
gibba,Species,16274,Genus,3591,A,"Férussac, 1821",,EU
hebe,Species,16275,Genus,3591,A,"Pease, 1871",,EU
langfordi,Species,16276,Genus,3591,A,NULL,,EU
mirabilis,Species,16277,Genus,3591,A,"Crampton, 1925",,EU
mooreana,Species,16278,Genus,3591,A,"Hartman, 1880",,EU
radiolata,Species,16279,Genus,3591,A,"(Pfeiffer, 1846)",,EU
salifana,Species,16280,Genus,3591,A,"Crampton, 1925",,EU
suturalis,Species,16281,Genus,3591,A,"Pfeiffer, 1855",,EU
taeniata,Species,16282,Genus,3591,A,"Mörch, 1850",,EU
tohiveana,Species,16283,Genus,3591,A,"Crampton, 1925",,EU
Pangshura,Genus,16353,Family,7134,S,,,"CITES,EU"
ater,Species,16377,Genus,3595,A,"Linnaeus, 1758",,EU
caeruleus,Species,16378,Genus,3595,A,"Linnaeus, 1758",,EU
cristatus,Species,16379,Genus,3595,A,"Linnaeus, 1758",,EU
lugubris,Species,16382,Genus,3595,A,"Temminck, 1820",,EU
major,Species,16383,Genus,3595,A,"Linnaeus, 1758",,EU
montanus,Species,16384,Genus,3595,A,"Conrad von Baldenstein, 1827",,EU
palustris,Species,16386,Genus,3595,A,"Linnaeus, 1758",,EU
annectens,Species,16397,Genus,3596,A,"Powell, 1936",,"CITES,EU"
busbyi,Species,16398,Genus,3596,A,"(Gray, 1840)",,"CITES,EU"
compta,Species,16399,Genus,3596,N,"Powell, 1930",,"CITES,EU"
fiordlandica,Species,16400,Genus,3596,A,"Climo, 1971",,"CITES,EU"
fletcheri,Species,16401,Genus,3596,N,(Powell 1979),,"CITES,EU"
gilliesi,Species,16402,Genus,3596,A,"Smith, 1880",,"CITES,EU"
hochstetteri,Species,16403,Genus,3596,A,"(Pfeiffer, 1862)",,"CITES,EU"
lignaria,Species,16404,Genus,3596,A,"Hutton, 1888",,"CITES,EU"
marchanti,Species,16405,Genus,3596,A,"Powell, 1932",,"CITES,EU"
rossiana,Species,16406,Genus,3596,A,"Powell, 1930",,"CITES,EU"
spedeni,Species,16407,Genus,3596,A,"Powell, 1932",,"CITES,EU"
superba,Species,16408,Genus,3596,A,"Powell, 1930",,"CITES,EU"
traversi,Species,16409,Genus,3596,A,"Powell, 1930",,"CITES,EU"
domesticus,Species,16412,Genus,3598,N,"(Linnaeus, 1758)",,"CITES,EU"
griseus,Species,16413,Genus,3598,A,"(Vieillot, 1817)",,"CITES,EU"
hispaniolensis,Species,16414,Genus,3598,A,"(Temminck, 1820)",,EU
montanus,Species,16415,Genus,3598,A,"(Linnaeus, 1758)",,EU
iagoensis,Species,16416,Genus,3598,N,"(Gould, 1838)",,"CITES,EU"
insularis,Species,16417,Genus,3598,N,"Sclater & Hartlaub, 1881",,"CITES,EU"
iliaca,Species,16420,Genus,3600,A,"(Merrem, 1786)",,EU
cyanea,Species,16421,Genus,3601,A,"(Linnaeus, 1766)",,EU
gigas,Species,16424,Genus,3602,A,"(Vieillot, 1824)",,"CITES,EU"
pauxi,Species,16427,Genus,3605,A,"(Linnaeus, 1766)",,"CITES,EU"
unicornis,Species,16428,Genus,3605,A,"Bond & Meyer de Schauensee, 1939",,EU
muticus,Species,16429,Genus,3606,A,"Linnaeus, 1766",,"CITES,EU"
bipartita,Species,16431,Genus,3607,A,"Nemenzo, 1980",,"CITES,EU"
cactus,Species,16432,Genus,3607,A,"(Forskål, 1775)",,"CITES,EU"
clavus,Species,16434,Genus,3607,A,"(Dana, 1846)",,"CITES,EU"
danai,Species,16436,Genus,3607,A,"Milne Edwards & Haime, 1860",,"CITES,EU"
decussata,Species,16437,Genus,3607,A,"(Dana, 1846)",,"CITES,EU"
diffluens,Species,16438,Genus,3607,A,"(Lamarck, 1816)",,"CITES,EU"
divaricata,Species,16439,Genus,3607,A,"(Lamarck, 1816)",,"CITES,EU"
duerdeni,Species,16440,Genus,3607,A,"Vaughan, 1907",,"CITES,EU"
explanulata,Species,16441,Genus,3607,A,"(Lamarck, 1816)",,"CITES,EU"
frondifera,Species,16444,Genus,3607,A,"(Lamarck, 1816)",,"CITES,EU"
gigantea,Species,16446,Genus,3607,A,"(Verrill, 1869)",,"CITES,EU"
maldivensis,Species,16448,Genus,3607,A,"(Gardiner, 1905)",,"CITES,EU"
minuta,Species,16450,Genus,3607,A,"Wells, 1954",,"CITES,EU"
varians,Species,16452,Genus,3607,A,"(Verrill, 1864)",,"CITES,EU"
venosa,Species,16453,Genus,3607,A,"(Ehrenberg, 1834)",,"CITES,EU"
xarifae,Species,16454,Genus,3607,A,"Scheer & Pillai, 1974",,"CITES,EU"
tajacu,Species,16457,Genus,3608,A,"(Linnaeus, 1758)",,"CITES,EU"
alcicornis,Species,16459,Genus,3610,A,"(Kent, 1871)",,"CITES,EU"
elongata,Species,16460,Genus,3610,A,"(Rehberg, 1892)",,"CITES,EU"
lactuca,Species,16461,Genus,3610,A,"(Pallas, 1766)",,"CITES,EU"
paeonia,Species,16463,Genus,3610,A,"(Dana, 1846)",,"CITES,EU"
teres,Species,16465,Genus,3610,A,"Nemenzo & Montecillo, 1981",,"CITES,EU"
torquatus,Species,16468,Genus,3612,A,"Gould, 1841",,"CITES,EU"
kempi,Species,16469,Genus,3613,A,"(Boulenger, 1919)",,EU
tuberculosus,Species,16470,Genus,3613,A,"Günther, 1876 ""1875""",,EU
amauropterus,Species,16481,Genus,3617,A,"(Pearson, 1841)",,EU
capensis,Species,16482,Genus,3617,A,"(Linnaeus, 1766)",,EU
melanorhyncha,Species,16483,Genus,3617,A,"(Temminck, 1826)",,EU
garnotii,Species,16485,Genus,3619,A,"(Lesson, 1828)",,CMS
crispus,Species,16487,Genus,3620,A,"Bruch, 1832",,"CITES,EU"
onocrotalus,Species,16490,Genus,3620,A,"Linnaeus, 1758",,CMS
philippensis,Species,16491,Genus,3620,A,"Gmelin, 1789",,EU
rufescens,Species,16492,Genus,3620,A,"Gmelin, 1789",,"EU,CMS-AEWA"
thagus,Species,16493,Genus,3620,A,"Molina, 1782",,EU
syriacus,Species,16500,Genus,3623,A,"Boettger, 1889",,EU
cantorii,Species,16502,Genus,3624,A,"Gray, 1864",,"CITES,EU"
bibroni,Species,16503,Genus,3624,A,"(Owen, 1853)",,"CITES,EU"
subrufa,Species,16505,Genus,3626,A,"(Lacépède, 1788)",,"CITES,EU"
dumerilianus,Species,16511,Genus,3628,A,"(Schweigger, 1812)",,"CITES,EU"
adansonii,Species,16523,Genus,3631,A,"(Schweigger, 1812)",,"CITES,EU"
castaneus,Species,16524,Genus,3631,A,"(Schweigger, 1812)",,"CITES,EU"
gabonensis,Species,16525,Genus,3631,A,"(Duméril, 1856)",,"CITES,EU"
niger,Species,16526,Genus,3631,A,"(Duméril & Bibron, 1835)",,"CITES,EU"
seychellensis,Species,16527,Genus,3631,A,"(Siebenrock, 1906)",,EU
broadleyi,Species,16529,Genus,3631,N,"Bour, 1986",,"CITES,EU"
rhodesianus,Species,16530,Genus,3631,N,"Hewitt, 1927",,"CITES,EU"
upembae,Species,16531,Genus,3631,N,"Broadley, 1981",,"CITES,EU"
albipennis,Species,16533,Genus,3633,A,"Taczanowski, 1878",,"CITES,EU"
barbata,Species,16535,Genus,3633,A,"Chapman, 1921",,EU
dabbenei,Species,16536,Genus,3633,A,"Hellmayr & Conover, 1942",,EU
ochrogaster,Species,16541,Genus,3633,A,"Pelzeln, 1870",,EU
pileata,Species,16544,Genus,3633,A,"Wagler, 1830",,EU
purpurascens,Species,16545,Genus,3633,A,"Wagler, 1830",,"CITES,EU"
exarhatus,Species,16550,Genus,3634,A,"(Temminck, 1823)",,"CITES,EU"
panini,Species,16553,Genus,3634,A,"(Boddaert, 1783)",,"CITES,EU"
nigra,Species,16556,Genus,3635,A,"(Fraser, 1852)",,"CITES,EU"
furnessi,Species,16559,Genus,3637,A,"(Stone, 1900)",,EU
electra,Species,16564,Genus,3640,A,"(Gray, 1846)",,"CITES,EU"
folliculus,Species,16566,Genus,3641,A,"(Pourtalès, 1868)",,"CITES,EU"
dawsoni,Species,16567,Genus,3641,A,"Cairns, 1995",,"CITES,EU"
bougainville,Species,16569,Genus,3643,A,"Quoy & Gaimard, 1824",,"CITES,EU"
eremiana,Species,16570,Genus,3643,A,"Spencer, 1897",,EU
gunnii,Species,16571,Genus,3643,A,"Gray, 1838",,EU
schrenkii,Species,16579,Genus,3644,A,"Kessler, 1874",,EU
Glyptemys,Genus,16581,Family,286,A,,,"CITES,EU"
antesella,Species,16585,Genus,3649,A,"Williams & Etnier, 1977",,EU
aurolineata,Species,16586,Genus,3649,A,"Suttkus & Ramsey, 1967",,EU
burtoni,Species,16587,Genus,3649,A,"Fowler, 1945",,EU
cymatotaenia,Species,16588,Genus,3649,A,"(Gilbert & Meek, 1887)",,EU
jenkinsi,Species,16589,Genus,3649,A,"Thompson, 1985",,EU
lenticula,Species,16590,Genus,3649,A,"Richards & Knapp, 1964",,EU
macrocephala,Species,16591,Genus,3649,A,"(Cope, 1867)",,EU
nasuta,Species,16592,Genus,3649,A,"(Bailey, 1941)",,EU
pantherina,Species,16593,Genus,3649,A,"(Moore & Reeves, 1955)",,EU
rex,Species,16594,Genus,3649,A,"(Jordan & Evermann, 1889)",,EU
tanasi,Species,16595,Genus,3649,A,"Etnier, 1976",,EU
uranidea,Species,16596,Genus,3649,A,"(Jordan & Gilbert, 1887)",,EU
Netta,Genus,16607,Family,43,A,"Kaup, 1829",,"CITES,EU,CMS"
apivorus,Species,16626,Genus,3662,A,"(Linnaeus, 1758)",,"CITES,EU"
celebensis,Species,16627,Genus,3662,A,"Wallace, 1868",,"CITES,EU"
ptilorhynchus,Species,16628,Genus,3662,A,"(Temminck, 1821)",,"CITES,EU"
potto,Species,16629,Genus,3663,A,"(P. L. S. Müller, 1766)",,"CITES,EU"
pembertoni,Species,16645,Genus,3665,A,"Burt, 1932",,EU
Prepona,Genus,16668,Family,551,A,"Boisduval, 1836",,"CITES,EU"
Agrias,Genus,16669,Family,551,A,"Doubleday, 1844",,"CITES,EU"
Morpho,Genus,16680,Family,551,A,"Fabricius, 1807",,"CITES,EU"
brachyotis,Species,16743,Genus,3676,A,"(Gould, 1841)",,EU
burbidgei,Species,16744,Genus,3676,A,"Kitchener & Sanson, 1978",,EU
godmani,Species,16745,Genus,3676,A,"Thomas, 1923",,EU
penicillata,Species,16746,Genus,3676,A,"(Gray, 1827)",,EU
persephone,Species,16747,Genus,3676,A,"Maynes, 1982",,EU
purpureicollis,Species,16748,Genus,3676,A,"Le Souef, 1924",,EU
rothschildi,Species,16749,Genus,3676,A,"Thomas, 1904",,EU
xanthopus,Species,16750,Genus,3676,A,"Gray, 1855",,EU
phoenicea,Species,16773,Genus,3677,A,"Gould, 1837",,CMS
dentata,Species,16782,Genus,18161,A,"(Sundevall, 1850)",,"CITES,EU"
petronia,Species,16783,Genus,3681,A,"(Linnaeus, 1766)",,EU
wallicus,Species,16785,Genus,3683,A,"Kerr, 1792",,"CITES,EU"
flos,Species,16789,Genus,3685,A,"(Pourtalès, 1878)",,"CITES,EU"
cuvierii,Species,16800,Genus,757,A,"(DeLattre & Bourcier, 1846)",,"CITES,EU"
aethereus,Species,16802,Genus,3692,A,"(Linnaeus, 1758)",,"EU,CMS-AEWA"
anthophilus,Species,16803,Genus,3693,A,"(Bourcier, 1843)",,"CITES,EU"
augusti,Species,16804,Genus,3693,A,"(Bourcier, 1847)",,"CITES,EU"
bourcieri,Species,16805,Genus,3693,A,"(Lesson, 1832)",,"CITES,EU"
eurynome,Species,16806,Genus,3693,A,"(Lesson, 1832)",,"CITES,EU"
gounellei,Species,16807,Genus,15631,A,"(Boucard, 1891)",,"CITES,EU"
griseogularis,Species,16808,Genus,3693,A,"Gould, 1851",,"CITES,EU"
guy,Species,16809,Genus,3693,A,"(Lesson, 1833)",,"CITES,EU"
hispidus,Species,16810,Genus,3693,A,"(Gould, 1846)",,"CITES,EU"
idaliae,Species,16811,Genus,3693,A,"(Bourcier & Mulsant, 1856)",,"CITES,EU"
koepckeae,Species,16812,Genus,3693,A,"Weske & Terborgh, 1977",,"CITES,EU"
longuemareus,Species,16813,Genus,3693,A,"(Lesson, 1832)",,"CITES,EU"
malaris,Species,16814,Genus,3693,A,"(Nordmann, 1835)",,"CITES,EU"
nattereri,Species,16815,Genus,3693,A,"Berlepsch, 1887",,"CITES,EU"
philippii,Species,16816,Genus,3693,A,"(Bourcier, 1847)",,"CITES,EU"
pretrei,Species,16817,Genus,3693,A,"(Lesson & DeLattre, 1839)",,"CITES,EU"
ruber,Species,16818,Genus,3693,A,"(Linnaeus, 1758)",,"CITES,EU"
squalidus,Species,16819,Genus,3693,A,"(Temminck, 1822)",,"CITES,EU"
stuarti,Species,16820,Genus,3693,A,"Hartert, 1897",,"CITES,EU"
subochraceus,Species,16821,Genus,3693,A,"Todd, 1915",,"CITES,EU"
superciliosus,Species,16822,Genus,3693,A,"(Linnaeus, 1766)",,"CITES,EU"
syrmatophorus,Species,16823,Genus,3693,A,"Gould, 1851",,"CITES,EU"
yaruqui,Species,16824,Genus,3693,A,"(Bourcier, 1851)",,"CITES,EU"
aristotelis,Species,16825,Genus,3694,A,"(Linnaeus, 1761)",,EU
carbo,Species,16826,Genus,3694,A,"(Linnaeus, 1758)",,"EU,CMS-AEWA"
pygmeus,Species,16831,Genus,3694,A,"(Pallas, 1773)",,"EU,CMS"
nigrogularis,Species,16833,Genus,3694,A,"Ogilvie-Grant & Forbes, 1899",,CMS
neglectus,Species,16834,Genus,3694,A,"(Wahlberg, 1855)",,CMS-AEWA
coronatus,Species,16835,Genus,3694,A,"(Wahlberg, 1855)",,CMS-AEWA
orientalis,Species,16847,Genus,3695,A,"(Pallas, 1766)",,"CITES,EU"
intercastellanus,Species,16857,Genus,3695,A,"Thomas, 1895",,"CITES,EU"
regularis,Species,16861,Genus,3696,A,"Kirkpatrick, 1887",,"CITES,EU"
fulicarius,Species,16863,Genus,3698,A,"(Linnaeus, 1758)",,"EU,CMS"
lobatus,Species,16864,Genus,3698,A,"(Linnaeus, 1758)",,"EU,CMS"
albogularis,Species,16865,Genus,3699,A,"Gould, 1837",,"CITES,EU"
australis,Species,16866,Genus,3699,A,"(Gmelin, 1788)",,"CITES,EU"
carunculatus,Species,16867,Genus,3699,A,"Des Murs, 1853",,"CITES,EU"
megalopterus,Species,16868,Genus,3699,A,"(Meyen, 1834)",,"CITES,EU"
dunckeri,Species,16870,Genus,3701,A,"Regan, 1913",,EU
furcifer,Species,16871,Genus,3702,A,"(Blainville, 1839)",,"CITES,EU"
parienti,Species,16873,Genus,3702,A,"Groves & Tattersall, 1991",,"CITES,EU"
pallescens,Species,16874,Genus,3702,A,"Groves & Tattersall, 1991",,"CITES,EU"
electromontis,Species,16875,Genus,3702,A,"Groves & Tattersall, 1991",,"CITES,EU"
cinereiceps,Species,16876,Genus,3703,N,"(Bourns & Worcester, 1894)",,"CITES,EU"
amethystina,Species,16877,Genus,3703,N,"Bonaparte, 1855",,"CITES,EU"
leucotis,Species,16878,Genus,3703,N,"(Temminck, 1823)",,"CITES,EU"
histrionica,Species,16879,Genus,3704,N,"(Gould, 1841)",,"CITES,EU"
chalcoptera,Species,16880,Genus,3704,N,"(Latham, 1790)",,"CITES,EU"
elegans,Species,16881,Genus,3704,N,"(Temminck, 1809)",,"CITES,EU"
mocinno,Species,16885,Genus,3705,A,"de la Llave, 1832",,"CITES,EU"
calura,Species,16888,Genus,3707,A,"Gould, 1844",,EU
abbotti,Species,16911,Genus,3716,A,"Stejneger, 1893",,"CITES,EU"
andamanense,Species,16912,Genus,3716,A,"Blyth, 1860",,"CITES,EU"
antanosy,Species,16913,Genus,3716,A,"Raxworthy & Nussbaum, 1993",,"CITES,EU"
astriata,Species,16914,Genus,3716,A,"Tornier, 1901",,"CITES,EU"
barbouri,Species,16915,Genus,3716,A,"Loveridge, 1942",,"CITES,EU"
borbonica,Species,16917,Genus,3716,A,"Mertens, 1966",,"CITES,EU"
breviceps,Species,16918,Genus,3716,A,"Boettger, 1894",,"CITES,EU"
cepediana,Species,16919,Genus,3716,A,"(Merrem, 1820)",,"CITES,EU"
comorensis,Species,16921,Genus,3716,A,"Boettger, 1913",,"CITES,EU"
dubia,Species,16922,Genus,3716,A,"Boettger, 1881",,"CITES,EU"
edwardnewtonii,Species,16923,Genus,3716,A,"Vinson & Vinson, 1969",,"CITES,EU"
flavigularis,Species,16924,Genus,3716,A,"Mertens, 1962",,"CITES,EU"
gigas,Species,16925,Genus,3716,A,"Liénard, 1842",,"CITES,EU"
guentheri,Species,16926,Genus,3716,A,"Boulenger, 1885",,"CITES,EU"
guimbeaui,Species,16927,Genus,3716,A,"Mertens, 1963",,"CITES,EU"
guttata,Species,16928,Genus,3716,A,"Kaudern, 1922",,"CITES,EU"
klemmeri,Species,16929,Genus,3716,A,"Seipp, 1991",,"CITES,EU"
laticauda,Species,16930,Genus,3716,A,"Boettger, 1880",,"CITES,EU"
lineata,Species,16932,Genus,3716,A,"Gray, 1842",,"CITES,EU"
madagascariensis,Species,16934,Genus,3716,A,"Gray, 1831",,"CITES,EU"
modesta,Species,16936,Genus,3716,A,"Mertens, 1970",,"CITES,EU"
mutabilis,Species,16937,Genus,3716,A,"Grandidier, 1869",,"CITES,EU"
nigristriata,Species,16938,Genus,3716,A,"Meier, 1984",,"CITES,EU"
ocellata,Species,16939,Genus,3716,A,"(Boulenger, 1885)",,"CITES,EU"
ornata,Species,16940,Genus,3716,A,"Gray, 1825",,"CITES,EU"
parkeri,Species,16941,Genus,3716,A,"Loveridge, 1941",,"CITES,EU"
pusilla,Species,16942,Genus,3716,A,"Mertens, 1964",,"CITES,EU"
quadriocellata,Species,16943,Genus,3716,A,"(Peters, 1883)",,"CITES,EU"
robertmertensi,Species,16944,Genus,3716,A,"Meier, 1980",,"CITES,EU"
seippi,Species,16945,Genus,3716,A,"Meier, 1987",,"CITES,EU"
serraticauda,Species,16946,Genus,3716,A,"Mertens, 1963",,"CITES,EU"
standingi,Species,16947,Genus,3716,A,"Methuen & Hewitt, 1913",,"CITES,EU"
sundbergi,Species,16948,Genus,3716,A,"Rendahl, 1939",,"CITES,EU"
v-nigra,Species,16950,Genus,3716,A,"Boettger, 1913",,"CITES,EU"
pronki,Species,16952,Genus,3716,A,"Seipp, 1994",,"CITES,EU"
berghofi,Species,16955,Genus,3716,A,"Krüger, 1996",,"CITES,EU"
masohoala,Species,16956,Genus,3716,A,"Raxworthy & Nussbaum, 1994",,"CITES,EU"
teretulus,Species,16957,Genus,3717,A,"Cope, 1867",,EU
ludovicianus,Species,16959,Genus,3719,A,"(Linnaeus, 1766)",,EU
solitarius,Species,16961,Genus,3721,A,"(Suckow, 1800)",,"CITES,EU"
bryantae,Species,16983,Genus,717,A,"(Lawrence, 1867)",,"CITES,EU"
mitchellii,Species,16984,Genus,717,A,"(Bourcier, 1847)",,"CITES,EU"
chamissonis,Species,16985,Genus,1474,A,"(Wiegmann, 1835)",,EU
pugnax,Species,16994,Genus,3731,A,"(Linnaeus, 1758)",,"EU,CMS"
frosti,Species,16997,Genus,3733,A,"Spencer, 1901",,EU
infuscatus,Species,17002,Genus,3736,A,"(Lichtenstein, 1823)",,EU
harterti,Species,17005,Genus,3738,A,"Berlepsch & Stolzmann, 1901",,"CITES,EU"
hemileucurus,Species,17006,Genus,3738,A,"Gould, 1860",,"CITES,EU"
vitulina,Species,17013,Genus,3740,A,"Linnaeus, 1758",,CMS
hookeri,Species,17026,Genus,3741,A,"(Gray, 1844)",,EU
phocoena,Species,17027,Genus,3742,A,"(Linnaeus, 1758)",,"CITES,EU"
sinus,Species,17028,Genus,3742,A,"Norris & McFarland, 1958",,"CITES,EU"
