Kingdom,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID,,
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,koopmani,NULL,NULL,43872,S,1790
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,dubiaquercus,NULL,NULL,73433,S,1789
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,congica,NULL,NULL,104512,S,1793
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,microdon,NULL,NULL,1795,S,1794
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,philippsi,NULL,NULL,74573,S,1793
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinereus,NULL,NULL,103223,S,1077
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,infulatus,NULL,NULL,103264,S,1800
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,brumbacki,NULL,NULL,41621,S,1798
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,bipunctatus,NULL,NULL,70669,S,1801
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarai,NULL,NULL,103263,S,1797
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,nancymaae,28651,S,1803
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,nigriceps,28653,S,1804
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,vociferans,28656,S,1806
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,infulatus,28645,S,1800
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,lemurinus,28647,S,1801
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,miconax,28649,S,1802
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,azarae,27906,S,1797
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,brumbacki,28642,S,1798
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,ssp.,hershkovitzi,28643,S,1799
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,krkensis,NULL,NULL,44108,S,1904
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,microps,NULL,NULL,44109,S,1905
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,wardi,NULL,NULL,1906,S,101422
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,chejuensis,NULL,NULL,37974,S,1888
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,orestes,NULL,NULL,43639,S,1891
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,arianus,NULL,NULL,1889,S,1892
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,fulvipectus,NULL,NULL,1893,S,101423
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,hermonensis,NULL,NULL,1895,S,101423
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,hollisteri,NULL,NULL,1914,S,43645
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,hylocoetes,NULL,NULL,103276,S,1911
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Amblonyx,cinereus,NULL,NULL,1796,S,1077
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,gunningi,NULL,NULL,98449,S,1087
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,julianae,NULL,NULL,98450,S,1089
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,iris,NULL,NULL,1088,S,29968
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,minor,NULL,NULL,73444,S,1137
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,micropus,NULL,NULL,101332,S,2396
Animalia,CHORDATA,MAMMALIA,CETACEA,PHOCOENIDAE,Australophocaena,dioptrica,NULL,NULL,28499,S,2416
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENIDAE,Balaena,glacialis,ssp.,australis,27932,S,8153
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENIDAE,Balaena,glacialis,NULL,NULL,28805,S,8154
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENIDAE,Balaena,glacialis,ssp.,glacialis,69774,S,8154
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENOPTERIDAE,Balaenoptera,brydei,NULL,NULL,87573,S,2476
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,maxima,NULL,NULL,30436,S,2541
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,bangchakensis,NULL,NULL,70673,S,2542
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Cavia,guianae,NULL,NULL,44224,S,4064
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Cavia,nana,NULL,NULL,44225,S,4068
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,olivaceus,ssp.,kaapori,101767,S,4073
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,griseus,NULL,NULL,43480,S,4070
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,robustus,NULL,NULL,88502,S,4077
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,macrocephalus,NULL,NULL,101763,S,101762
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,apella,ssp.,xanthosternos,4078,S,4074
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,albifrons,ssp.,hypoleucus,4083,S,4071
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,nigrivittatus,NULL,NULL,28004,S,4072
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Celaenomys,silaceus,NULL,NULL,43646,S,4092
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,crusalbum,NULL,NULL,105404,S,4148
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,curticeps,NULL,NULL,105405,S,4150
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,monticola,NULL,NULL,28491,S,4143
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,sylvicultor,NULL,NULL,73020,S,4150
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Cephalophus,castaneus,NULL,NULL,105403,S,4139
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Ceratotherium,cottoni,NULL,NULL,105445,S,4183
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,torquatus,ssp.,atys,73326,S,4205
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,galeritus,ssp.,chrysogaster,101778,S,4207
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,galeritus,ssp.,galeritus,105063,S,4200
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,galeritus,ssp.,agilis,28007,S,4198
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,albigena,NULL,NULL,28715,S,12309
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,agilis,ssp.,chrysogaster,44273,S,4207
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,djamdjamensis,NULL,NULL,44277,S,73328
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,mitis,ssp.,albogularis,101780,S,4234
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,tantalus,NULL,NULL,44274,S,28025
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,pygerythrus,NULL,NULL,44275,S,29239
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,sabaeus,NULL,NULL,44276,S,29240
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,patas,NULL,NULL,28713,S,8073
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,talapoin,NULL,NULL,28727,S,13572
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,pogonias,ssp.,wolfi,29237,S,4231
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,thomasi,NULL,NULL,28699,S,4220
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,lhoesti,ssp.,preussi,28702,S,4227
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,erythrotis,ssp.,sclateri,28705,S,4229
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,aethiops,ssp.,djamdjamensis,4240,S,73328
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,nigroviridis,NULL,NULL,28008,S,865
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,diana,ssp.,roloway,28695,S,4232
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,salongo,NULL,NULL,4228,S,4216
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,aethiops,NULL,NULL,4233,S,4716
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,mitis,ssp.,kandti,4236,S,98786
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,mariannus,NULL,NULL,101209,S,4274
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,timorensis,NULL,NULL,101210,S,4289
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,unicolor,NULL,NULL,87097,S,30197
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,schomburgki,NULL,NULL,101207,S,4288
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,alfredi,NULL,NULL,101208,S,4273
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,hanglu,NULL,NULL,87094,S,4261
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,eldii,NULL,NULL,87095,S,4265
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,duvaucelii,NULL,NULL,87096,S,4257
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,axis,NULL,NULL,43625,S,30194
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,dama,NULL,NULL,43626,S,29741
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,wallichii,NULL,NULL,87093,S,4263
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,ssp.,calamianensis,41675,S,2446
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,canadensis,NULL,NULL,43623,S,29740
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,NULL,NULL,43624,S,30195
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,ssp.,annamiticus,28846,S,2445
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,porcinus,ssp.,kuhlii,28848,S,2447
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,dama,ssp.,mesopotamicus,28849,S,6231
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,unicolor,ssp.,alfredi,4272,S,4273
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,nippon,ssp.,kopschi,4285,S,4269
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Cervus,canadensis,ssp.,macneilli,28009,S,4262
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,pumila,NULL,NULL,103230,S,4317
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,russata,NULL,NULL,103231,S,4319
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,pusillus,NULL,NULL,4318,S,4317
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,bivittata,NULL,NULL,103228,S,4308
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,plicata,NULL,NULL,103229,S,4316
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,anthonyi,NULL,NULL,87817,S,4330
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,humeralis,NULL,NULL,104317,S,73558
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,gleni,NULL,NULL,43861,S,4416
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,superbus,NULL,NULL,43863,S,4424
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,kenyacola,NULL,NULL,44249,S,4418
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,alboguttatus,NULL,NULL,43858,S,4411
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,argentatus,NULL,NULL,43859,S,4412
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,egeria,NULL,NULL,43860,S,4415
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,beatrix,NULL,NULL,42116,S,4413
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,poensis,NULL,NULL,42117,S,4423
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,variegatus,NULL,NULL,42118,S,4426
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,trichotis,NULL,NULL,28018,S,868
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Chimarrogale,platycephala,NULL,NULL,103285,S,4650
Animalia,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,brevicaudata,NULL,NULL,101491,S,4651
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,satanas,ssp.,utahickae,88503,S,4688
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chlorotalpa,arendsi,NULL,NULL,100998,S,29969
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chlorotalpa,obtusirostris,NULL,NULL,28027,S,3519
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chlorotalpa,leucorhina,NULL,NULL,100996,S,29970
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chlorotalpa,tytonis,NULL,NULL,100997,S,4767
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,intermedius,NULL,NULL,4773,S,4774
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Choeronycteris,harrisoni,NULL,NULL,70652,S,14003
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chroeomys,andinus,NULL,NULL,101318,S,4803
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chroeomys,jelskii,NULL,NULL,101320,S,4804
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chrysochloris,leucorhina,NULL,NULL,77061,S,29970
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,glareolus,NULL,NULL,101304,S,4973
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,rufocanus,NULL,NULL,101308,S,4974
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,rutilus,NULL,NULL,101309,S,4975
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,californicus,NULL,NULL,101301,S,4978
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,centralis,NULL,NULL,101302,S,4972
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,gapperi,NULL,NULL,101303,S,30248
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,rex,NULL,NULL,38958,S,101307
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,andersoni,NULL,NULL,44068,S,16899
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,occidentalis,NULL,NULL,44069,S,30248
Animalia,CHORDATA,MAMMALIA,RODENTIA,HEPTAXODONTIDAE,Clidomys,parvus,NULL,NULL,4981,S,4980
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Coelops,hirsutus,NULL,NULL,5075,S,5076
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,ichillus,NULL,NULL,101487,S,79056
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,koopmani,NULL,NULL,101488,S,5084
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,roosmalenorum,NULL,NULL,101490,S,79057
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,quichua,NULL,NULL,87782,S,5083
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,richardsoni,NULL,NULL,87783,S,5083
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,sanctaemartae,NULL,NULL,87784,S,5085
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,pruinosus,NULL,NULL,44416,S,101489
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,pallidus,NULL,NULL,72798,S,20631
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,rufescens,NULL,NULL,87781,S,7010
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,vestitus,NULL,NULL,44223,S,20633
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,melanurus,NULL,NULL,44414,S,100284
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,paragayensis,NULL,NULL,44415,S,20630
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,mexicanus,NULL,NULL,28046,S,20629
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,spinosus,NULL,NULL,28799,S,20630
Animalia,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,insidiosus,NULL,NULL,44220,S,20631
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Coleura,gallarum,NULL,NULL,77077,S,5113
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,badius,ssp.,rufomitratus,105065,S,18244
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,rufomitratus,NULL,NULL,29245,S,18244
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,badius,ssp.,preussi,45143,S,18243
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,badius,ssp.,gordonorum,105064,S,18246
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,verus,NULL,NULL,28754,S,18245
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,badius,ssp.,kirkii,29242,S,18242
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,preussi,NULL,NULL,29243,S,18243
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,abyssinicus,NULL,NULL,28053,S,5143
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,badius,NULL,NULL,28744,S,18240
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,pennantii,NULL,NULL,28746,S,18241
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,rex,NULL,NULL,43923,S,30146
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,mesoleucus,ssp.,telmalestes,5220,S,30147
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,castaneus,NULL,NULL,28056,S,5219
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,mesoleucus,NULL,NULL,30148,S,30147
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cremnomys,blanfordi,NULL,NULL,101435,S,5512
Animalia,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Cricetomys,kivuensis,NULL,NULL,101284,S,5521
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,pseudogriseus,NULL,NULL,77858,S,5524
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,griseus,NULL,NULL,77859,S,5524
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,triton,NULL,NULL,43651,S,22432
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,curtatus,NULL,NULL,44065,S,30264
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,eversmanni,NULL,NULL,44066,S,875
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,zaianensis,NULL,NULL,77046,S,30040
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,ferruginea,NULL,NULL,77113,S,30024
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,dracula,NULL,NULL,77120,S,29999
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,gouliminensis,NULL,NULL,77043,S,30035
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,mesatanensis,NULL,NULL,77044,S,30040
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,tiznitensis,NULL,NULL,77045,S,30035
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,occidentalis,NULL,NULL,74650,S,30024
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,agadiri,NULL,NULL,77040,S,30035
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,essaouiranensis,NULL,NULL,77042,S,30040
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,vulcani,NULL,NULL,43761,S,101034
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,weberi,NULL,NULL,43762,S,5598
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,zaodon,NULL,NULL,43763,S,30021
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,suahelae,NULL,NULL,43757,S,30038
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,tephra,NULL,NULL,43758,S,5629
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,vosmaeri,NULL,NULL,43760,S,29999
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,parvacauda,NULL,NULL,43754,S,5597
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,sansibarica,NULL,NULL,43755,S,30001
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,sericea,NULL,NULL,43756,S,30000
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,edwardsiana,NULL,NULL,43749,S,30089
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,halconus,NULL,NULL,43751,S,5602
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,luluae,NULL,NULL,43753,S,30021
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,bicolor,NULL,NULL,43746,S,30001
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,bloyeti,NULL,NULL,43747,S,30005
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,bovei,NULL,NULL,43748,S,30001
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,odorata,NULL,NULL,41714,S,30024
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,aequicaudata,NULL,NULL,43744,S,5614
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,arethusa,NULL,NULL,43745,S,30000
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,neglecta,NULL,NULL,5652,S,30015
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,bolivari,NULL,NULL,38911,S,30038
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,butleri,NULL,NULL,41713,S,30039
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Crocidura,luna,ssp.,selina,5574,S,5593
