ComName,LanDesc,SpcRecID
Uzungwa Red Colobus,English,18246
White-spined Spiny Rat,English,18272
Huallaga Spiny Rat,English,18275
Colombian Spiny Rat,English,18276
Cayenne Spiny Rat,English,18277
Casiragua,English,18277
Boyaca Spiny Rat,English,18278
Cuvier's Spiny Rat,English,18279
Pacific Spiny Rat,English,18280
Atlantic Spiny Rat,English,18281
Goeldi's Spiny Rat,English,18282
Guaira Spiny Rat,English,18284
Guyanan Spiny Rat,English,18287
Ihering's Spiny Rat,English,18288
Long-tailed Spiny Rat,English,18289
Magdalena Spiny Rat,English,18290
Minca Spiny Rat,English,18291
Mouse-tailed Spiny Rat,English,18292
O'Connell's Spiny Rat,English,18293
Grey-footed Spiny Rat,English,18295
Napo Spiny Rat,English,18296
Tomes's Spiny Rat,English,18297
Hairy Spiny Rat,English,18298
Simons's Spiny Rat,English,18299
Steere's Spiny Rat,English,18300
Trinidad Spiny Rat,English,18301
Sucre Spiny Rat,English,18302
Yonenaga-Yassuda's Spiny Rat,English,18304
Duke of Bedford's Vole,English,18305
African Golden Cat,English,18306
Golden Cat,English,18306
Chat doré,French,18306
Gato dorado,Spanish,18306
Sardinian Pika,English,18338
Long-clawed Mole-vole,English,18339
Thomas's Mastiff Bat,English,18340
Big Crested Mastiff Bat,English,18340
Brown Mastiff Bat,English,18341
Diademed Sifaka,English,18351
Indris sifaca,Spanish,18351
Sifaka diademado,Spanish,18351
Propithèque à diadème,French,18351
Indris sifaca,Spanish,18352
Tattersall's Sifaka,English,18352
Golden-crowned Sifaka,English,18352
Verreaux's Sifaka,English,18353
Indris sifaca,Spanish,18353
Gran sifaka blanco,Spanish,18353
Propithèque de Verreaux,French,18353
Sifaka,French,18353
Coquerel's Sifaka,English,18355
Van der Decken's Sifaka,English,18357
Milne-Edwards's Sifaka,English,18359
Perrier's Sifaka,English,18361
Secretive Dwarf Squirrel,English,18362
Whitish Dwarf Squirrel,English,18363
Sulawesi Dwarf Squirrel,English,18364
Weber's Dwarf Squirrel,English,18365
Protèle,French,18372
Lobo de tierra,Spanish,18372
Aardwolf,English,18372
Slender-tailed Giant Squirrel,English,18385
Slender-tailed Squirrel,English,18385
Forest Giant Squirrel,English,18386
Giant Forest Squirrel,English,18386
Fat Sand Rat,English,18418
Thin Sand Rat,English,18419
Zorro andino,Spanish,18439
Culpeo,Spanish,18439
Zorro colorado,Spanish,18439
Renard colfeo,French,18439
Red Fox,English,18439
Colpeo Fox,English,18439
Andean Wolf,English,18439
Culpeo,English,18439
Chiloe Fox,English,18440
Argentine Grey Fox,English,18440
Pampa Fox,English,18440
Grey Zorro,English,18440
Little Fox,English,18440
Chico Grey Fox,English,18440
Renard gris d'Argentine,French,18440
Renard de Chiloé,French,18440
Zorro de la Isla Chiloe,Spanish,18440
Chilla,Spanish,18440
Zorro gris argentino,Spanish,18440
Zorro chico,Spanish,18440
Zorro de la Pampa,Spanish,18441
Renard d'Azara,French,18441
Renard de la pampa,French,18441
Azara's Zorro,English,18441
Pampa Fox,English,18441
Field Fox,English,18442
Hoary Fox,English,18442
Carpentarian Antechinus,English,18447
Fat-tailed Pseudantechinus,English,18448
Ningbing Pseudantechinus,English,18449
Woolley's Pseudantechinus,English,18450
Arfak Ringtail,English,18493
Lowland Ringtail Possum,English,18494
Daintree River Ringtail,English,18494
Painted Ringtail,English,18495
Moss-forest Ringtail,English,18495
Pygmy Ringtail,English,18496
Queensland Ringtail,English,18499
Green Ringtail Possum,English,18502
d'Albertis's Ringtail Possum,English,18503
Plush-coated Ringtail,English,18504
Golden Ringtail Possum,English,18504
Coppery Ringtail Possum,English,18505
Weyland Ringtail,English,18507
Daintree River Ringtail,English,18508
Herbert River Ringtail,English,18509
Eastern Shrew-mouse,English,18533
Western Shrew-mouse,English,18534
Dwarf Blue Sheep,English,18535
Dwarf Bharal,English,18535
Bharal,English,18536
Blue Sheep,English,18536
Alice Springs Mouse,English,18549
Ratón Bastardo Peludo,Spanish,18549
Raton Bastardo Fumoso,Spanish,18550
Fausse souris fuligineuse,French,18550
Smoky Mouse,English,18550
New Holland Mouse,English,18552
Western Mouse,English,18553
Shark Bay Mouse,English,18556
Fausse souris de la baie de Shark,French,18556
Souris de la baie de Shark,French,18556
Ratón bastardo peludo,Spanish,18556
Falso ratón de la Bahía de Shark,Spanish,18556
Raton Bastardo Crestado,Spanish,18557
Fausse souris de Shortridge,French,18557
Heath Rat,English,18557
Blunt-faced Rat,English,18557
Heath Mouse,English,18557
Shortridge's Native Mouse,English,18557
Ash-grey Mouse,English,18558
Silky Mouse,English,18559
Plains Mouse,English,18560
Delicate Mouse,English,18561
Little Native Mouse,English,18561
Brown Desert Mouse,English,18562
Broad-toothed Mouse,English,18563
Blue-grey Mouse,English,18564
Eastern Chestnut Mouse,English,18565
Sandy Inland Mouse,English,18566
Long-tailed Mouse,English,18567
Tasmanian Mouse,English,18567
Central Pebble-mound Mouse,English,18568
Kimberly Mouse,English,18569
Western Chestnut Mouse,English,18570
Country Mouse,English,18571
Bolam's Mouse,English,18572
Western Pebble-mound Mouse,English,18573
Spiral-horned Ox,English,18576
Linh-duong,English,18576
False Killer Whale,English,18596
Faux-orque,French,18596
Orca falsa,Spanish,18596
Saola,Spanish,18597
Ver nota pie de página,Spanish,18597
Saola,French,18597
Saola,English,18597
Vu Quang Ox,English,18597
Paraguayan Red-nosed Mouse,English,18598
Brazilian False Rice Rat,English,18598
Greater Musky Fruit Bat,English,18653
Lesser Musky Fruit Bat,English,18654
Small Japanese Flying Squirrel,English,18701
Japanese Flying Squirrel,English,18701
Smoky Flying Squirrel,English,18703
Big Naked-backed Bat,English,18706
Macleay's Moustached Bat,English,18707
Parnell's Moustached Bat,English,18708
Wagner's Moustached Bat,English,18709
Sooty Moustached Bat,English,18710
Giant Brazilian Otter,English,18711
Giant Otter,English,18711
Loutre géante du Brésil,French,18711
Lobo de Río Grande,Spanish,18711
Arirai,Spanish,18711
Lobo del río,Spanish,18711
Lobito de cola ancha,Spanish,18711
Lobo gargantilla,Spanish,18711
Perro de agua,Spanish,18711
Nutria gigante,Spanish,18711
Nutria brasileña,Spanish,18711
Zorro volador de las islas del almirantazgo,Spanish,18713
Admiralty Flying-fox,English,18713
Aldabra Flying-fox,English,18714
Zorro volador de Aldabra,Spanish,18714
Zorro volador negro,Spanish,18715
Central Flying-fox,English,18715
Black Flying-fox,English,18715
Vanuatu Flying-fox,English,18716
White Flying-fox,English,18716
Dusky Flying-fox,English,18718
Zorro volador de las islas Percy,Spanish,18718
Zorro volador de cabeza cenicienta,Spanish,18719
Ashy-headed Flying-fox,English,18719
North Moluccan Flying-fox,English,18719
Moluccan Flying-fox,English,18720
Zorro volador de Amboina,Spanish,18720
Ambon Flying-fox,English,18720
Zorro volador de anteojos,Spanish,18721
Spectacled Flying-fox,English,18721
Ryukyu Flying-fox,English,18722
Zorro volador de Ryu-Kyu,Spanish,18722
Nicobar Flying-fox,English,18723
Banks Flying-fox,English,18724
Zorro volador de las islas Banks,Spanish,18724
Zorro volador de la India,Spanish,18725
Indian Flying-fox,English,18725
Gilliard's Flying-fox,English,18726
New Britain Flying-fox,English,18726
Zorro volador de Gilliard,Spanish,18726
Zorro volador gris,Spanish,18727
Grey Flying-fox,English,18727
Ontong Java Flying-fox,English,18728
Zorro volador de Howens,Spanish,18728
Zorro volador pequeño,Spanish,18729
Variable Flying-fox,English,18729
Small Flying-fox,English,18729
Chuuk Flying-fox,English,18730
Chuuk Flying-fox,English,18730
Ruck Flying-fox,English,18730
Roussette des îles Truk,French,18730
Zorro volador de Luzón,Spanish,18731
White-winged Flying-fox,English,18731
Comoro Black Flying-fox,English,18732
Zorro volador de Livingston,Spanish,18732
Zorro volador de Lombok,Spanish,18733
Lombok Flying-fox,English,18733
Lyle's Flying-fox,English,18734
Zorro volador de Lyle,Spanish,18734
Zorro volador de orejas grandes,Spanish,18735
Big-eared Flying-fox,English,18735
Large-eared Flying-fox,English,18735
Lesser Flying-fox,English,18736
Sanborn's Flying-fox,English,18736
Zorro volador de Bougainville,Spanish,18736
Roussette des îles Marianes,French,18737
Roussette des îles Marianne,French,18737
Micronesian Flying-fox,English,18737
Marianas Flying-fox,English,18737
Black-bearded Flying-fox,English,18739
Zorro volador de barba negra,Spanish,18739
Zorro volador de Andaman,Spanish,18740
Black-eared Flying-fox,English,18740
Christmas Island Flying-fox,English,18740
Pohnpei Flying-fox,English,18741
Caroline Flying-fox,English,18741
Renard volant de Ponape,French,18741
Zorro volador de Bismarck,Spanish,18742
Great Flying-fox,English,18742
Bismarck Flying-fox,English,18742
Greater Mascarene Flying-fox,English,18743
Zorro volador negro de Mauricio,Spanish,18743
Zorro volador de la isla Ndeni,Spanish,18744
Temotu Flying-fox,English,18744
Seram Flying-fox,English,18745
Seram Fruit Bat,English,18745
Zorro volador de la isla Ceram,Spanish,18745
Zorro volador de las islas de la Leal,Spanish,18746
Ornate Flying-fox,English,18746
Masked Flying-fox,English,18747
Masked Fruit Bat,English,18747
Zorro volador enmascarado,Spanish,18747
Zorro volador de las islas Palau,Spanish,18749
Roussette des îles Palau,French,18749
Large Palau Flying-fox,English,18749
Palau Fruit Bat,English,18749
Geelvink Bay Flying-fox,English,18750
Zorro volador de la isla Japen,Spanish,18750
Zorro volador de cabeza gris,Spanish,18751
Grey-headed Flying-fox,English,18751
Bonin Fruit Bat,English,18752
Bonin Flying-fox,English,18752
Zorro volador de las islas Bonin,Spanish,18752
Zorro volador de Taylor,Spanish,18753
Little Golden-mantled Flying-fox,English,18753
Solomons Flying-fox,English,18754
Zorro volador de las Salomón,Spanish,18754
Zorro volador de la isla Rodrígues,Spanish,18755
Rodrigues Flying-fox,English,18755
Rodrigues Fruit Bat,English,18755
Madagascar Flying-fox,English,18756
Madagascar Fruit Bat,English,18756
Zorro volador de Madagascar,Spanish,18756
Roussette des îles Samoa,French,18757
Samoan Flying-fox,English,18757
Little Red Flying-fox,English,18758
Zorro volador de Queensland,Spanish,18758
Zorro volador de las Seychelles,Spanish,18759
Seychelles Flying-fox,English,18759
Philippine Grey Flying-fox,English,18760
Zorro volador de la isla Malawi,Spanish,18760
Zorro volador oscuro de Mauricio,Spanish,18761
Lesser Mascarene Flying-fox,English,18761
Dark Flying-fox,English,18761
Temminck's Flying-fox,English,18762
Zorro volador de Temminck,Spanish,18762
Zorro volador de Tokuda,Spanish,18763
Guam Flying-fox,English,18763
Guam Fruit Bat,English,18763
Insular Flying-fox,English,18764
Pacific Flying-fox,English,18764
Roussette des îles Tonga,French,18764
Zorro volador de la isla Jawi,Spanish,18765
Vanikoro Flying-fox,English,18765
Large Flying-fox,English,18766
Zorro volador de cuello rojo,Spanish,18766
Zorro volador de Nueva Caledonia,Spanish,18767
New Caledonia Flying-fox,English,18767
Pemba Flying-fox,English,18768
Zorro volador de Voeltzkow,Spanish,18768
Zorro volador de Woodford,Spanish,18769
Least Fruit Bat,English,18769
Least Flying-fox,English,18769
Dwarf Flying-fox,English,18769
Japanese Flying-fox,English,18773
Okinawa Flying-fox,English,18773
Pen-tailed Treeshrew,English,18809
Musaraña arborícola coliplumada,Spanish,18809
Ptilocerque de Low,French,18809
Pudu du nord,French,18847
Poudou du nord,French,18847
Sachacabra,Spanish,18847
Pudu norteño,Spanish,18847
Venadito de los páramos,Spanish,18847
Venado conejo,Spanish,18847
Northern Pudu,English,18847
Pudu sureño,Spanish,18848
Ciervo enano,Spanish,18848
Pudu meridional,Spanish,18848
Venadito,Spanish,18848
Poudou du sud,French,18848
Pudu du sud,French,18848
Chilean Pudu,English,18848
Southern Pudu,English,18848
Corozal Rat,English,18849
Puma,French,18868
Mitzli,Spanish,18868
Puma,Spanish,18868
León americano,Spanish,18868
León bayo,Spanish,18868
Onza bermeja,Spanish,18868
Red Tiger,English,18868
Puma,English,18868
Cougar,English,18868
Mountain Lion,English,18868
Deer Tiger,English,18868
Florida Panther,English,18869
Florida Cougar,English,18869
Florida Puma,English,18869
León de Florida,Spanish,18869
Puma de Florida,Spanish,18869
Cougar de Floride,French,18869
Puma de Floride,French,18869
Puma d'Amérique centrale,French,18870
León costarricense,Spanish,18870
Puma costarricense,Spanish,18870
Puma de América Central,Spanish,18870
Central American Puma,English,18870
Costa Rican Puma,English,18870
Eastern Panther,English,18871
Eastern Puma,English,18871
Eastern Cougar,English,18871
Puma oriental,Spanish,18871
Puma del este de América del Norte,Spanish,18871
Puma de l'est de l'Amérique du nord,French,18871
Cougouar,French,18871
Puna Mouse,English,18880
Koford's Puna Mouse,English,18881
Tonkin Snub-nosed Monkey,English,18935
Rhinopithèque du Tonkin,French,18935
Yunnan Snub-nosed Monkey,English,18936
Brelich's Snub-nosed Monkey,English,18937
Guizhou Snub-nosed Monkey,English,18937
Grey Snub-nosed Monkey,English,18937
Rhinopithèque jaune doré,French,18937
Douc,French,18938
Rhinopithèque douc,French,18938
Mono pigatrix,Spanish,18938
Langur jaspeado,Spanish,18938
Red-shanked Douc Langur,English,18938
Douc,English,18938
Douc Langur,English,18938
Douc Monkey,English,18938
Sichuan Snub-nosed Monkey,English,18939
Golden Snub-nosed Monkey,English,18939
Langur chato,Spanish,18939
Rhinopithèque de Roxellane,French,18939
Rhinopithèque doré,French,18939
Lesser Fat-tailed Jerboa,English,18942
Dwarf Fat-tailed Jerboa,English,18943
Greater Fat-tailed Jerboa,English,18944
Ipanema Bat,English,18945
Twisted-toothed Mouse,English,19053
Peary Caribou,English,19303
Cape Grysbok,English,19306
Sharpe's Grysbok,English,19307
Steenbok,English,19308
Tawitawi Island Rat,English,19319
Tawi-tawi Forest Rat,English,19319
Sunburned Rat,English,19320
Annandale's Rat,English,19321
Ricefield Rat,English,19322
Summit Rat,English,19323
Bonthain Rat,English,19324
Nonsense Rat,English,19325
Dusky Rat,English,19326
Sula Rat,English,19327
Enggano Rat,English,19328
Philippine Forest Rat,English,19329
Polynesian Rat,English,19330
Variable Spiny Rat,English,19331
Spiny Seram Rat,English,19331
Bush Rat,English,19333
Hainald's Rat,English,19334
Hoffmann's Rat,English,19335
Hoogerwerf's Rat,English,19336
Japen Rat,English,19337
Koopman's Rat,English,19338
Korinch's Rat,English,19339
Cape York Rat,English,19340
Lesser Ricefield Rat,English,19341
Mentawai Rat,English,19342
Australian Swamp Rat,English,19343
MacLear's Rat,English,19344
Opossum Rat,English,19345
Mindoro Black Rat,English,19346
Little Soft-furred Rat,English,19347
Nillu Rat,English,19348
Eastern Rat,English,19349
Moluccan Prehensile-tailed Rat,English,19350
Bulldog Rat,English,19351
Himalayan Rat,English,19352
Himalayan Field Rat,English,19352
Brown Rat,English,19353
Rata parda,Spanish,19353
Rat surmulot,French,19353
New Guinean Rat,English,19354
Osgood's Rat,English,19355
Palm Rat,English,19356
Peleng Rat,English,19357
Spiny Rat,English,19358
Large Spiny Rat,English,19358
Kerala Rat,English,19359
Black Rat,English,19360
Rata negra,Spanish,19360
Rat noir,French,19360
Roof Rat,English,19360
House Rat,English,19360
Ship Rat,English,19360
Simalur Rat,English,19362
Dusky Field Rat,English,19363
Canefield Rat,English,19363
Stein's Rat,English,19364
Andaman Rat,English,19365
Tanezumi Rat,English,19366
Timor Rat,English,19367
Malaysian Wood Rat,English,19368
Malaysian Field Rat,English,19368
Pale Field Rat,English,19369
Turkestan Rat,English,19370
Long-haired Rat,English,19371
Yellow-tailed Rat,English,19372
New Ireland Rat,English,19374
Cream-coloured Giant Squirrel,English,19376
Pale Giant Squirrel,English,19376
Écureuil de Raffles,French,19376
Écureuil géant commun,French,19376
Ratufe dorée,French,19376
Écureuil géant de Malaisie,French,19377
Black Giant Squirrel,English,19377
Indian Giant Squirrel,English,19378
Écureuil géant de l'Inde,French,19378
Dangs Giant Squirrel,English,19379
Maharashtra Giant Squirrel,English,19380
Grizzled Giant Squirrel,English,19381
Sri Lankan Giant Squirrel,English,19381
Écureuil géant de Ceylan,French,19381
Écureuil géant gris,French,19381
Western Mountain Reedbuck,English,19389
Chanler's Mountain Reedbuck,English,19393
Southern Mountain Reedbuck,English,19394
Bunny Rat,English,19399
Pampas Gerbil,English,19399
Rabbit Rat,English,19399
Southern Marsh Harvest Mouse,English,19400
Short-nosed Harvest Mouse,English,19402
Sonoran Harvest Mouse,English,19403
Volcano Harvest Mouse,English,19404
Chiriqui Harvest Mouse,English,19405
Darien Harvest Mouse,English,19406
Fulvous Harvest Mouse,English,19407
Slender Harvest Mouse,English,19408
Hairy Harvest Mouse,English,19409
Western Harvest Mouse,English,19410
Mexican Harvest Mouse,English,19411
Small-toothed Harvest Mouse,English,19412
Plains Harvest Mouse,English,19413
Nicaraguan Harvest Mouse,English,19414
Rodriguez's Harvest Mouse,English,19415
Cozumel Harvest Mouse,English,19416
Sumichrast's Harvest Mouse,English,19417
Narrow-nosed Harvest Mouse,English,19418
Zacatecas Harvest Mouse,English,19419
Red-bellied Harvest Mouse,English,19421
Eastern Harvest Mouse,English,19422
Four-striped Grass Mouse,English,19436
Xeric Four-striped Grass Rat,English,19436
Brazilian Tree Mouse,English,19454
Brazilianm Arboreal Mouse,English,19454
Tufted Ground Squirrel,English,19474
