Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species author,notes
Crepidium oculatum,SPECIES,75100,GENUS,65461,A,"(Rchb.f.) Szlach., 1995",
Crepidium oliganthum,SPECIES,73084,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium olivaceum,SPECIES,77128,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium orbicans,SPECIES,70105,GENUS,65461,A,"J.M.H.Shaw, 2014",
Crepidium orbiculare,SPECIES,77012,GENUS,65461,A,"(W.W.Sm. & Jeffrey) Seidenf., 1997",
Crepidium oreocharis,SPECIES,79416,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium ovalisepalum,SPECIES,69761,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium paguroides,SPECIES,82641,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium palawense,SPECIES,71181,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium parryae,SPECIES,81490,GENUS,65461,A,"(Tang & F.T.Wang) Marg., 2002",
Crepidium partitilobum,SPECIES,78175,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium pectinatum,SPECIES,74607,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium pedicellare,SPECIES,75252,GENUS,65461,A,"(Rchb.f.) Szlach. & Marg., 1998",
Crepidium perakense,SPECIES,81926,GENUS,65461,A,"(Ridl.) Szlach., 1995",
Crepidium petiolare,SPECIES,68952,GENUS,65461,A,"(Schltr.) M.A.Clem. & D.L.Jones, 1996",
Crepidium platychilum,SPECIES,70799,GENUS,65461,A,"(Rchb.f.) M.A.Clem. & D.L.Jones, 1996",
Crepidium pleistanthum,SPECIES,68810,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium polyodon,SPECIES,75602,GENUS,65461,A,"(Hook.f.) Szlach., 1995",
Crepidium prasinum,SPECIES,75642,GENUS,65461,A,"(Ridl.) Szlach., 1995",
Crepidium productum,SPECIES,69723,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium propinquum,SPECIES,71244,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium protractum,SPECIES,74641,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium puberulum,SPECIES,57036,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium pubicallosum,SPECIES,70748,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium punctatum,SPECIES,79269,GENUS,65461,A,"(J.J.Wood) Szlach., 1995",
Crepidium purpureonervosum,SPECIES,78799,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium purpureoviridis,SPECIES,81838,GENUS,65461,A,"(J.J.Sm.) Marg., 2012",
Crepidium purpureum,SPECIES,67679,GENUS,65461,A,"(Lindl.) Szlach., 1995",
Crepidium quadridens,SPECIES,70563,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium quadridentatum,SPECIES,71803,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium quadrilobum,SPECIES,72526,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium raciborskii,SPECIES,76007,GENUS,65461,A,"(Szlach. & Marg.) Schuit. & de Vogel, 2012 publ. 2011",
Crepidium rajanum,SPECIES,82565,GENUS,65461,A,"(J.J.Wood) Marg., 2002",
Crepidium ramosum,SPECIES,73210,GENUS,65461,A,"(J.J.Sm.) Marg. & Szlach., 2001",
Crepidium ranauense,SPECIES,81400,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium ravanii,SPECIES,69824,GENUS,65461,A,"Marg., 2014",
Crepidium reineckeanum,SPECIES,78322,GENUS,65461,A,"(Kraenzl.) M.A.Clem. & D.L.Jones, 1996",
Crepidium repens,SPECIES,73205,GENUS,65461,A,"(Rolfe) Szlach., 1995",
Crepidium resupinatum,SPECIES,82788,GENUS,65461,A,"(G.Forst.) Szlach., 1995",
Crepidium retusum,SPECIES,71424,GENUS,65461,A,"(J.J.Sm.) Szlach. & Marg., 1998",
Crepidium rhabdophyllum,SPECIES,76103,GENUS,65461,A,"(Ridl.) Szlach., 1995",
Crepidium rheedei,SPECIES,77589,GENUS,65461,A,"Blume, 1825",
Crepidium rhinoceros,SPECIES,81784,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium ridleyanum,SPECIES,79342,GENUS,65461,A,"(P.F.Hunt) M.A.Clem. & D.L.Jones, 1996",
Crepidium ridleyi,SPECIES,70595,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium riparium,SPECIES,72557,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium robinsonii,SPECIES,75358,GENUS,65461,A,"(Ridl.) Marg., 2012",
Crepidium saccatum,SPECIES,80071,GENUS,65461,A,"(Ridl.) Szlach., 1995",
Crepidium sagittatum,SPECIES,71990,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium sagittiflorum,SPECIES,81058,GENUS,65461,A,"(Blume ex J.J.Sm.) Marg., 2002",
Crepidium samoense,SPECIES,78919,GENUS,65461,A,"(Schltr.) Marg., 2002",
Crepidium saprophytum,SPECIES,74811,GENUS,65461,A,"(King & Pantl.) A.N.Rao, 2000",
Crepidium schlechteri,SPECIES,74995,GENUS,65461,A,"(Rolfe) M.A.Clem. & D.L.Jones, 1996",
Crepidium schumannianum,SPECIES,77797,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium sciaphilum,SPECIES,71283,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium segaarense,SPECIES,79633,GENUS,65461,A,"(Kraenzl.) M.A.Clem. & D.L.Jones, 1996",
Crepidium seidenfadenianum,SPECIES,77249,GENUS,65461,A,"(Szlach., Marg. & Rutk.) Schuit. & de Vogel, 2012 publ. 2011",
Crepidium seleniglossum,SPECIES,72994,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium setipes,SPECIES,78000,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium sichuanicum,SPECIES,70556,GENUS,65461,A,"(Tang & F.T.Wang ex S.C.Chen) S.C.Chen & J.J.Wood, 2009",
Crepidium slamatense,SPECIES,78408,GENUS,65461,A,"(J.J.Sm.) Marg., 2012",
Crepidium soleiforme,SPECIES,78294,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium sororium,SPECIES,76273,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium stenophyllum,SPECIES,74531,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium stenostachys,SPECIES,80072,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium stolleanum,SPECIES,81704,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium sublobatum,SPECIES,69564,GENUS,65461,A,"(J.J.Sm.) Marg., 2002",
Crepidium sumatrense,SPECIES,75662,GENUS,65461,A,"(Ridl.) Szlach., 1995",
Crepidium sundaicum,SPECIES,74812,GENUS,65461,A,"Szlach. & Marg., 1998",
Crepidium szlachetkianum,SPECIES,79072,GENUS,65461,A,"Marg., 2002",
Crepidium taurinum,SPECIES,82944,GENUS,65461,A,"(Rchb.f.) Szlach., 1995",
Crepidium taylorii,SPECIES,75334,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium tenggerense,SPECIES,71956,GENUS,65461,A,"(J.J.Sm.) M.A.Clem. & D.L.Jones, 1996",
Crepidium ternatense,SPECIES,72762,GENUS,65461,A,"(J.J.Sm.) Marg., 2012",
Crepidium tetralobum,SPECIES,72037,GENUS,65461,A,"(Schltr.) M.A.Clem. & D.L.Jones, 1996",
Crepidium tixieri,SPECIES,70389,GENUS,65461,A,"(Seidenf.) Szlach., 1995",
Crepidium tjiwideiense,SPECIES,70088,GENUS,65461,A,"(J.J.Sm.) Szlach., 2001",
Crepidium torricellense,SPECIES,77284,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium toxopei,SPECIES,71923,GENUS,65461,A,"(J.J.Sm.) Marg., 2012",
Crepidium trichopodum,SPECIES,72961,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium tripartitum,SPECIES,79550,GENUS,65461,A,"(J.J.Sm.) Marg., 2002",
Crepidium triphyllum,SPECIES,82738,GENUS,65461,A,"(J.J.Sm.) Marg., 2012",
Crepidium trukense,SPECIES,76040,GENUS,65461,A,"(Fukuy.) Marg., 2012",
Crepidium tubulosum,SPECIES,77441,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium umbonatum,SPECIES,76104,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium umbraticola,SPECIES,72833,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium uncatum,SPECIES,68980,GENUS,65461,A,"(Ames) M.A.Clem. & D.L.Jones, 1996",
Crepidium undulatum,SPECIES,79187,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium variabile,SPECIES,77143,GENUS,65461,A,"(Ames & C.Schweinf.) Szlach., 1995",
Crepidium venosum,SPECIES,77046,GENUS,65461,A,"(J.J.Sm.) Marg., 2002",
Crepidium vermeulenianum,SPECIES,82182,GENUS,65461,A,"Szlach. & Marg., 1998",
Crepidium verruculosum,SPECIES,72867,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium vinicolor,SPECIES,78542,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium vinosum,SPECIES,78985,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium vitiense,SPECIES,70809,GENUS,65461,A,"(Rolfe) M.A.Clem. & D.L.Jones, 1996",
Crepidium wappeanum,SPECIES,77340,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Crepidium warapussae,SPECIES,77506,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium warianum,SPECIES,71125,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium wenzelii,SPECIES,69015,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium werneri,SPECIES,78863,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium williamsii,SPECIES,76117,GENUS,65461,A,"(Ames) Szlach., 1995",
Crepidium woodianum,SPECIES,81133,GENUS,65461,A,"Szlach. & Marg., 1998",
Crepidium xanthochilum,SPECIES,69388,GENUS,65461,A,"(Schltr.) Szlach., 1995",
Crepidium yamapense,SPECIES,70365,GENUS,65461,A,"(Marg., Szlach. & Rutk.) Marg., 2002",
Crepidium zippelii,SPECIES,71784,GENUS,65461,A,"(J.J.Sm.) Szlach., 1995",
Cribbia,GENUS,12993,FAMILY,12509,A,"Senghas, 1985",
Cribbia brachyceras,SPECIES,57037,GENUS,12993,A,"(Summerh.) Senghas, 1985",
Cribbia confusa,SPECIES,66941,GENUS,12993,A,"P.J.Cribb, 1996",
Cribbia pendula,SPECIES,75050,GENUS,12993,A,"la Croix & P.J.Cribb, 1997",
Cribbia thomensis,SPECIES,82029,GENUS,12993,A,"la Croix & P.J.Cribb, 1997",
Crossoglossa,GENUS,68506,FAMILY,12509,A,"Dressler & Dodson, 1993",
Crossoglossa acuminatissima,SPECIES,80796,GENUS,68506,A,"Nog.-Sav. & Carnevali, 2008",
Crossoglossa arevaloi,SPECIES,78760,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa aurantiilineata,SPECIES,72373,GENUS,68506,A,"Pupulin, 2000",
Crossoglossa barfodii,SPECIES,78053,GENUS,68506,A,"Dodson, 1993",
Crossoglossa bifida,SPECIES,74560,GENUS,68506,A,"Dressler, 1997",
Crossoglossa blephariglottis,SPECIES,81169,GENUS,68506,A,"(Schltr.) Dressler ex Dodson, 1993",
Crossoglossa boekeana,SPECIES,70796,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa boylei,SPECIES,72651,GENUS,68506,A,"Dodson, 1993",
Crossoglossa caulescens,SPECIES,77686,GENUS,68506,A,"(Lindl.) Dodson, 1993",
Crossoglossa chocoensis,SPECIES,80750,GENUS,68506,A,"Ormerod, 2013",
Crossoglossa cuatrecasasii,SPECIES,72247,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa dalessandroi,SPECIES,80447,GENUS,68506,A,"(Dodson) Dodson, 1993",
Crossoglossa dalstroemii,SPECIES,80965,GENUS,68506,A,"(Dodson) Dodson, 1993",
Crossoglossa dodsonii,SPECIES,76344,GENUS,68506,A,"R.Vásquez, 1999",
Crossoglossa dressleri,SPECIES,69341,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa elliptica,SPECIES,80969,GENUS,68506,A,"Dressler, 1997",
Crossoglossa epiphytica,SPECIES,71468,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa eustachys,SPECIES,78140,GENUS,68506,A,"(Schltr.) Dressler ex Dodson, 1993",
Crossoglossa exigua,SPECIES,79266,GENUS,68506,A,"(Garay) Nog.-Sav. & G.A.Romero, 2008",
Crossoglossa fratrum,SPECIES,74756,GENUS,68506,A,"(Schltr.) Dressler ex Dodson, 1993",
Crossoglossa frontinoensis,SPECIES,72382,GENUS,68506,A,"Szlach. & Kolan., 2013",
Crossoglossa garciana,SPECIES,76067,GENUS,68506,A,"Ormerod, 2013",
Crossoglossa gentryi,SPECIES,78981,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa guariniae,SPECIES,79860,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa harlingii,SPECIES,70360,GENUS,68506,A,"Ormerod, 2013",
Crossoglossa hirtzii,SPECIES,70279,GENUS,68506,A,"Dodson, 1993",
Crossoglossa kalbreyeriana,SPECIES,71282,GENUS,68506,A,"(Kraenzl.) P.Ortiz, 1995",
Crossoglossa kolanowskae,SPECIES,70480,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa liparidoides,SPECIES,77271,GENUS,68506,A,"(Finet) Dodson, 1993",
Crossoglossa longicaulis,SPECIES,78170,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa longissima,SPECIES,76111,GENUS,68506,A,"(Kraenzl.) P.Ortiz, 1995",
Crossoglossa nanegalensis,SPECIES,74967,GENUS,68506,A,"Dodson, 1993",
Crossoglossa neirynckiana,SPECIES,75329,GENUS,68506,A,"Szlach. & Marg., 2001",
Crossoglossa oliveirae,SPECIES,69644,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa ospinae,SPECIES,79534,GENUS,68506,A,"Dodson & Ormerod, 2013",
Crossoglossa palaciosii,SPECIES,79033,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa pandurilabia,SPECIES,81508,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoglossa pellucida,SPECIES,71585,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa pichinchae,SPECIES,69799,GENUS,68506,A,"(Schltr.) Dodson, 1993",
Crossoglossa polyblephara,SPECIES,75064,GENUS,68506,A,"(Schltr.) Dodson, 1993",
Crossoglossa santamartana,SPECIES,72784,GENUS,68506,A,"Ormerod, 2013",
Crossoglossa sotoana,SPECIES,75399,GENUS,68506,A,"Pupulin & Karremans, 2010",
Crossoglossa sprucei,SPECIES,81347,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa steinii,SPECIES,82852,GENUS,68506,A,"(Dodson) Dodson, 1993",
Crossoglossa tetraphylla,SPECIES,74158,GENUS,68506,A,"Ormerod, 2014",
Crossoglossa tillettii,SPECIES,82711,GENUS,68506,A,"Dodson & Ormerod, 2013",
Crossoglossa tipuloides,SPECIES,78588,GENUS,68506,A,"(Lindl.) Dodson, 1993",
Crossoglossa topoensis,SPECIES,74386,GENUS,68506,A,"(Mansf.) Dodson, 1993",
Crossoglossa zarucchii,SPECIES,76668,GENUS,68506,A,"Szlach. & Kolan., 2015",
Crossoliparis,GENUS,68522,FAMILY,12509,A,"Marg., 2009",
Crossoliparis wendlandii,SPECIES,82548,GENUS,68522,A,"(Rchb.f.) Marg., 2009",
Cryptarrhena,GENUS,13322,FAMILY,12509,A,"R.Br., 1816",
Cryptarrhena guatemalensis,SPECIES,23615,GENUS,13322,A,"Schltr., 1911",
Cryptarrhena kegelii,SPECIES,24078,GENUS,13322,A,"Rchb.f., 1852",
Cryptarrhena lunata,SPECIES,15921,GENUS,13322,A,"R.Br., 1816",
Cryptochilus,GENUS,13309,FAMILY,12509,A,"Wall., 1824",
Cryptochilus ctenostachyus,SPECIES,75926,GENUS,13309,A,"Gagnep., 1932",
Cryptochilus luteus,SPECIES,57056,GENUS,13309,A,"Lindl., 1858",
Cryptochilus petelotii,SPECIES,16125,GENUS,13309,A,"Gagnep., 1932",
Cryptochilus roseus,SPECIES,78399,GENUS,13309,A,"(Lindl.) S.C.Chen & J.J.Wood, 2009",
Cryptochilus sanguineus,SPECIES,73305,GENUS,13309,A,"Wall., 1824",
Cryptopus,GENUS,13383,FAMILY,12509,A,"Lindl., 1824",
Cryptopus brachiatus,SPECIES,57064,GENUS,13383,A,"H.Perrier, 1938",
Cryptopus dissectus,SPECIES,71232,GENUS,13383,A,"(Bosser) Bosser, 1980",
Cryptopus elatus,SPECIES,20333,GENUS,13383,A,"(Thouars) Lindl., 1825",
Cryptopus paniculatus,SPECIES,57065,GENUS,13383,A,"H.Perrier, 1938",
Cryptopylos,GENUS,13524,FAMILY,12509,A,"Garay, 1972",
Cryptopylos clausus,SPECIES,57066,GENUS,13524,A,"(J.J.Sm.) Garay, 1972",
Cryptostylis,GENUS,12884,FAMILY,12509,A,"R.Br., 1810",
Cryptostylis acutata,SPECIES,15334,GENUS,12884,A,"J.J.Sm., 1921",
Cryptostylis apiculata,SPECIES,75587,GENUS,12884,A,"J.J.Sm., 1915",
Cryptostylis arachnites,SPECIES,18607,GENUS,12884,A,"(Blume) Hassk., 1859",
Cryptostylis arfakensis,SPECIES,77171,GENUS,12884,A,"J.J.Sm., 1913",
Cryptostylis carinata,SPECIES,72059,GENUS,12884,A,"J.J.Sm., 1912",
Cryptostylis clemensii,SPECIES,70011,GENUS,12884,A,"(Ames & C.Schweinf.) J.J.Sm., 1927",
Cryptostylis concava,SPECIES,76625,GENUS,12884,A,"Schltr., 1919",
Cryptostylis conspicua,SPECIES,27462,GENUS,12884,A,"J.J.Sm., 1921",
Cryptostylis erecta,SPECIES,79925,GENUS,12884,A,"R.Br., 1810",
Cryptostylis filiformis,SPECIES,24432,GENUS,12884,A,"Blume, 1859",
Cryptostylis gracilis,SPECIES,72516,GENUS,12884,A,"Schltr., 1919",
Cryptostylis hamadryas,SPECIES,73706,GENUS,12884,A,"Schltr., 1919",
Cryptostylis hunteriana,SPECIES,24888,GENUS,12884,A,"Nicholls, 1938",
Cryptostylis javanica,SPECIES,22117,GENUS,12884,A,"J.J.Sm., 1921",
Cryptostylis lancilabris,SPECIES,80445,GENUS,12884,A,"Schltr., 1922",
Cryptostylis leptochila,SPECIES,74885,GENUS,12884,A,"F.Muell. ex Benth., 1873",
Cryptostylis ligulata,SPECIES,75807,GENUS,12884,A,"J.J.Sm., 1934",
Cryptostylis maculata,SPECIES,73487,GENUS,12884,A,"(J.J.Sm.) J.J.Sm., 1929",
Cryptostylis ovata,SPECIES,68959,GENUS,12884,A,"R.Br., 1810",
Cryptostylis sigmoidea,SPECIES,82410,GENUS,12884,A,"J.J.Sm., 1913",
Cryptostylis sororia,SPECIES,72406,GENUS,12884,A,"Schltr., 1919",
Cryptostylis subulata,SPECIES,28704,GENUS,12884,A,"(Labill.) Rchb.f., 1871",
Cryptostylis taiwaniana,SPECIES,66668,GENUS,12884,A,"Masam., 1933",
Cuitlauzina,GENUS,12760,FAMILY,12509,A,"Lex., 1825",
Cuitlauzina candida,SPECIES,68849,GENUS,12760,A,"(Lindl.) Dressler & N.H.Williams, 2003",
Cuitlauzina convallarioides,SPECIES,69592,GENUS,12760,A,"(Schltr.) Dressler & N.H.Williams, 2003",
Cuitlauzina dubia,SPECIES,81523,GENUS,12760,A,"(S.Rosillo) Yañez & Soto Arenas ex Solano, 2011",
Cuitlauzina egertonii,SPECIES,77241,GENUS,12760,A,"(Lindl.) Dressler & N.H.Williams, 2003",
Cuitlauzina pendula,SPECIES,19629,GENUS,12760,A,"Lex., 1825",
Cuitlauzina pulchella,SPECIES,66567,GENUS,12760,A,"(Bateman ex Lindl.) Dressler & N.H.Williams, 2003",
Cuitlauzina pygmaea,SPECIES,80930,GENUS,12760,A,"(Lindl.) M.W.Chase & N.H.Williams, 2008",
Cyanaeorchis,GENUS,13031,FAMILY,12509,A,"Barb.Rodr., 1877",
Cyanaeorchis arundinae,SPECIES,25561,GENUS,13031,A,"(Rchb.f.) Barb.Rodr., 1877",
Cyanaeorchis minor,SPECIES,70429,GENUS,13031,A,"Schltr., 1920",
Cyanaeorchis praetermissa,SPECIES,79399,GENUS,13031,A,"J.A.N.Bat. & Bianch., 2014",
Cybebus,GENUS,13046,FAMILY,12509,A,"Garay, 1978",
Cybebus grandis,SPECIES,81205,GENUS,13046,A,"Garay, 1978",
Cyclopogon,GENUS,12933,FAMILY,12509,A,"C.Presl, 1827",
Cyclopogon adhaesus,SPECIES,75260,GENUS,12933,A,"Szlach., 1993",
Cyclopogon alexandrae,SPECIES,80227,GENUS,12933,A,"(Kraenzl.) Schltr., 1920",
Cyclopogon antioquiensis,SPECIES,69922,GENUS,12933,A,"Szlach. & Kolan., 2014",
Cyclopogon apricus,SPECIES,67787,GENUS,12933,A,"(Lindl.) Schltr., 1920",
Cyclopogon argyrifolius,SPECIES,81232,GENUS,12933,A,"(Barb.Rodr.) Barb.Rodr., 1877",
Cyclopogon argyrotaenius,SPECIES,57103,GENUS,12933,A,"Schltr., 1921",
Cyclopogon bangii,SPECIES,78935,GENUS,12933,A,"(Rolfe ex Rusby) Schltr., 1920",
Cyclopogon bicolor,SPECIES,78440,GENUS,12933,A,"(Ker Gawl.) Schltr., 1919",
Cyclopogon calophyllus,SPECIES,67848,GENUS,12933,A,"(Barb.Rodr.) Barb.Rodr., 1877",
Cyclopogon carinianus,SPECIES,72852,GENUS,12933,A,"Pansarin, 2013",
Cyclopogon casanaensis,SPECIES,78059,GENUS,12933,A,"Schltr., 1929",
Cyclopogon cearensis,SPECIES,68772,GENUS,12933,A,"Barb.Rodr., 1882",
Cyclopogon chloroleucus,SPECIES,74837,GENUS,12933,A,"Barb.Rodr., 1877",
Cyclopogon cochabambae,SPECIES,73990,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon comosus,SPECIES,70637,GENUS,12933,A,"(Rchb.f.) Burns-Bal. & E.W.Greenw., 1986",
Cyclopogon condoranus,SPECIES,79093,GENUS,12933,A,"Dodson, 1994",
Cyclopogon congestus,SPECIES,57104,GENUS,12933,A,"(Vell.) Hoehne, 1945",
Cyclopogon cotylolabium,SPECIES,70627,GENUS,12933,A,"(Szlach.) Carnevali & G.A.Romero, 2008",
Cyclopogon cranichoides,SPECIES,57105,GENUS,12933,A,"(Griseb.) Schltr., 1920",
Cyclopogon deminkiorum,SPECIES,81678,GENUS,12933,A,"Burns-Bal. & M.S.Foster, 1985",
Cyclopogon draculoides,SPECIES,75154,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon dressleri,SPECIES,82035,GENUS,12933,A,"Szlach., 1994",
Cyclopogon dusenii,SPECIES,73901,GENUS,12933,A,"Schltr., 1920",
Cyclopogon dutrae,SPECIES,70542,GENUS,12933,A,"Schltr., 1925",
Cyclopogon elatus,SPECIES,57106,GENUS,12933,A,"(Sw.) Schltr., 1919",
Cyclopogon eldorado,SPECIES,78673,GENUS,12933,A,"(Linden & Rchb.f.) Schltr., 1920",
Cyclopogon elegans,SPECIES,70304,GENUS,12933,A,"Hoehne, 1944",
Cyclopogon ellipticus,SPECIES,80324,GENUS,12933,A,"(Garay) Dodson, 1993",
Cyclopogon epiphyticus,SPECIES,57108,GENUS,12933,A,"(Dodson) Dodson, 1993",
Cyclopogon estradae,SPECIES,57109,GENUS,12933,A,"Dodson, 1993",
Cyclopogon eugenii,SPECIES,77691,GENUS,12933,A,"(Rchb.f. & Warm.) Schltr., 1920",
Cyclopogon furculus,SPECIES,80522,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon fuscofloralis,SPECIES,80270,GENUS,12933,A,"(Szlach.) Carnevali & G.A.Romero, 2008",
Cyclopogon garayanus,SPECIES,81183,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon gardneri,SPECIES,76693,GENUS,12933,A,"Mytnik, Szlach. & Rutk., 2006",
Cyclopogon goodyeroides,SPECIES,68615,GENUS,12933,A,"(Schltr.) Schltr., 1920",
Cyclopogon gracilis,SPECIES,73967,GENUS,12933,A,"Schltr., 1921",
Cyclopogon graciliscapus,SPECIES,82046,GENUS,12933,A,"Schltr., 1922",
Cyclopogon hatschbachii,SPECIES,76971,GENUS,12933,A,"Schltr., 1926",
Cyclopogon hennisianus,SPECIES,17692,GENUS,12933,A,"(Sandt) Szlach., 1993",
Cyclopogon hirtzii,SPECIES,79713,GENUS,12933,A,"Dodson, 1993",
Cyclopogon iguapensis,SPECIES,74968,GENUS,12933,A,"Schltr., 1922",
Cyclopogon inaequilaterus,SPECIES,81355,GENUS,12933,A,"(Poepp. & Endl.) Schltr., 1920",
Cyclopogon itatiaiensis,SPECIES,78710,GENUS,12933,A,"(Kraenzl.) Hoehne, 1945",
Cyclopogon laxiflorus,SPECIES,82927,GENUS,12933,A,"Ekman & Mansf., 1929",
Cyclopogon lindleyanus,SPECIES,57110,GENUS,12933,A,"(Link, Klotzsch & Otto) Schltr., 1920",
Cyclopogon longibracteatus,SPECIES,80323,GENUS,12933,A,"(Barb.Rodr.) Schltr., 1920",
Cyclopogon luerorum,SPECIES,71445,GENUS,12933,A,"Dodson, 1994",
Cyclopogon lunulatus,SPECIES,72490,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon luteoalbus,SPECIES,79723,GENUS,12933,A,"(A.Rich. & Galeotti) Schltr., 1920",
Cyclopogon macer,SPECIES,76766,GENUS,12933,A,"Schltr., 1921",
Cyclopogon macrobracteatus,SPECIES,69529,GENUS,12933,A,"J.M.H.Shaw, 2014",
Cyclopogon maldonadoanus,SPECIES,71430,GENUS,12933,A,"Dodson, 1993",
Cyclopogon millei,SPECIES,79760,GENUS,12933,A,"(Schltr.) Schltr., 1920",
Cyclopogon miradorensis,SPECIES,71241,GENUS,12933,A,"Schltr., 1925",
Cyclopogon multiflorus,SPECIES,81977,GENUS,12933,A,"Schltr., 1922",
Cyclopogon odileanus,SPECIES,72710,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon oliganthus,SPECIES,79059,GENUS,12933,A,"(Hoehne) Hoehne & Schltr., 1926",
Cyclopogon olivaceus,SPECIES,57111,GENUS,12933,A,"(Rolfe) Schltr., 1920",
Cyclopogon organensis,SPECIES,78163,GENUS,12933,A,"(Pabst) Szlach. & Rutk., 2008",
Cyclopogon ovalifolius,SPECIES,64366,GENUS,12933,A,"C.Presl, 1827",
Cyclopogon paludosus,SPECIES,72464,GENUS,12933,A,"(Cogn.) Schltr., 1920",
Cyclopogon papilio,SPECIES,73698,GENUS,12933,A,"Szlach., 1994",
Cyclopogon pedicellatus,SPECIES,71657,GENUS,12933,A,"(Szlach.) J.M.H.Shaw, 2014",
Cyclopogon pelagalloanus,SPECIES,75045,GENUS,12933,A,"Dodson, 1994",
Cyclopogon peruvianus,SPECIES,66568,GENUS,12933,A,"(C.Presl) Schltr., 1920",
Cyclopogon plantagineus,SPECIES,70229,GENUS,12933,A,"Schltr., 1920",
Cyclopogon prasophylloides,SPECIES,70950,GENUS,12933,A,"(Garay) Szlach., 1993",
