ID,Scientific name,CurrentParentID,CurrentParentStatus,ParentID,ParentStatus
55876,Aa achalensis,13490,A,13490,A
55877,Aa hartwegii,13490,A,13490,A
55878,Aa macra,13490,A,13490,A
55879,Aa matthewsii,13490,A,13490,A
55880,Aa rosei,13490,A,13490,A
55896,Acianthera aculeata,12509,A,65403,A
55897,Acianthera aechme,12509,A,65403,A
55898,Acianthera aphthosa,12509,A,65403,A
55899,Acianthera auriculata,12509,A,65403,A
55901,Acianthera binotii,12509,A,65403,A
55903,Acianthera circumplexa,12509,A,65403,A
55904,Acianthera crinita,12509,A,65403,A
55905,Acianthera cryptophoranthoides,12509,A,65403,A
55907,Acianthera luteola,12509,A,65403,A
64171,Acianthera miqueliana,12509,A,65403,A
55908,Acianthera pantasmi,12509,A,65403,A
55909,Acianthera polystachya,12509,A,65403,A
55910,Acianthera pubescens,12509,A,65403,A
55911,Acianthera quadriserrata,12509,A,65403,A
55912,Acianthera sicaria,12509,A,65403,A
55913,Acianthera sonderiana,12509,A,65403,A
55914,Acianthera tricarinata,12509,A,65403,A
55915,Acianthera variegata,12509,A,65403,A
55916,Acianthera wageneriana,12509,A,65403,A
55921,Acineta mireyae,13320,A,13320,A
56114,Anathallis acuminata,12509,A,65405,A
56115,Anathallis aristulata,12509,A,65405,A
56116,Anathallis barbulata,12509,A,65405,A
56117,Anathallis dimidia,12509,A,65405,A
56118,Anathallis dryadum,12509,A,65405,A
56119,Anathallis kautskyi,12509,A,65405,A
56120,Anathallis montipelladensis,12509,A,65405,A
56121,Anathallis regalis,12509,A,65405,A
56122,Anathallis rubens,12509,A,65405,A
56123,Anathallis sanchezii,12509,A,65405,A
56132,Andinia dalstroemii,12509,A,66890,A
56133,Andinia lappacea,12509,A,66890,A
56135,Andinia pogonion,12509,A,66890,A
56136,Andinia schizopogon,12509,A,66890,A
56178,Anoectochilus regalis,27915,A,12939,A
56237,Ascidieria cymbidifolia,13703,A,13703,A
56289,Barbosella portillae,13426,A,13426,A
24211,Barbosella prorepens,24211,A,13426,A
56483,Caladenia macrostylis,12871,A,12871,A
56485,Caladenia nana,12871,A,12871,A
56486,Caladenia pallida,12871,A,12871,A
56487,Caladenia patersonii,12871,A,12871,A
56488,Caladenia roei,12871,A,12871,A
56489,Caladenia tentaculata,12871,A,12871,A
56530,Callostylis rigida,12509,A,68548,A
56531,Calopogon pallidus,12602,A,12602,A
56532,Calopogon tuberosus,12602,A,12602,A
56533,Calymmanthera paniculata,13534,A,13534,A
56541,Campylocentrum colombianum,13251,A,13251,A
56542,Campylocentrum crassirhizum,13251,A,13251,A
56543,Campylocentrum grisebachii,13251,A,13251,A
56545,Campylocentrum minutum,13251,A,13251,A
56546,Campylocentrum neglectum,13251,A,13251,A
56547,Campylocentrum ornithorrhynchum,13251,A,13251,A
56548,Campylocentrum pachyrrhizum,13251,A,13251,A
56550,Campylocentrum robustum,13251,A,13251,A
56551,Campylocentrum spannagelii,13251,A,13251,A
64292,Campylocentrum tyrridion,13251,A,13251,A
56554,Capanemia adelaidae,12832,A,12832,A
56556,Capanemia carinata,12832,A,12832,A
56558,Capanemia gehrtii,12832,A,12832,A
56559,Capanemia micromera,12832,A,12832,A
56560,Capanemia superflua,12832,A,12832,A
56561,Capanemia theresae,12832,A,12832,A
56651,Caucaea andigena,12803,A,12803,A
56654,Caucaea nubigena,12803,A,12803,A
56655,Caucaea olivacea,12803,A,12803,A
56656,Caucaea phalaenopsis,12803,A,12803,A
56657,Caucaea radiata,12803,A,12803,A
56660,Centroglossa macroceras,13135,A,13135,A
56661,Centroglossa nunes-limae,13135,A,13135,A
56663,Cephalanthera erecta,13508,A,13508,A
56664,Cephalanthera exigua,13508,A,13508,A
56665,Cephalanthera falcata,13508,A,13508,A
56668,Ceratostylis alpina,13678,A,13678,A
56669,Ceratostylis ampullacea,13678,A,13678,A
56670,Ceratostylis breviceps,13678,A,13678,A
56671,Ceratostylis eria,13678,A,13678,A
56673,Ceratostylis himalaica,13678,A,13678,A
56674,Ceratostylis incognita,13678,A,13678,A
56675,Ceratostylis mayrii,13678,A,13678,A
56678,Ceratostylis philippinensis,13678,A,13678,A
56724,Chamaegastrodia shikokiana,12671,A,12671,A
56733,Chaubardia surinamensis,12808,A,12808,A
56734,Chaubardiella dalessandroi,12984,A,12984,A
56735,Chaubardiella pubescens,12984,A,12984,A
56736,Chaubardiella subquadrata,12984,A,12984,A
56737,Chaubardiella tigrina,12984,A,12984,A
56738,Cheirostylis bidentata,13558,A,13558,A
56739,Cheirostylis flabellata,13558,A,13558,A
56745,Chiloglottis gunnii,12677,A,12677,A
56747,Chiloglottis reflexa,12677,A,12677,A
56748,Chiloglottis sylvestris,12677,A,12677,A
56749,Chiloglottis trapeziformis,12677,A,12677,A
56750,Chiloglottis truncata,12677,A,12677,A
56752,Chiloschista extinctoriformis,13321,A,13321,A
56753,Chiloschista exuperei,13321,A,13321,A
56754,Chiloschista lunifera,13321,A,13321,A
56755,Chiloschista parishii,13321,A,13321,A
56756,Chiloschista phyllorhiza,13321,A,13321,A
56758,Chiloschista ramifera,13321,A,13321,A
56761,Chiloschista sweelimii,13321,A,13321,A
56762,Chiloschista trudelii,13321,A,13321,A
56763,Chiloschista viridiflava,13321,A,13321,A
56764,Chiloschista yunnanensis,13321,A,13321,A
56766,Chloraea alpina,13268,A,13268,A
56768,Chloraea magellanica,13268,A,13268,A
56769,Chloraea membranacea,13268,A,13268,A
56770,Chloraea piquichen,13268,A,13268,A
56785,Chondrorhyncha rosea,13195,A,13195,A
56790,Chondroscaphe amabilis,12509,A,66562,A
56791,Chondroscaphe atrilinguis,12509,A,66562,A
56792,Chondroscaphe bicolor,12509,A,66562,A
56793,Chondroscaphe chestertonii,12509,A,66562,A
56794,Chondroscaphe eburnea,12509,A,66562,A
56795,Chondroscaphe embreei,12509,A,66562,A
64321,Chondroscaphe flaveola,12509,A,66562,A
56797,Chondroscaphe merana,12509,A,66562,A
56805,Chytroglossa aurata,13213,A,13213,A
56806,Chytroglossa marileoniae,13213,A,13213,A
56809,Cirrhaea dependens,13026,A,13026,A
56810,Cirrhaea longiracemosa,13026,A,13026,A
56813,Cirrhaea seidelii,13026,A,13026,A
56831,Cischweinfia colombiana,13185,A,13185,A
56832,Cischweinfia dasyandra,13185,A,13185,A
56833,Cischweinfia jarae,13185,A,13185,A
56834,Cischweinfia platychila,13185,A,13185,A
56835,Cischweinfia popowiana,13185,A,13185,A
56837,Claderia viridiflora,13110,A,13110,A
56838,Cleisocentron abasii,12616,A,12616,A
56842,Cleisomeria pilosulum,13621,A,13621,A
56844,Cleisostoma arietinum,13359,A,13359,A
56845,Cleisostoma aspersum,13359,A,13359,A
56847,Cleisostoma birmanicum,13359,A,13359,A
56850,Cleisostoma chantaburiense,13359,A,13359,A
56851,Cleisostoma complicatum,13359,A,13359,A
56854,Cleisostoma filiforme,13359,A,13359,A
56856,Cleisostoma fuerstenbergianum,13359,A,13359,A
56857,Cleisostoma inflatum,13359,A,13359,A
56858,Cleisostoma kerrii,13359,A,13359,A
56859,Cleisostoma krabiense,13359,A,13359,A
56860,Cleisostoma linearilobatum,13359,A,13359,A
56861,Cleisostoma litoreum,13359,A,13359,A
56864,Cleisostoma pacificum,13359,A,13359,A
56867,Cleisostoma rolfeanum,13359,A,13359,A
56868,Cleisostoma rostellatum,13359,A,13359,A
56871,Cleisostoma sororium,13359,A,13359,A
56872,Cleisostoma striolatum,13359,A,13359,A
56874,Cleistes rosea,13539,A,13539,A
56900,Codonorchis lessonii,12845,A,12845,A
56933,Collabium bicameratum,13169,A,13169,A
56935,Collabium chloranthum,13169,A,13169,A
56936,Collabium formosanum,13169,A,13169,A
56971,Coryanthes albertinae,26856,A,12586,A
56972,Coryanthes alborosea,12586,A,12586,A
56973,Coryanthes bergoldii,12586,A,12586,A
56974,Coryanthes bicalcarata,12586,A,12586,A
56976,Coryanthes boyi,12586,A,12586,A
56977,Coryanthes bruchmuelleri,12586,A,12586,A
56978,Coryanthes cataniapoensis,12586,A,12586,A
56980,Coryanthes flava,12586,A,12586,A
56981,Coryanthes gernotii,12586,A,12586,A
56982,Coryanthes horichiana,12586,A,12586,A
56983,Coryanthes hunteriana,12586,A,12586,A
56984,Coryanthes leferenziorum,12586,A,12586,A
56985,Coryanthes leucocorys,12586,A,12586,A
56986,Coryanthes macrantha,12586,A,12586,A
56987,Coryanthes macrocorys,12586,A,12586,A
56988,Coryanthes maculata,26856,A,12586,A
56989,Coryanthes mastersiana,12586,A,12586,A
56990,Coryanthes misasii,12586,A,12586,A
56991,Coryanthes panamensis,12586,A,12586,A
56992,Coryanthes pegiae,12586,A,12586,A
56993,Coryanthes picturata,26856,A,12586,A
56996,Coryanthes seegeri,12586,A,12586,A
56997,Coryanthes senghasiana,12586,A,12586,A
56998,Coryanthes trifoliata,12586,A,12586,A
56999,Coryanthes vasquezii,12586,A,12586,A
57000,Coryanthes verrucolineata,12586,A,12586,A
57003,Corybas diemenicus,12554,A,12554,A
57005,Corybas ecarinatus,12554,A,12554,A
57006,Corybas fimbriatus,12554,A,12554,A
57007,Corybas hispidus,12554,A,12554,A
57008,Corybas incurvus,12554,A,12554,A
57009,Corybas pruinosus,12554,A,12554,A
57010,Corybas rivularis,12554,A,12554,A
57011,Corycium orobanchoides,12985,A,12985,A
57012,Corymborkis corymbis,12989,A,12989,A
57013,Corymborkis veratrifolia,12989,A,12989,A
57026,Cranichis sylvatica,12650,A,12650,A
57027,Cranichis wageneri,12650,A,12650,A
57028,Cremastra appendiculata,12598,A,12598,A
57030,Cremastra unguiculata,12598,A,12598,A
57032,Crepidium acuminatum,12509,A,65461,A
57033,Crepidium calophyllum,12509,A,65461,A
57035,Crepidium metallicum,12509,A,65461,A
57036,Crepidium puberulum,12509,A,65461,A
57037,Cribbia brachyceras,12993,A,12993,A
57056,Cryptochilus luteus,13309,A,13309,A
57064,Cryptopus brachiatus,13383,A,13383,A
57065,Cryptopus paniculatus,13383,A,13383,A
57066,Cryptopylos clausus,13524,A,13524,A
57103,Cyclopogon argyrotaenius,12933,A,12933,A
57104,Cyclopogon congestus,12933,A,12933,A
57105,Cyclopogon cranichoides,21639,A,12933,A
57106,Cyclopogon elatus,12933,A,12933,A
57108,Cyclopogon epiphyticus,12933,A,12933,A
57109,Cyclopogon estradae,12933,A,12933,A
57110,Cyclopogon lindleyanus,12933,A,12933,A
57111,Cyclopogon olivaceus,12933,A,12933,A
64366,Cyclopogon ovalifolius,12933,A,12933,A
57118,Cycnoches lehmannii,13355,A,13355,A
57126,Cymbidiella falcigera,13340,A,13340,A
57127,Cymbidiella flabellata,13340,A,13340,A
57150,Cynorkis ampullacea,13399,A,13399,A
57151,Cynorkis angustipetala,13399,A,13399,A
57152,Cynorkis boinana,13399,A,13399,A
57153,Cynorkis brevicornu,13399,A,13399,A
57154,Cynorkis elegans,13399,A,13399,A
57156,Cynorkis fastigiata,13399,A,13399,A
57157,Cynorkis flexuosa,13399,A,13399,A
57158,Cynorkis gibbosa,13399,A,13399,A
57159,Cynorkis gigas,13399,A,13399,A
57160,Cynorkis globulosa,13399,A,13399,A
57164,Cynorkis jumelleana,13399,A,13399,A
57165,Cynorkis kassneriana,13399,A,13399,A
57167,Cynorkis lilacina,13399,A,13399,A
57168,Cynorkis lowiana,13399,A,13399,A
57169,Cynorkis nutans,13399,A,13399,A
57170,Cynorkis papilio,13399,A,13399,A
57171,Cynorkis perrieri,13399,A,13399,A
57172,Cynorkis peyrotii,13399,A,13399,A
64379,Cynorkis purpurascens,13399,A,13399,A
57173,Cynorkis ridleyi,13399,A,13399,A
57174,Cynorkis sacculata,13399,A,13399,A
57175,Cynorkis saxicola,13399,A,13399,A
57177,Cynorkis spatulata,13399,A,13399,A
57179,Cynorkis uniflora,13399,A,13399,A
57180,Cynorkis villosa,13399,A,13399,A
57200,Cyrtochiloides ochmatochila,12509,A,57199,A
57201,Cyrtochilum alboroseum,39326,T,66894,A
57202,Cyrtochilum angustatum,39326,T,66894,A
57203,Cyrtochilum annulare,39326,T,66894,A
57204,Cyrtochilum anthoxanthum,39326,T,66894,A
57205,Cyrtochilum aureum,39326,T,66894,A
57206,Cyrtochilum auropurpureum,39326,T,66894,A
57208,Cyrtochilum cimiciferum,39326,T,66894,A
57209,Cyrtochilum confertum,39326,T,66894,A
57210,Cyrtochilum cordatum,39326,T,66894,A
57211,Cyrtochilum cryptocopis,39326,T,66894,A
57212,Cyrtochilum cuencanum,39326,T,66894,A
57213,Cyrtochilum cumandae,39326,T,66894,A
57214,Cyrtochilum densiflorum,39326,T,66894,A
57215,Cyrtochilum diceratum,39326,T,66894,A
57216,Cyrtochilum diodon,39326,T,66894,A
57217,Cyrtochilum dipterum,39326,T,66894,A
57218,Cyrtochilum divaricatum,39326,T,66894,A
57219,Cyrtochilum edwardii,39326,T,66894,A
57220,Cyrtochilum englerianum,39326,T,66894,A
57221,Cyrtochilum falcipetalum,39326,T,66894,A
57224,Cyrtochilum funis,39326,T,66894,A
57225,Cyrtochilum gargantua,39326,T,66894,A
57226,Cyrtochilum geniculatum,39326,T,66894,A
57227,Cyrtochilum gracile,39326,T,66894,A
57228,Cyrtochilum graminoides,39326,T,66894,A
57229,Cyrtochilum grandiflorum,39326,T,66894,A
57230,Cyrtochilum gyriferum,39326,T,66894,A
57231,Cyrtochilum halteratum,39326,T,66894,A
57232,Cyrtochilum hoeijeri,39326,T,66894,A
57233,Cyrtochilum incarum,39326,T,66894,A
57234,Cyrtochilum ixioides,39326,T,66894,A
57235,Cyrtochilum lamelligerum,39326,T,66894,A
57236,Cyrtochilum leopoldianum,39326,T,66894,A
57237,Cyrtochilum loesenerianum,39326,T,66894,A
57238,Cyrtochilum loxense,39326,T,66894,A
57239,Cyrtochilum macranthum,39326,T,66894,A
57241,Cyrtochilum matangense,39326,T,66894,A
57242,Cyrtochilum meirax,39326,T,66894,A
57243,Cyrtochilum minax,39326,T,66894,A
57244,Cyrtochilum murinum,39326,T,66894,A
57245,Cyrtochilum myanthum,39326,T,66894,A
57246,Cyrtochilum orgyale,39326,T,66894,A
57247,Cyrtochilum pardinum,39326,T,66894,A
57248,Cyrtochilum pastasae,39326,T,66894,A
57249,Cyrtochilum ramosissimum,39326,T,66894,A
57250,Cyrtochilum retusum,39326,T,66894,A
57251,Cyrtochilum revolutum,39326,T,66894,A
57252,Cyrtochilum rhodoneurum,39326,T,66894,A
57255,Cyrtochilum tetracopis,39326,T,66894,A
57256,Cyrtochilum tetraplasium,39326,T,66894,A
57257,Cyrtochilum tricostatum,39326,T,66894,A
57258,Cyrtochilum trifurcatum,39326,T,66894,A
57259,Cyrtochilum tumiferum,39326,T,66894,A
57260,Cyrtochilum ventilabrum,39326,T,66894,A
57262,Cyrtochilum viminale,39326,T,66894,A
57263,Cyrtochilum volubile,39326,T,66894,A
57264,Cyrtochilum williamsianum,39326,T,66894,A
57266,Cyrtochilum xanthodon,39326,T,66894,A
57267,Cyrtochilum zebrinum,39326,T,66894,A
57268,Cyrtopodium aliciae,13704,A,13704,A
57269,Cyrtopodium andersonii,13704,A,13704,A
57271,Cyrtopodium blanchetii,13704,A,13704,A
57272,Cyrtopodium braemii,13704,A,13704,A
57273,Cyrtopodium brandonianum,13704,A,13704,A
57275,Cyrtopodium cristatum,13704,A,13704,A
57278,Cyrtopodium eugenii,13704,A,13704,A
64380,Cyrtopodium gigas,13704,A,13704,A
64381,Cyrtopodium glutiniferum,13704,A,13704,A
57280,Cyrtopodium graniticum,13704,A,13704,A
57281,Cyrtopodium hatschbachii,13704,A,13704,A
57282,Cyrtopodium longibulbosum,13704,A,13704,A
57283,Cyrtopodium macrobulbon,13704,A,13704,A
57284,Cyrtopodium pallidum,13704,A,13704,A
57285,Cyrtopodium palmifrons,13704,A,13704,A
57287,Cyrtopodium paniculatum,13704,A,13704,A
57289,Cyrtopodium parviflorum,13704,A,13704,A
57291,Cyrtopodium poecilum,13704,A,13704,A
57293,Cyrtopodium punctatum,13704,A,13704,A
64382,Cyrtopodium saintlegerianum,13704,A,13704,A
57294,Cyrtopodium virescens,13704,A,13704,A
64383,Cyrtopodium willmorei,13704,A,13704,A
57295,Cyrtopodium withneri,13704,A,13704,A
57300,Cyrtorchis crassifolia,13211,A,13211,A
57301,Cyrtorchis hamata,13211,A,13211,A
57302,Cyrtorchis praetermissa,13211,A,13211,A
57303,Cyrtosia javanica,13639,A,13639,A
57304,Cyrtostylis reniformis,12847,A,12847,A
57305,Cyrtostylis robusta,12847,A,12847,A
57306,Cystorchis rostellata,13533,A,13533,A
57307,Cystorchis stenoglossa,13533,A,13533,A
57308,Cystorchis variegata,13533,A,13533,A
57309,Dactylorhiza aristata,13240,A,13240,A
57310,Dactylorhiza euxina,13240,A,13240,A
57316,Dactylorhiza praetermissa,13240,A,13240,A
64389,Dactylorhiza purpurella,13240,A,13240,A
57319,Dactylorhiza urvilleana,13240,A,13240,A
57429,Dactylostalix ringens,12682,A,12682,A
57438,Deiregyne velata,13047,A,13047,A
57692,Dendrochilum anfractum,13051,A,13051,A
57693,Dendrochilum arachnites,13051,A,13051,A
57694,Dendrochilum auriculare,13051,A,13051,A
57701,Dendrochilum filiforme,13051,A,13051,A
57702,Dendrochilum gibbsiae,13051,A,13051,A
57707,Dendrochilum longibulbum,13051,A,13051,A
57709,Dendrochilum lumakuense,13051,A,13051,A
57710,Dendrochilum luzonense,13051,A,13051,A
57711,Dendrochilum magnum,13051,A,13051,A
57712,Dendrochilum marginatum,13051,A,13051,A
57713,Dendrochilum microchilum,13051,A,13051,A
57714,Dendrochilum minimiflorum,13051,A,13051,A
57715,Dendrochilum niveum,13051,A,13051,A
57719,Dendrochilum pholidotoides,13051,A,13051,A
57720,Dendrochilum pulcherrimum,13051,A,13051,A
57721,Dendrochilum quadrilobum,13051,A,13051,A
57723,Dendrochilum saccolabium,13051,A,13051,A
57724,Dendrochilum smithianum,13051,A,13051,A
57725,Dendrochilum stenophyllum,13051,A,13051,A
57731,Dendrochilum williamsii,13051,A,13051,A
57739,Diaphananthe lorifolia,13688,A,13688,A
57741,Dichaea ancoraelabia,12821,A,12821,A
57742,Dichaea australis,12821,A,12821,A
57743,Dichaea cachacoensis,12821,A,12821,A
57744,Dichaea camaridioides,12821,A,12821,A
57745,Dichaea campanulata,12821,A,12821,A
57746,Dichaea chasei,12821,A,12821,A
57747,Dichaea cogniauxiana,12821,A,12821,A
57748,Dichaea costaricensis,12821,A,12821,A
57749,Dichaea dammeriana,12821,A,12821,A
57750,Dichaea elliptica,12821,A,12821,A
57751,Dichaea fragrantissima,12821,A,12821,A
57752,Dichaea glauca,12821,A,12821,A
57753,Dichaea hirtzii,12821,A,12821,A
57755,Dichaea humilis,12821,A,12821,A
57756,Dichaea hutchisonii,12821,A,12821,A
57757,Dichaea kegelii,12821,A,12821,A
57758,Dichaea lankesteri,12821,A,12821,A
57759,Dichaea latifolia,12821,A,12821,A
57760,Dichaea longa,12821,A,12821,A
57761,Dichaea moronensis,12821,A,12821,A
57762,Dichaea morrisii,12821,A,12821,A
57763,Dichaea mosenii,12821,A,12821,A
57764,Dichaea muricatoides,12821,A,12821,A
57765,Dichaea panamensis,12821,A,12821,A
57766,Dichaea pendula,12821,A,12821,A
57767,Dichaea peruviensis,12821,A,12821,A
57768,Dichaea picta,12821,A,12821,A
57769,Dichaea similis,12821,A,12821,A
57770,Dichaea sodiroi,12821,A,12821,A
57771,Dichaea squarrosa,12821,A,12821,A
57773,Dichaea tachirensis,12821,A,12821,A
57774,Dichaea trichocarpa,12821,A,12821,A
57775,Dichaea trulla,12821,A,12821,A
57776,Dichaea tuerckheimii,12821,A,12821,A
57778,Dichaea violacea,12821,A,12821,A
57780,Dickasonia vernicosa,13168,A,13168,A
57783,Dilochia cantleyi,13705,A,13705,A
57784,Dimerandra elegans,12840,A,12840,A
57785,Dimerandra rimbachii,16636,A,12840,A
57786,Dimerandra stenopetala,16636,A,12840,A
64435,Dimorphorchis rohaniana,13315,A,13315,A
57788,Dimorphorchis rossii,13315,A,13315,A
57790,Dinklageella liberica,12509,A,68553,A
57828,Diploprora truncata,12880,A,12880,A
57831,Dipodium parviflorum,13574,A,13574,A
57859,Disperis ankarensis,13033,A,13033,A
57860,Disperis capensis,13033,A,13033,A
57861,Disperis fanniniae,13033,A,13033,A
57862,Disperis humblotii,13033,A,13033,A
57863,Disperis majungensis,13033,A,13033,A
57864,Disperis oppositifolia,13033,A,13033,A
57865,Disperis trilineata,13033,A,13033,A
57866,Disperis villosa,13033,A,13033,A
57868,Diuris abbreviata,12745,A,12745,A
57869,Diuris aurea,12745,A,12745,A
57870,Diuris behrii,12745,A,12745,A
57871,Diuris corymbosa,12745,A,12745,A
57872,Diuris emarginata,12745,A,12745,A
57873,Diuris lanceolata,12745,A,12745,A
57874,Diuris laxiflora,12745,A,12745,A
57875,Diuris longifolia,12745,A,12745,A
57876,Diuris maculata,12745,A,12745,A
57877,Diuris magnifica,12745,A,12745,A
57878,Diuris orientis,12745,A,12745,A
57879,Diuris picta,12745,A,12745,A
57880,Diuris platichila,12745,A,12745,A
57881,Diuris punctata,12745,A,12745,A
57882,Diuris sulphurea,12745,A,12745,A
57891,Domingoa gemma,12850,A,12850,A
57892,Domingoa purpurea,12850,A,12850,A
57925,Drakaea glyptodon,12913,A,12913,A
57926,Dresslerella hirsutissima,12863,A,12863,A
57927,Dresslerella lasiocampa,12863,A,12863,A
57928,Dresslerella portillae,12863,A,12863,A
57929,Dresslerella stellaris,12863,A,12863,A
57930,Dressleria aurorae,12730,A,12730,A
57931,Dressleria fragrans,12730,A,12730,A
57932,Dressleria kerryae,12730,A,12730,A
57934,Dryadella gomes-ferreirae,13234,A,13234,A
57936,Drymoanthus adversus,12855,A,12855,A
57938,Earina autumnalis,12919,A,12919,A
57939,Earina mucronata,12919,A,12919,A
57940,Earina valida,12919,A,12919,A
58023,Eclecticus chungii,12509,A,58022,A
58027,Elleanthus amethystinoides,13357,A,13357,A
58028,Elleanthus amethystinus,13357,A,13357,A
58029,Elleanthus ampliflorus,13357,A,13357,A
58030,Elleanthus aristatus,13357,A,13357,A
58031,Elleanthus aurantiacus,13357,A,13357,A
58032,Elleanthus aureus,13357,A,13357,A
58033,Elleanthus bifarius,13357,A,13357,A
58034,Elleanthus brasiliensis,13357,A,13357,A
58035,Elleanthus capitatus,13357,A,13357,A
58036,Elleanthus caravata,13357,A,13357,A
64507,Elleanthus cephalotus,13357,A,13357,A
58037,Elleanthus condorensis,13357,A,13357,A
58038,Elleanthus cordidactylus,13357,A,13357,A
58039,Elleanthus discolor,13357,A,13357,A
58040,Elleanthus escobarii,13357,A,13357,A
58041,Elleanthus fractiflexus,13357,A,13357,A
58042,Elleanthus furfuraceus,13357,A,13357,A
58043,Elleanthus hirtzii,13357,A,13357,A
64509,Elleanthus jimenezii,13357,A,13357,A
58044,Elleanthus koehleri,13357,A,13357,A
58045,Elleanthus laetus,13357,A,13357,A
58046,Elleanthus longibracteatus,13357,A,13357,A
58047,Elleanthus maculatus,13357,A,13357,A
58048,Elleanthus myrosmatis,13357,A,13357,A
58049,Elleanthus oliganthus,13357,A,13357,A
58050,Elleanthus poiformis,13357,A,13357,A
58051,Elleanthus purpureus,13357,A,13357,A
58052,Elleanthus rhodolepis,13357,A,13357,A
58053,Elleanthus robustus,13357,A,13357,A
58054,Elleanthus scopula,13357,A,13357,A
58055,Elleanthus smithii,13357,A,13357,A
58056,Elleanthus sodiroi,13357,A,13357,A
58058,Elleanthus sphaerocephalus,13357,A,13357,A
58059,Elleanthus strobilifer,13357,A,13357,A
64511,Elleanthus tonduzii,13357,A,13357,A
64512,Elleanthus virgatus,13357,A,13357,A
58061,Elleanthus wercklei,13357,A,13357,A
58062,Eloyella cundinamarcae,12509,A,68540,A
58063,Eltroplectris dalessandroi,39242,T,67791,A
58067,Embreea herrenhusana,13551,A,13551,A
58114,Entomophobia kinabaluensis,13535,A,13535,A
58119,Epiblastus basalis,12967,A,12967,A
58124,Epidendrum acrorhodum,13363,A,13363,A
58125,Epidendrum addae,13363,A,13363,A
58126,Epidendrum aggregatum,13363,A,13363,A
58127,Epidendrum agoyanense,13363,A,13363,A
58130,Epidendrum amplum,13363,A,13363,A
58132,Epidendrum anceps,40787,A,13363,A
58133,Epidendrum angaritae,13363,A,13363,A
58135,Epidendrum annabellae,13363,A,13363,A
58136,Epidendrum anoglossum,13363,A,13363,A
58138,Epidendrum antonense,13363,A,13363,A
58139,Epidendrum apaganum,13363,A,13363,A
58141,Epidendrum aquaticoides,13363,A,13363,A
58142,Epidendrum arachnoglossum,13363,A,13363,A
58144,Epidendrum arevaloi,13363,A,13363,A
58146,Epidendrum atonum,13363,A,13363,A
64531,Epidendrum avicula,13363,A,13363,A
58147,Epidendrum baezense,13363,A,13363,A
58148,Epidendrum bambusaceum,13363,A,13363,A
58149,Epidendrum bambusiforme,13363,A,13363,A
64532,Epidendrum barbeyanum,13363,A,13363,A
58152,Epidendrum bennettii,13363,A,13363,A
58154,Epidendrum bianthogastrium,13363,A,13363,A
58156,Epidendrum bifarium,13363,A,13363,A
58158,Epidendrum blepharoclinium,13363,A,13363,A
58159,Epidendrum bracteolatum,13363,A,13363,A
58160,Epidendrum bractiacuminatum,13363,A,13363,A
64533,Epidendrum buenaventurae,13363,A,13363,A
58162,Epidendrum calanthum,23996,A,13363,A
58163,Epidendrum caldense,13363,A,13363,A
58164,Epidendrum campestre,13363,A,13363,A
58165,Epidendrum capricornu,13363,A,13363,A
58166,Epidendrum carchiense,13363,A,13363,A
58167,Epidendrum carnevalii,13363,A,13363,A
58168,Epidendrum carnosiflorum,13363,A,13363,A
58170,Epidendrum catillus,13363,A,13363,A
64535,Epidendrum centropetalum,13363,A,13363,A
58172,Epidendrum chaparense,13363,A,13363,A
58173,Epidendrum chiguindense,13363,A,13363,A
58174,Epidendrum chloe,13363,A,13363,A
58175,Epidendrum chlorocorymbos,13363,A,13363,A
64536,Epidendrum chlorops,13363,A,13363,A
58177,Epidendrum cinnabarinum,13363,A,13363,A
58178,Epidendrum circinatum,13363,A,13363,A
58179,Epidendrum clowesii,13363,A,13363,A
58180,Epidendrum cnemidophorum,13363,A,13363,A
58181,Epidendrum cochlidium,40787,A,13363,A
58183,Epidendrum cogniauxianum,13363,A,13363,A
58186,Epidendrum compressum,13363,A,13363,A
58187,Epidendrum congestum,13363,A,13363,A
58189,Epidendrum convergens,13363,A,13363,A
58191,Epidendrum coryophorum,13363,A,13363,A
58193,Epidendrum coxianum,13363,A,13363,A
58195,Epidendrum criniferum,13363,A,13363,A
58197,Epidendrum cristatum,13363,A,13363,A
58199,Epidendrum cuencanum,13363,A,13363,A
58200,Epidendrum cylindrostachys,13363,A,13363,A
58201,Epidendrum dalstromii,13363,A,13363,A
58202,Epidendrum densiflorum,20576,A,13363,A
58203,Epidendrum denticulatum,13363,A,13363,A
64541,Epidendrum difforme,13363,A,13363,A
58207,Epidendrum dolichorhachis,13363,A,13363,A
58208,Epidendrum elegantissimum,13363,A,13363,A
58209,Epidendrum ellipticum,40787,A,13363,A
58213,Epidendrum endresii,27656,A,13363,A
58214,Epidendrum englerianum,20576,A,13363,A
58215,Epidendrum escobarianum,13363,A,13363,A
58216,Epidendrum espiritu-santense,13363,A,13363,A
64543,Epidendrum exasperatum,13363,A,13363,A
58219,Epidendrum excelsum,13363,A,13363,A
58220,Epidendrum excisum,13363,A,13363,A
58221,Epidendrum exile,13363,A,13363,A
58223,Epidendrum ferrugineum,13363,A,13363,A
58224,Epidendrum filicaule,13363,A,13363,A
58225,Epidendrum firmum,13363,A,13363,A
58226,Epidendrum flexuosum,13363,A,13363,A
58229,Epidendrum fruticosum,13363,A,13363,A
58230,Epidendrum fulgens,13363,A,13363,A
