Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation
miniangustata,SPECIES,,GENUS,13116,A," Efimov, 2016",,CITES_EU
muelleri,SPECIES,,GENUS,13116,A," A.Baum & H.Baum, 2017",,CITES_EU
nantousylvatica,SPECIES,,GENUS,13116,A," T.P.Lin, 2015",,CITES_EU
neglecta,SPECIES,,GENUS,13116,A," Schltr., 1919",,CITES_EU
nipponica,SPECIES,,GENUS,13116,A," Makino, 1902",,CITES_EU
oligantha,SPECIES,,GENUS,13116,A," Turcz., 1854",,CITES_EU
orbicularis,SPECIES,,GENUS,13116,A,"(Hook.f.) X.H.Jin, Schuit. & Raskoti, 2017",,CITES_EU
oreades,SPECIES,,GENUS,13116,A," Franch. & Sav., 1878",,CITES_EU
pachyglossa,SPECIES,,GENUS,13116,A," Hayata, 1914",,CITES_EU
superantha,SPECIES,,GENUS,13116,A,"(J.J.Wood) X.H.Jin, Schuit., Raskoti & Lu Q.Huang, 2015",,CITES_EU
hosokawae,SPECIES,,GENUS,12771,A,"(Fukuy.) J.M.H.Shaw, 2017",,CITES_EU
laxa,SPECIES,,GENUS,12771,A,"(Schltr.) J.M.H.Shaw, 2017",,CITES_EU
leucantha,SPECIES,,GENUS,12771,A,"(Schltr.) J.M.H.Shaw, 2017",,CITES_EU
carl-lueriana,SPECIES,,GENUS,13311,A," Karremans & Bogarín, 2017",,CITES_EU
imperialis,SPECIES,,GENUS,13311,A," Archila, Chiron & Szlach., 2016",,CITES_EU
jane-lueriana,SPECIES,,GENUS,13311,A," Karremans & Bogarín, 2017",,CITES_EU
pamelae,SPECIES,,GENUS,13311,A," Baquero & Zuchan, 2017",,CITES_EU
andreae,SPECIES,,GENUS,13070,A," Mark Wilson, B.T.Larsen & J.Portilla, 2017",,CITES_EU
anthurioides,SPECIES,,GENUS,13070,A," A.Doucette, 2016",,CITES_EU
castanea,SPECIES,,GENUS,13070,A," Mark Wilson, G.Merino & J.D.Werner, 2016",,CITES_EU
caucensis,SPECIES,,GENUS,13070,A," Mark Wilson, 2017",,CITES_EU
deuterowerneri,SPECIES,,GENUS,13070,A," J.M.H.Shaw, 2016",,CITES_EU
deutrodriessenii,SPECIES,,GENUS,13070,A," J.M.H.Shaw, 2017",,CITES_EU
flavomarginata,SPECIES,,GENUS,13070,A," A.Doucette, H.Medina & J.Portilla, 2017",,CITES_EU
gigiportillae,SPECIES,,GENUS,13070,A," A.Doucette & J.Portilla, 2016",,CITES_EU
hirtziana,SPECIES,,GENUS,13070,A," J.M.H.Shaw, 2016",,CITES_EU
indecora,SPECIES,,GENUS,13070,A," Rodr.-Mart. & Karremans, 2017",,CITES_EU
jostii,SPECIES,,GENUS,13070,A," Mark Wilson & J.Portilla, 2017",,CITES_EU
juvenilis,SPECIES,,GENUS,13070,A," Rodr.-Mart. & Karremans, 2017",,CITES_EU
kaynagata,SPECIES,,GENUS,13070,A," A.Doucette, Mark Wilson & J.Portilla, 2016",,CITES_EU
kelloggii,SPECIES,,GENUS,13070,A," Archila, 2012",,CITES_EU
kelsoae,SPECIES,,GENUS,13070,A," Mark Wilson, B.T.Larsen & J.Portilla, 2017",,CITES_EU
lueriana,SPECIES,,GENUS,13070,A," Karremans & Rodr.-Mart., 2017",,CITES_EU
luna-crescens,SPECIES,,GENUS,13070,A," Pupulin, J.Aguilar & Mel.Fernández, 2017",,CITES_EU
manningiana,SPECIES,,GENUS,13070,A," Mark Wilson, Salas Guerr. & B.T.Larsen, 2017",,CITES_EU
marioi,SPECIES,,GENUS,13070,A," Zambrano & Solano, 2017",,CITES_EU
nangaritzae,SPECIES,,GENUS,13070,A," M.M.Jiménez, Tobar & Mark Wilson, 2016",,CITES_EU
narinoensis,SPECIES,,GENUS,13070,A," Rykacz. & Kolan., 2016",,CITES_EU
navisepala,SPECIES,,GENUS,13070,A," Pupulin, J.Aguilar & M.Díaz, 2017",,CITES_EU
papillingua,SPECIES,,GENUS,13070,A," A.Doucette & J.Portilla, 2016",,CITES_EU
pudica,SPECIES,,GENUS,13070,A," Pupulin, J.Aguilar & M.Díaz, 2017",,CITES_EU
queremalensis,SPECIES,,GENUS,13070,A," Rinc.-Useche, Rodr.-Mart. & Karremans, 2017",,CITES_EU
rhinocera,SPECIES,,GENUS,13070,A,"(Luer & Sijm) J.M.H.Shaw, 2016",,CITES_EU
rubrifolia,SPECIES,,GENUS,13070,A," Mark Wilson, Tobar & Salas Guerr., 2016",,CITES_EU
saueri,SPECIES,,GENUS,13070,A,"(Luer) J.M.H.Shaw, 2016",,CITES_EU
scotinantha,SPECIES,,GENUS,13070,A," Pupulin, M.Díaz & J.Aguilar, 2017",,CITES_EU
thoerleae,SPECIES,,GENUS,13070,A,"(Luer) J.M.H.Shaw, 2016",,CITES_EU
trimeroglossa,SPECIES,,GENUS,13070,A," Schltr., 1921",,CITES_EU
wielii,SPECIES,,GENUS,13070,A," Mark Wilson, B.T.Larsen & J.Portilla, 2017",,CITES_EU
klossii,SPECIES,,GENUS,13440,A," Ormerod, 2017",,CITES_EU
rotundipetala,SPECIES,,GENUS,13440,A," Aver. & Vuong, 2016",,CITES_EU
warnagalensis,SPECIES,,GENUS,13440,A," Wijew., Priyad., Arang., Atthan., Samar. & Kumar, 2016",,CITES_EU
editae,SPECIES,,GENUS,13076,A," Eb.Fisch., Killmann, J.-P.Lebel, Delep. & Nzigid., 2016",,CITES_EU
orophila,SPECIES,,GENUS,13076,A," Stévart & E.Bidault, 2016",,CITES_EU
alpestris,SPECIES,,GENUS,62637,A,"(Fukuy.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
amplexifolia,SPECIES,,GENUS,62637,A,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
basifoliata,SPECIES,,GENUS,62637,A,"(Finet) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
bidupensis,SPECIES,,GENUS,62637,A,"(Aver.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
bifoliata,SPECIES,,GENUS,62637,A,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
brevicalcarata,SPECIES,,GENUS,62637,A,"(Finet) Soó, 1966",,CITES_EU
camptoceras,SPECIES,,GENUS,62637,A,"(Rolfe ex Hemsl.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
capitata,SPECIES,,GENUS,62637,A,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
chidorii,SPECIES,,GENUS,62637,A,"(Makino) Ohwi, 1936",,CITES_EU
chusua,SPECIES,,GENUS,62637,A,"(D.Don) Soó, 1966",,CITES_EU
compacta,SPECIES,,GENUS,62637,A,"(Schltr.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
crenulata,SPECIES,,GENUS,62637,A," Soó, 1966",,CITES_EU
cucullata,SPECIES,,GENUS,62637,A,"(L.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
dolichocentra,SPECIES,,GENUS,62637,A,"(Tang, F.T.Wang & K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
exilis,SPECIES,,GENUS,62637,A,"(Ames & Schltr.) S.C.Chen, P.J.Cribb & S.W.Gale, 2009",,CITES_EU
faberi,SPECIES,,GENUS,62637,A,"(Rolfe) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
farreri,SPECIES,,GENUS,62637,A,"(Schltr.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
fujisanensis,SPECIES,,GENUS,62637,A,"(K.Inoue) J.M.H.Shaw, 2017",,CITES_EU
gonggashanica,SPECIES,,GENUS,62637,A,"(K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
gracilis,SPECIES,,GENUS,62637,A,"(Blume) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
hemipilioides,SPECIES,,GENUS,62637,A,"(Finet) Soó, 1966",,CITES_EU
joo-iokiana,SPECIES,,GENUS,62637,A,"(Makino) Nakai, 1952",,CITES_EU
keiskei,SPECIES,,GENUS,62637,A,"(Finet) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
kinoshitae,SPECIES,,GENUS,62637,A,"(Makino) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
kiraishiensis,SPECIES,,GENUS,62637,A,"(Hayata) Ohwi, 1936",,CITES_EU
lepida,SPECIES,,GENUS,62637,A,"(Rchb.f.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
limprichtii,SPECIES,,GENUS,62637,A,"(Schltr.) Soó, 1966",,CITES_EU
luteola,SPECIES,,GENUS,62637,A,"(K.Y.Lang & S.C.Chen) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
monantha,SPECIES,,GENUS,62637,A,"(Finet) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
oblonga,SPECIES,,GENUS,62637,A,"(K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
omeishanica,SPECIES,,GENUS,62637,A,"(Tang, F.T.Wang & K.Y.Lang) S.C.Chen, P.J.Cribb & S.W.Gale, 2009",,CITES_EU
ovata,SPECIES,,GENUS,62637,A,"(K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
papilionacea,SPECIES,,GENUS,62637,A,"(Tang, F.T.Wang & K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
parceflora,SPECIES,,GENUS,62637,A,"(Finet) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
pathakiana,SPECIES,,GENUS,62637,A,"(Av.Bhattacharjee) J.M.H.Shaw, 2017",,CITES_EU
physoceras,SPECIES,,GENUS,62637,A,"(Schltr.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
puberula,SPECIES,,GENUS,62637,A,"(King & Pantl.) Verm., 1972",,CITES_EU
pugeensis,SPECIES,,GENUS,62637,A,"(K.Y.Lang) S.C.Chen, P.J.Cribb & S.W.Gale, 2009",,CITES_EU
renzii,SPECIES,,GENUS,62637,A," Deva & H.B.Naithani, 1986",,CITES_EU
secundiflora,SPECIES,,GENUS,62637,A,"(Kraenzl.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
sichuanica,SPECIES,,GENUS,62637,A,"(K.Y.Lang) S.C.Chen, P.J.Cribb & S.W.Gale, 2009",,CITES_EU
simplex,SPECIES,,GENUS,62637,A,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
taiwanensis,SPECIES,,GENUS,62637,A,"(Fukuy.) Ohwi, 1936",,CITES_EU
takasago-montana,SPECIES,,GENUS,62637,A,"(Masam.) Ohwi, 1936",,CITES_EU
tetraloba,SPECIES,,GENUS,62637,A,"(Finet) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
thailandica,SPECIES,,GENUS,62637,A,"(Seidenf. & Thaithong) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
tibetica,SPECIES,,GENUS,62637,A,"(Schltr.) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
tominagae,SPECIES,,GENUS,62637,A,"(Hayata) H.J.Su & Jr J.Chen, 2000",,CITES_EU
trifurcata,SPECIES,,GENUS,62637,A,"(Tang, F.T.Wang & K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
wenshanensis,SPECIES,,GENUS,62637,A,"(W.H.Chen, Y.M.Shui & K.Y.Lang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
yueana,SPECIES,,GENUS,62637,A,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin, 2014",,CITES_EU
kraenzliniana,SPECIES,,GENUS,13010,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
nicolasii,SPECIES,,GENUS,13010,A," Archila & Vinc.Bertolini, 2016",,CITES_EU
capuccinorum,SPECIES,,GENUS,13041,A," Aver., 2016",,CITES_EU
laosensis,SPECIES,,GENUS,13041,A," Aver., 2016",,CITES_EU
verrucosa,SPECIES,,GENUS,13041,A," Schuit., 2016",,CITES_EU
raoorum,SPECIES,,GENUS,13011,A," Baquero & Iturralde, 2017",,CITES_EU
abblittiorum,SPECIES,,GENUS,13042,A," P.A.Collier, 2017",,CITES_EU
crassum,SPECIES,,GENUS,13042,A," D.L.Jones & R.J.Bates, 2017",,CITES_EU
cuneatum,SPECIES,,GENUS,13042,A," D.L.Jones & G.Brockman, 2017 publ. 2016",,CITES_EU
nitidum,SPECIES,,GENUS,13042,A," D.L.Jones & R.J.Bates, 2017",,CITES_EU
ringens,SPECIES,,GENUS,13042,A,"(Rchb.f.) R.J.Bates, 1989",,CITES_EU
roseum,SPECIES,,GENUS,13042,A," D.L.Jones & R.J.Bates, 2017",,CITES_EU
rousei,SPECIES,,GENUS,13042,A," D.L.Jones, 2017",,CITES_EU
spadiceum,SPECIES,,GENUS,13042,A," D.L.Jones & R.J.Bates, 2017",,CITES_EU
stygium,SPECIES,,GENUS,13042,A," D.L.Jones & D.T.Rouse, 2017",,CITES_EU
sylvicola,SPECIES,,GENUS,13042,A," D.L.Jones, 2017",,CITES_EU
tortilis,SPECIES,,GENUS,13042,A," D.L.Jones & R.J.Bates, 2017",,CITES_EU
viretrum,SPECIES,,GENUS,13042,A," D.L.Jones & D.T.Rouse, 2006",,CITES_EU
cauliifolium,SPECIES,,GENUS,13390,A," Szlach. & Kolan., 2016",,CITES_EU
glabrum,SPECIES,,GENUS,13390,A," J.S.Moreno & P.A.Harding, 2016",,CITES_EU
hirtzii,SPECIES,,GENUS,13390,A," Szlach. & Kolan., 2016",,CITES_EU
magnicalcar,SPECIES,,GENUS,13390,A," Szlach. & Kolan., 2016",,CITES_EU
tandayapense,SPECIES,,GENUS,13390,A," Szlach. & Kolan., 2016",,CITES_EU
aguadocensis,SPECIES,,GENUS,13559,A," Campacci, 2016",,CITES_EU
straminea,SPECIES,,GENUS,12816,A,"(Fernald) Soják, 1972",,CITES_EU
francoae,SPECIES,,GENUS,13157,A," Szlach. & Baranow, 2016",,CITES_EU
szlachetkoanus,SPECIES,,GENUS,13157,A," Kolan., 2016",,CITES_EU
elliptica,SPECIES,,GENUS,13557,A," Kolan. & Szlach., 2015",,CITES_EU
acalcarata,SPECIES,,GENUS,12622,A," Damian & Salazar, 2017",,CITES_EU
barrerana,SPECIES,,GENUS,12728,A,"(Kolan. & Szlach.) J.M.H.Shaw, 2016",,CITES_EU
antennifera,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
borealis,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
bruniella,SPECIES,,GENUS,12659,A,"(R.J.Bates) J.M.H.Shaw, 2017",,CITES_EU
campestris,SPECIES,,GENUS,12659,A,"(R.J.Bates) J.M.H.Shaw, 2017",,CITES_EU
clivosa,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
corpulenta,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
crebra,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
crebriflora,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
divaricata,SPECIES,,GENUS,12659,A,"(D.L.Jones & L.M.Copel.) J.M.H.Shaw, 2017",,CITES_EU
diversiflora,SPECIES,,GENUS,12659,A,"(R.J.Bates) J.M.H.Shaw, 2017",,CITES_EU
eremaea,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
exquisita,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
fuliginosa,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
furva,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
heberlei,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
nichollsiana,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
repanda,SPECIES,,GENUS,12659,A,"(M.A.Clem. & D.L.Jones) J.M.H.Shaw, 2017",,CITES_EU
scapula,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
simulans,SPECIES,,GENUS,12659,A," R.J.Bates, 2014",,CITES_EU
spatalium,SPECIES,,GENUS,12659,A," J.M.H.Shaw, 2017",,CITES_EU
tryphera,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
vescula,SPECIES,,GENUS,12659,A,"(D.L.Jones) D.L.Jones, 2017",,CITES_EU
virens,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
xerampelina,SPECIES,,GENUS,12659,A,"(D.L.Jones & C.J.French) D.L.Jones & C.J.French, 2017",,CITES_EU
nicolasii,SPECIES,,GENUS,12559,A," Archila, Szlach. & Chiron, 2017",,CITES_EU
doucetteana,SPECIES,,GENUS,13331,A," L.Salm, 2017",,CITES_EU
ureskinneri,SPECIES,,GENUS,13196,A,"(Lindl.) Soto Arenas & Salazar, 1993",,CITES_EU
dutertei,SPECIES,,GENUS,13428,A," Cootes, Naive & M.Leon, 2016",,CITES_EU
schizogenia,SPECIES,,GENUS,13428,A,"(Ferreras, Cootes & R.Boos) J.M.H.Shaw, 2017",,CITES_EU
virescens,SPECIES,,GENUS,13428,A," Ormerod & S.S.Fernando, 2008",,CITES_EU
suarezii,SPECIES,,GENUS,13037,A," Kolan. & Medina Tr., 2016",,CITES_EU
chalmersiana,SPECIES,,GENUS,13373,A,"(F.Muell. & Kraenzl.) Ormerod, 2017",,CITES_EU
uniflorus,SPECIES,,GENUS,12912,A," Schltr., 1913",,CITES_EU
maasorum,SPECIES,,GENUS,12807,A," Pabst, 1979",,CITES_EU
saint-marcelensis,SPECIES,,GENUS,12807,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
sarthouae,SPECIES,,GENUS,12807,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
manipurensis,SPECIES,,GENUS,13231,A," A.N.Rao, Vik.Kumar & H.B.Sharma, 2016",,CITES_EU
liltvedianum,SPECIES,,GENUS,12578,A," Niet, 2017",,CITES_EU
atropurpureum,SPECIES,,GENUS,13204,A," L.Valenz., 2015",,CITES_EU
zieglerae,SPECIES,,GENUS,13204,A," Baquero, 2017",,CITES_EU
cobanensis,SPECIES,,GENUS,13663,A," Archila, Szlach. & S.Nowak, 2016",,CITES_EU
garayana,SPECIES,,GENUS,63179,A," H.R.Sweet, 1973",,CITES_EU
jasminodora,SPECIES,,GENUS,63179,A," Planch. & Linden, 1852",,CITES_EU
jennyana,SPECIES,,GENUS,63179,A," Lückel, 1990",,CITES_EU
stevensonii,SPECIES,,GENUS,63179,A," Dodson, 1984",,CITES_EU
phitamii,SPECIES,,GENUS,13062,A," Aver., 2017",,CITES_EU
senghasiana,SPECIES,,GENUS,68538,A," Vierling, 2016",,CITES_EU
salimii,SPECIES,,GENUS,68519,A," J.Mathew, Hrideek, V.B.Sreek. & K.Madhus., 2016",,CITES_EU
buenaventurae,SPECIES,,GENUS,12968,A,"(Szlach. & Kolan.) P.J.Cribb, 2017",,CITES_EU
dodsonii,SPECIES,,GENUS,12968,A," P.J.Cribb, 2015",,CITES_EU
olgae,SPECIES,,GENUS,12968,A," Szlach. & Kolan., 2016",,CITES_EU
guadinae,SPECIES,,GENUS,13101,A," Lumare, Medagli & Biagioli, 2017",,CITES_EU
aurantiaca,SPECIES,,GENUS,63219,A," C.Schweinf., 1946",,CITES_EU
gracilis,SPECIES,,GENUS,63219,A," Rchb.f. ex Szlach. & Baranow, 2014",,CITES_EU
grandifolia,SPECIES,,GENUS,63219,A," L.O.Williams, 1939",,CITES_EU
major,SPECIES,,GENUS,63219,A," Schltr., 1924",,CITES_EU
parviflora,SPECIES,,GENUS,63219,A," Schltr., 1924",,CITES_EU
purpurea,SPECIES,,GENUS,63219,A," Lindl. & Rchb.f., 1876",,CITES_EU
risaraldana,SPECIES,,GENUS,63219,A," Szlach. & Baranow, 2014",,CITES_EU
pinguicula,SPECIES,,GENUS,96771,A,"(Rchb.f. & S.Moore) X.H.Jin, Lu Q.Huang, W.T.Jin & X.G.Xiang, 2015",,CITES_EU
aurea,SPECIES,,GENUS,12900,A,"(Aver. & Averyanova) Szlach., 2006",,CITES_EU
furcata,SPECIES,,GENUS,12900,A,"(Aver. & Nuraliev) Oledrz. & Szlach., 2016",,CITES_EU
agnieszkae,SPECIES,,GENUS,12678,A," Baranow, 2016",,CITES_EU
elisabethae,SPECIES,,GENUS,12678,A," R.H.Schomb., 1841",,CITES_EU
flava,SPECIES,,GENUS,12678,A," Baranow & Szlach., 2016",,CITES_EU
romeroana,SPECIES,,GENUS,12678,A," Baranow & Szlach., 2016",,CITES_EU
turrialbina,SPECIES,,GENUS,12678,A," Dressler, M.Acuña & Pupulin, 2016",,CITES_EU
yaninae,SPECIES,,GENUS,12678,A," J.Linares & Ancalmo, 2016",,CITES_EU
macayensis,SPECIES,,GENUS,12722,A," A.Doucette, 2016",,CITES_EU
himalayensis,SPECIES,,GENUS,13077,A," Survesw., Kumar & Mei Sun, 2017",,CITES_EU
suishanensis,SPECIES,,GENUS,13077,A,"(Hayata) Schltr., 1919",,CITES_EU
aliceae,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
cephalopoda,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
chironii,SPECIES,,GENUS,13102,A," Archila, Pérez-García & Szlach., 2015",,CITES_EU
fonsecae,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
grossii,SPECIES,,GENUS,13102,A," Archila & Chiron, 2014",,CITES_EU
javieri,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
macrocornata,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
oscarrodrigoi,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
rubroatrata,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
rubromaculata,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
saintexuperyi,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
szlachetkoana,SPECIES,,GENUS,13102,A," Archila, Pérez-García & Chiron, 2015",,CITES_EU
victoriana,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
xanthoviridea,SPECIES,,GENUS,13102,A," Archila, Pérez-García, Chiron & Szlach., 2015",,CITES_EU
acuminosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
adinfinatum,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
aenigma,SPECIES,,GENUS,13099,A," Karremans & M.Díaz, 2017",,CITES_EU
aggregata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
alleyoop,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
ambrosia,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
arbuscula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
arrecta,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
atomacea,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
baudoensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
boyacensis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
bracteolenta,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
caespitula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
calculosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
caldodsonii,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
calopsix,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
carnalis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
caudex,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
chalatantha,SPECIES,,GENUS,13099,A," Luer & Hirtz, 2016",,CITES_EU
cladophora,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
clematis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
climacella,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
cochliops,SPECIES,,GENUS,13099,A," Luer & Hirtz, 2016",,CITES_EU
colossus,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
crascens,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
crassisepala,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
craticula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
cupreata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
curiosa,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
cyathochila,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
dasysepala,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
decipula,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
dendrophila,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
dewildei,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
dies-natalis,SPECIES,,GENUS,13099,A," Karremans & M.Díaz, 2017",,CITES_EU
digitifera,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
dithele,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
divaricans,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
divergens,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
dynamica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
ejuncida,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
ellipsophylla,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
enormis,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
ephippium,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
euglossina,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
euprepes,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
euthema,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
exaltata,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2016",,CITES_EU
famelica,SPECIES,,GENUS,13099,A," Luer & R.Escobar, 2017",,CITES_EU
