rank_name,rec_id,listing,effective_from,party_iso2,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en,SpeciesIndexAnnotation,HistoryAnnotation,hash_note,Notes
SPECIES,4000,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,4000,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,4000,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,4015,I/r,22/10/1987,CH,1,,,0,,,,,,,,,,,
SPECIES,4015,I/r,22/10/1987,LI,1,,,0,,,,,,,,,,,
SPECIES,4015,I,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,4038,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4054,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4054,I,28/06/1979,,1,,,0,,,,,,,,,,,
SPECIES,4054,DELII,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,4071,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4071,II,04/02/1977,,1,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,4139,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,4139,II,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,4139,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,4140,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,4140,II,29/07/1983,,0,,,0,,,,,,,,,,,
SPECIES,4140,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,4140,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,4140,DELII,18/01/1990,,0,,,0,,,,,,,,,,,
SPECIES,4143,II,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4148,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,4148,II,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,4148,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,4150,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,4150,II,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,4150,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,4153,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,4153,II,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,4153,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,4157,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,4158,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,4185,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4185,I,04/02/1977,,0,,,1,710,FAMILY,,Included in Rhinocerotidae spp.,Incluida en Rhinocerotidae spp.,Inscrit sous Rhinocerotidae spp.,,,,,
SPECIES,4185,I,16/02/1995,,0,,,0,,,,Except SZ and ZA popns of <i>Ceratotherium simum simum</i>.,Excepto las poblaciones de SA y ZA de <i>Ceratotherium simum simum</i>.,Sauf les populations de SA et ZA de <i>Ceratotherium simum simum</i>.,Except Swaziland and South Africa populations of <i>Ceratotherium simum simum</i>.,,,,
SPECIES,4185,I,12/01/2005,,1,,,0,,,,Except SZ and ZA popns of <i>Ceratotherium simum simum</i>.,Excepto las poblaciones de SA y ZA de <i>Ceratotherium simum simum</i>.,Sauf les populations de SA et ZA de <i>Ceratotherium simum simum</i>.,Except Swaziland and South Africa populations of <i>Ceratotherium simum simum</i>.,,,,
SPECIES,4189,III,13/02/1984,IN,1,,,0,,,,,,,,,,,
SPECIES,4200,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4215,III,26/02/1976,GH,0,,,0,,,,,,,,,,,
SPECIES,4215,II,04/02/1977,,0,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,4215,DELIII,04/02/1977,GH,0,,,0,,,,,,,,,,,
SPECIES,4215,I,06/06/1981,,1,,,0,,,,,,,,,,,
SPECIES,4222,III,26/02/1976,GH,0,,,0,,,,,,,,,,,
SPECIES,4222,II,04/02/1977,,1,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,4222,DELIII,04/02/1977,GH,0,,,0,,,,,,,,,,,
SPECIES,4225,III,26/02/1976,GH,0,,,0,,,,,,,,,,,
SPECIES,4225,II,04/02/1977,,1,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,4225,DELIII,04/02/1977,GH,0,,,0,,,,,,,,,,,
SPECIES,4232,III,26/02/1976,GH,0,,,0,,,,Formerly included in <i>Cercopithecus diana</i>.,Anteriormente incluida en <i>Cercopithecus diana</i>.,Précédemment inscrit sous <i>Cercopithecus diana</i>.,,,,,
SPECIES,4232,DELIII,04/02/1977,GH,0,,,0,,,,Formerly included in <i>Cercopithecus diana</i>.,Anteriormente incluida en <i>Cercopithecus diana</i>.,Précédemment inscrit sous <i>Cercopithecus diana</i>.,,,,,
SPECIES,4232,II,04/02/1977,,0,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,4232,I,06/06/1981,,1,,,0,,,,,,,,,,,
SPECIES,4248,II,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,4257,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4265,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4292,III,13/09/2000,GB,0,,,0,,,,"In addition to whole animals, only fins and parts of fins covered.","Designa, además de los animales enteros, las aletas y partes delas mismas.","Sert à désigner, en plus des animaux entiers, les ailerons etparties d'ailerons.",,,,,
SPECIES,4292,III/r,13/09/2000,JP,0,,,0,,,,,,,,,,,
SPECIES,4292,III/r,11/06/2001,NO,0,,,0,,,,,,,,,,,
SPECIES,4292,II/r,13/02/2003,ID,1,,,0,,,,,,,,,,,
SPECIES,4292,II/r,13/02/2003,IS,1,,,0,,,,,,,,,,,
SPECIES,4292,II/r,13/02/2003,JP,1,,,0,,,,,,,,,,,
SPECIES,4292,II/r,13/02/2003,KR,1,,,0,,,,,,,,,,,
SPECIES,4292,II/r,13/02/2003,NO,1,,,0,,,,,,,,,,,
SPECIES,4292,II,13/02/2003,,1,,,0,,,,,,,,,,,
SPECIES,4292,DELIII,13/02/2003,GB,0,,,0,,,,,,,,,,,
SPECIES,4322,I,01/07/1975,,0,,,0,,,,Possibly extinct,Posiblemente extinguida,Peut-être éteint,,,,,
Species,4322,DELI,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,4367,II,18/09/1997,,1,,,0,,,,A zero annual export has been established. All specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.,Se ha establecido un cupo de exportación anual nulo. Todos los especímenes deben considerarse como especímenes de especies incluidas en el Apéndice I y su comercio deberá reglamentarse enconsecuencia.,Un quota d'exportation annuel zéro a été établi. Tous les spécimens sont considérés comme des spécimens d'espèces inscrites à l'Annexe I et leur commerce est réglementé enconséquence.,Included in Appendix II. A zero annual export quota has been established. All specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.,20,,,
SPECIES,4586,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4592,II,12/01/2005,,1,,,0,,,,,,,,,,,
SPECIES,4606,II,12/01/2005,,0,,,0,,,,,,,,,,,
Species,4606,II,12/06/2013,,1,,,0,,,,Zero export quota for specimens from the wild.,Cupo nulo para especímenes silvestres.,Quota nul pour les spécimens sauvages.,Zero export quota for specimens from the wild.,40,,,
SPECIES,4615,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4615,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4615,I,04/02/1977,,0,,AU,0,,,,Except population of AU.,Excepto la población de AU.,Sauf la population d'AU.,Except population of Australia.,,,,
SPECIES,4615,II/w,04/02/1977,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4615,II,04/02/1977,,0,AU,,0,,,,Population of AU. Included in Cheloniidae spp.,Población de AU. Incluida en Cheloniidae spp.,Population de AU. Inscrit sous Cheloniidae spp.,Population of Australia. [Included in Cheloniidae spp.],,,,
SPECIES,4615,I/r,09/08/1978,FR,0,,,0,,,,,,,,,,,
SPECIES,4615,I/r,31/12/1979,IT,0,,,0,,,,,,,,,,,
SPECIES,4615,I/r,04/11/1980,JP,0,,,0,,,,,,,,,,,
SPECIES,4615,I/r,15/02/1981,SR,1,,AU,0,,,,Reservation not applicable to population of AU.,Esta reserva no se aplica a población de AU.,Réserve non applicable à la population d'AU.,Reservation not applicable to population of Australia.,,,,
SPECIES,4615,I,06/06/1981,,1,,,1,173,FAMILY,,All populations now on Appendix I with Cheloniidae spp.,Todas las poblaciones actualmente en el Apéndice I con Cheloniidae spp.,Toutes les populations actuellement inscrites à l'Annexe I sous Cheloniidae spp.,,,,,
SPECIES,4615,I/w,01/01/1984,IT,0,,,0,,,,,,,,,,,
SPECIES,4615,I/w,10/12/1984,FR,0,,,0,,,,,,,,,,,
SPECIES,4615,I/w,22/10/1987,JP,0,,,0,,,,,,,,,,,
SPECIES,4615,I/r,19/07/1990,CU,1,,,0,,,,,,,,,,,
SPECIES,4615,I/r,15/07/2004,PW,1,,,0,,,,,,,,,,,
SPECIES,4656,III,17/02/2005,CN,0,,,0,,,,,,,,,,,
Species,4656,II,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,4656,DELIII,12/06/2013,CN,0,,,0,,,,,,,,,,,
SPECIES,4685,I,01/07/1975,,1,,,0,,,,,,,,,,,
Species,4695,I,12/06/2013,,1,,,0,,,,,,,,,,,
Species,4695,DELII,12/06/2013,,0,,,0,,,,,,,,,,,
SPECIES,4702,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4702,I/r,28/06/1979,CH,1,,,0,,,,,,,,,,,
SPECIES,4702,I,28/06/1979,,1,,,0,,,,,,,,,,,
SPECIES,4702,DELII,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,4778,III,28/10/1976,CR,1,,,0,,,,,,,,,,,
SPECIES,4778,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,4778,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,4780,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,4780,III/w,28/06/1979,DK,0,,,0,,,,,,,,,,,
SPECIES,4798,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,4798,II,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,4798,II/w,22/10/1987,CH,0,,,0,,,,,,,,,,,
SPECIES,4798,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,4819,II,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4862,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4866,II,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4893,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4894,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4895,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4896,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4897,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4898,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4899,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4900,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4901,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4902,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4903,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4903,II,28/06/1979,,1,,,1,59,ORDER,,Included in FALCONIFORMES spp.,Incluida en FALCONIFORMES spp.,Inscrit sous FALCONIFORMES spp.,,,,,
SPECIES,4904,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4905,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4906,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4907,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4908,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4909,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4910,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,4940,III,24/04/1978,BW,1,,,0,,,,,,,,,,,
SPECIES,4940,III/r,16/08/2000,DE,0,,,0,,,,,,,,,,,
SPECIES,4940,III/w,12/04/2001,DE,0,,,0,,,,,,,,,,,
SPECIES,4962,II,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,4962,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4962,II/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4965,II,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,4967,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4967,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4967,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4967,I,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,4967,DELII,11/06/1992,,0,,,0,,,,,,,,,,,
Species,4968,II,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,4996,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,4996,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4996,II/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,4996,DELII,13/02/2003,,1,,,0,,,,,,,,,,,
SPECIES,5026,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5026,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,5049,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5049,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,5144,III,26/02/1976,GH,0,,,0,,,,,,,,,,,
SPECIES,5144,II,04/02/1977,,1,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,5144,DELIII,04/02/1977,GH,0,,,0,,,,,,,,,,,
SPECIES,5146,III,26/02/1976,GH,0,,,0,,,,Formerly included in <i>Colobus polykomos</i>.,Anteriormente incluida en <i>Colobus polykomos</i>.,Précédemment inscrit sous <i>Colobus polykomos</i>.,,,,,
SPECIES,5146,DELIII,04/02/1977,GH,0,,,0,,,,Formerly included in <i>Colobus polykomos</i>.,Anteriormente incluida en <i>Colobus polykomos</i>.,Précédemment inscrit sous <i>Colobus polykomos</i>.,,,,,
SPECIES,5146,II,04/02/1977,,1,,,1,124,ORDER,,Included in PRIMATES spp.,Incluida en PRIMATES spp.,Inscrit sous PRIMATES spp.,,,,,
SPECIES,5187,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,5187,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,5187,III,01/08/1985,GH,0,,,0,,,,Formerly included in Columbidae spp.,Anteriormente incluida en Columbidae spp.,Précédemment inscrit sous Columbidae spp.,,,,,
SPECIES,5187,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5189,III,01/08/1985,GH,0,,,0,,,,Formerly included in Columbidae spp.,Anteriormente incluida en Columbidae spp.,Précédemment inscrit sous Columbidae spp.,,,,,
SPECIES,5189,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5191,III,01/08/1985,GH,0,,,0,,,,Formerly included in Columbidae spp.,Anteriormente incluida en Columbidae spp.,Précédemment inscrit sous Columbidae spp.,,,,,
SPECIES,5191,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5192,III,04/12/1975,MU,1,,,0,,,,,,,,,,,
SPECIES,5192,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,5192,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,5202,III,01/08/1985,GH,0,,,0,,,,Formerly included in Columbidae spp.,Anteriormente incluida en Columbidae spp.,Précédemment inscrit sous Columbidae spp.,,,,,
SPECIES,5202,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5219,II,28/06/1979,,1,,,0,,,,Includes <i>Conepatus castaneus</i>.,Incluye <i>Conepatus castaneus</i>.,Inclut <i>Conepatus castaneus</i>.,,,,,
SPECIES,5262,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,5361,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5361,I/r,09/07/1975,CA,0,,,0,,,,,,,,,,,
SPECIES,5361,I/w,29/10/1982,CA,0,,,0,,,,,,,,,,,
SPECIES,5361,DELI,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,5387,II,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,5415,III,26/02/1976,GH,0,,,0,,,,Formerly included in Musophagidae spp.,Anteriormente incluida en Musophagidae spp.,Précédemment inscrit sous Musophagidae spp.,,,,,
SPECIES,5415,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,5415,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,5415,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5428,II,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,5433,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,5503,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,5505,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,5506,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,5507,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,5508,III,28/10/1976,CR,1,,,0,,,,,,,,,,,
SPECIES,5508,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,5508,III,23/04/1981,GT,1,,,0,,,,,,,,,,,
SPECIES,5508,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,5508,III/r,13/04/1987,AT,0,,,0,,,,,,,,,,,
SPECIES,5508,III,13/04/1987,HN,1,,,0,,,,,,,,,,,
SPECIES,5508,III,21/09/1988,CO,1,,,0,,,,,,,,,,,
SPECIES,5508,III/w,26/09/1990,AT,0,,,0,,,,,,,,,,,
SPECIES,5530,III,26/02/1976,GH,0,,,0,,,,Formerly included in Musophagidae spp.,Anteriormente incluida en Musophagidae spp.,Précédemment inscrit sous Musophagidae spp.,,,,,
SPECIES,5530,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,5530,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,5530,DELIII,04/03/2007,GH,1,,,0,,,,,,,,,,,
SPECIES,5658,II,04/02/1977,,1,,,0,,,,,,,,,,,
SPECIES,5659,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5659,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5659,II,04/02/1977,,0,,,1,43,ORDER,,Included in CROCODYLIA spp.,Incluida en CROCODYLIA spp.,Inscrit sous CROCODYLIA spp.,,,,,
SPECIES,5659,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5659,II,28/06/1979,,0,,US,0,,,,All populations except those included in Appendix I.,"Todas las poblaciones, excepto la incluida en el Apéndice I.",Toutes les populations sauf celle inscrite à l'Annexe I.,,,,,
SPECIES,5659,I,28/06/1979,,0,US,,0,,,,Population of US.,Población de US.,Population d'US.,Population of the United States.,,,,
SPECIES,5659,I/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,5659,I,06/06/1981,,0,,,0,,,,All populations.,Todas las poblaciones.,Toutes les populations.,,,,,
SPECIES,5659,I/w,06/06/1981,CH,0,,,0,,,,,,,,,,,
SPECIES,5659,I,12/01/2005,,1,,CU,0,,,,"All populations except the population of Cuba, which is included in Appendix II.","Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,"Included in Appendix I, except for the population of Cuba, which is included in Appendix II.",32,,,
SPECIES,5659,II,12/01/2005,,1,CU,,0,,,,Population of CU.,Población de CU.,Population de CU.,"Included in Appendix I, except for the population of Cuba, which is included in Appendix II.",32,,,
SPECIES,5660,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5660,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5660,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5660,I/r,09/08/1978,FR,0,,,0,,,,,,,,,,,
SPECIES,5660,I/r,31/12/1979,IT,0,,,0,,,,,,,,,,,
SPECIES,5660,I/r,22/02/1981,ZM,0,,,0,,,,,,,,,,,
SPECIES,5660,I/r,27/04/1982,AT,0,,,0,,,,,,,,,,,
SPECIES,5660,I/w,01/01/1984,IT,0,,,0,,,,,,,,,,,
SPECIES,5660,I/w,10/12/1984,FR,0,,,0,,,,,,,,,,,
SPECIES,5660,I/w,26/08/1987,ZM,0,,,0,,,,,,,,,,,
SPECIES,5660,I,22/10/1987,,0,,CG,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,,,,,
SPECIES,5660,II,22/10/1987,,0,CG,,0,,,,Population of CG (with quota).,Población de CG (con cupos).,Population de CG (avec un quota).,Population of the Republic of the Congo (with quota).,,,,
SPECIES,5660,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,5660,I,11/06/1992,,1,,,0,,,,All populations.,Todas las poblaciones. ,Toutes les populations.,,,,,
SPECIES,5660,DELII,11/06/1992,,0,CG,,0,,,,Population of CG; all populations again in Appendix I.,Población de CG; todas las poblaciones de nuevo en el Apéndice I.,Population de CG; toutes les populations retransférées à l'Annexe I.,Population of the Republic of the Congo; all populations again in Appendix I.,,,,
SPECIES,5661,I,01/07/1975,,1,,,0,,,,,,,,,,,
SPECIES,5661,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5661,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5662,II,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5662,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5662,II,04/02/1977,,1,,,1,43,ORDER,,Included in CROCODYLIA spp.,Incluida en CROCODYLIA spp.,Inscrit sous CROCODYLIA spp.,,,,,
SPECIES,5662,II/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5663,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5663,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5663,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5663,I,23/06/2010,,1,,"BZ,MX",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,"Included in Appendix I, except for the populations of Belize and Mexico, which are included in Appendix II and are subject to a zero quota for wild specimens traded for commercial purposes.",33,,,
SPECIES,5663,II,23/06/2010,,1,"BZ,MX",,0,,,,"Only the populations of BZ and MX, with a zero quota for wild specimens traded for commercial purposes.","Únicamente las poblaciones de BZ y MX, con un cupo nulo para los especímenes silvestres comercializados con fines comerciales.","Uniquement les populations du BZ et du MX, avec un quota zéro pour les transactions commerciales portant sur les spécimens sauvages.","Included in Appendix I, except for the populations of Belize and Mexico, which are included in Appendix II and are subject to a zero quota for wild specimens traded for commercial purposes.",33,,,
SPECIES,5663,II/r,23/06/2010,CA,1,,,0,,,,,,,,,,,
SPECIES,5664,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,5664,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5664,I/r,12/02/1978,BW,0,,,0,,,,,,,,,,,
SPECIES,5664,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SPECIES,5664,I/r,09/08/1978,FR,0,,,0,,,,,,,,,,,
SPECIES,5664,I/r,31/12/1979,IT,0,,,0,,,,,,,,,,,
SPECIES,5664,I/r,22/02/1981,ZM,0,,,0,,,,,,,,,,,
SPECIES,5664,I/r,17/08/1981,ZW,0,,,0,,,,,,,,,,,
SPECIES,5664,I/r,24/01/1983,SD,0,,,0,,,,,,,,,,,
SPECIES,5664,I,29/07/1983,,0,,,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto la incluida en el Apéndice II.",Toutes les populations sauf celle inscrite à l'Annexe II.,,,,,
SPECIES,5664,II,29/07/1983,,0,ZW,,0,,,,Population of ZW (ranching).,Población de ZW (cría en granjas).,Population de ZW (élevage en ranch).,Population of Zimbabwe (ranching).,,,,
SPECIES,5664,I/w,01/01/1984,IT,0,,,0,,,,,,,,,,,
SPECIES,5664,I/w,10/12/1984,FR,0,,,0,,,,,,,,,,,
SPECIES,5664,I,01/08/1985,,0,,"CG,CM,KE,MG,MW,MZ,SD,TZ,ZM",0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles inscrites à l'Annexe II.,,,,,
SPECIES,5664,II/r,01/08/1985,AT,0,"CG,CM,KE,MG,MW,MZ,SD,TZ,ZM",,0,,,,"Populations of CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).","Poblaciones de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (cupos).","Populations de CG, CM, KE, MG, MW, MZ, SD, TZ, ZM (quotas).","Populations of the Republic of the Congo, Cameroon, Kenya, Madagascar, Malawi, Mozambique, Sudan, Tanzania and Zambia (quotas).",,,,
