Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
BRADYPODIDAE,Family,112,Order,890,A,"Gray, 1821",,CITES_EU
BOVIDAE,Family,108,Order,17,A,"Gray, 1821",,"CITES_EU,CMS"
BOMBYCILLIDAE,Family,107,Order,109,A,,,CITES_EU
BOIDAE,Family,106,Order,141,A,"Gray, 1825",,CITES_EU
BALITORIDAE,Family,94,Order,46,A,,,CITES_EU
BALAENOPTERIDAE,Family,91,Order,30,A,"Gray, 1864",,"CITES_EU,CMS"
BALAENIDAE,Family,90,Order,30,A,"Gray, 1821",,"CITES_EU,CMS"
BALAENICIPITIDAE,Family,89,Order,34,A,,,CITES_EU
BAGRIDAE,Family,88,Order,142,A,,,CITES_EU
ATRICHORNITHIDAE,Family,85,Order,109,A,,,CITES_EU
ATHERINIDAE,Family,83,Order,18,A,,,CITES_EU
ASTROCOENIIDAE,Family,82,Order,137,A,Koby 1890,,CITES_EU
ARDEIDAE,Family,67,Order,34,A,,,"CITES_EU,CMS"
APODIDAE,Family,63,Order,12,A,,,CITES_EU
APLOCHEILIDAE,Family,61,Order,47,A,,,CITES_EU
ANTIPATHIDAE,Family,58,Order,10,A,,,CITES_EU
ANTILOCAPRIDAE,Family,57,Order,17,A,"Gray, 1866",,CITES_EU
ANTHEMIPHYLLIIDAE,Family,54,Order,137,A,Vaughan 1907,,CITES_EU
ANOMALURIDAE,Family,53,Order,134,A,"Gervais, 1849",,CITES_EU
ANHIMIDAE,Family,47,Order,9,A,,,CITES_EU
ANGUIDAE,Family,46,Order,136,A,,,CITES_EU
ANATIDAE,Family,43,Order,9,A,,,"CITES_EU,CMS"
ANABLEPIDAE,Family,41,Order,47,A,,,CITES_EU
ANABANTIDAE,Family,40,Order,113,A,,,CITES_EU
AMBYSTOMATIDAE,Family,35,Order,28,A,,,CITES_EU
AMBLYOPSIDAE,Family,34,Order,114,A,,,CITES_EU
ALLIGATORIDAE,Family,29,Order,43,A,,,CITES_EU
ALCIDAE,Family,28,Order,32,A,,,"CITES_EU,CMS"
ALCEDINIDAE,Family,27,Order,42,A,,,CITES_EU
ALAUDIDAE,Family,26,Order,109,A,,,CITES_EU
CUNICULIDAE,Family,24,Order,134,A,"Miller & Gidley, 1918",,CITES_EU
AGARICIIDAE,Family,22,Order,137,A,Gray 1847,,CITES_EU
AGAMIDAE,Family,21,Order,136,A,,,CITES_EU
AEGITHALIDAE,Family,17,Order,109,A,,,CITES_EU
ADRIANICHTHYIDAE,Family,16,Order,21,A,,,CITES_EU
ACROPORIDAE,Family,15,Order,137,A,Verrill 1902,,CITES_EU
ACIPENSERIDAE,Family,9,Order,2,A,,,"CITES_EU,CMS"
ACHATINELLIDAE,Family,6,Order,150,A,"Gulick, 1873",,CITES_EU
ACCIPITRIDAE,Family,5,Order,59,A,,,"CITES_EU,CMS"
ACANTHURIDAE,Family,3,Order,113,A,,,CITES_EU
Lontra,Genus,31008,Family,515,A,"Gray, 1843",,CMS
Podocnemis,Genus,31007,Family,7203,A,"Wagler, 1830",,CMS
Natator,Genus,31006,Family,7201,A,,,CMS
Lepidochelys,Genus,31005,Family,7201,A,,,CMS
Eretmochelys,Genus,31004,Family,7201,A,,,CMS
Dermochelys,Genus,31003,Family,7202,A,,,CMS
Chelonia,Genus,31002,Family,7201,A,"Brongniart, 1800",,CMS
Caretta,Genus,31001,Family,7201,A,"Rafinesque, 1814",,CMS
Dolichonyx,Genus,31000,Family,404,A,,,CMS
Thalassarche,Genus,30796,Family,258,A,,,CMS
Nactus,Genus,30510,Family,332,A,,,CITES_EU
Minyobates,Genus,30496,Family,247,A,,,CITES_EU
Incilius,Genus,30399,Family,118,A,,,CITES_EU
Hyloxalus,Genus,30387,Family,247,A,,,CITES_EU
Excidobates,Genus,30299,Family,247,A,,,CITES_EU
Casmerodius,Genus,30133,Family,67,A,,,CMS
Andinobates,Genus,30040,Family,247,A,,,CITES_EU
Amietophrynus,Genus,30035,Family,118,A,,,CITES_EU
Agelaius,Genus,30023,Family,404,A,,,CMS
Adelphobates,Genus,30013,Family,247,A,,,CITES_EU
Oophaga,Genus,19849,Family,247,A,,,CITES_EU
Archaius,Genus,19846,Family,167,A,,,CITES_EU
Saara,Genus,19845,Family,21,A,,,CITES_EU
Hynobius,Genus,19844,Family,399,A,,,CITES_EU
Carcharhinus,Genus,19843,Family,7196,A,,,CITES_EU
Dogania,Genus,19842,Family,826,A,,,CITES_EU
Vijayachelys,Genus,19841,Family,7134,A,,,CITES_EU
Hardella,Genus,19840,Family,7134,A,,,CITES_EU
Malaclemys,Genus,19839,Family,286,A,,,CITES_EU
Emydoidea,Genus,19838,Family,286,A,,,CITES_EU
Clemmys,Genus,19837,Family,286,A,,,CITES_EU
Machadoporites,Genus,19836,Family,663,A,"Nemésio, 2005",,CITES_EU
Pseudocirrhipathes,Genus,19835,Family,58,A,"Bo, Barucca, Biscotti, Canapa, Lapian, et al. 2009",,CITES_EU
Calyptocephalella,Genus,19830,Family,7194,A,,,CITES_EU
Coscinaraea,Genus,19829,Family,744,A,,,CITES_EU
Monohedotrochus,Genus,19739,Family,146,A,"Kitahara & Cairns, 2005",,CITES_EU
Kozlowia,Genus,19685,Family,318,A,"Bianchi, 1907",,CITES_EU
Macrochelys,Genus,19683,Family,174,A,"Gray, 1856",,CITES_EU
Prolemur,Genus,19682,Family,429,A,"Gray, 1871",,CITES_EU
Nadzikambia,Genus,19678,Family,167,A,"Tilbury, Tolley & Branch, 2006",,CITES_EU
Kinyongia,Genus,19677,Family,167,A,"Tilbury, Tolley & Branch, 2006",,CITES_EU
Stigmochelys,Genus,19672,Family,801,A,,,CITES_EU
Triadopathes,Genus,19645,Family,7133,A,"Opresko, 2006",,CITES_EU
Stylopathes,Genus,19644,Family,7133,A,"Opresko, 2006",,CITES_EU
Ranitomeya,Genus,19640,Family,247,A,"Bauer, 1988",,CITES_EU
Ameerega,Genus,19635,Family,247,A,"Bauer, 1986",,CITES_EU
Nanger,Genus,19566,Family,108,A,"Lataste, 1885",,"CITES_EU,CMS"
Eudorcas,Genus,19565,Family,108,A,"Fitzinger, 1869",,CITES_EU
Przewalskium,Genus,19564,Family,163,A,"Flerov, 1930",,CITES_EU
Rungwecebus,Genus,19560,Family,160,A,"Davenport, Stanley, Sargis, de Luca, et al., 2006",,CITES_EU
Homo,Genus,19549,Family,385,A,"Linnaeus, 1758",,CITES_EU
Calotriton,Genus,19506,Family,723,A,"Gray, 1858",,CITES_EU
Dendropathes,Genus,19504,Family,6980,A,"Opresko, 2005",,CITES_EU
Umbellapathes,Genus,19503,Family,6980,A,"Opresko, 2005",,CITES_EU
Petrophyllia,Genus,18886,Family,554,A,"Conrad, 1855",,CITES_EU
Stolarskicyathus,Genus,18885,Family,963,A,"Cairns, 2004",,CITES_EU
Lissotrochus,Genus,18884,Family,945,A,"Cairns, 2004",,CITES_EU
Elatopathes,Genus,18563,Family,7107,A,"Opresko, 2004",,CITES_EU
Distichopathes,Genus,18562,Family,7107,A,"Opresko, 2004",,CITES_EU
Acanthopathes,Genus,18561,Family,7107,A,"Opresko, 2004",,CITES_EU
Asteriopathes,Genus,18560,Family,7107,A,"Opresko, 2004",,CITES_EU
Tetrapathes,Genus,18559,Family,7107,A,"Opresko, 2004",,CITES_EU
Pteridopathes,Genus,18558,Family,7107,A,"Opresko, 2004",,CITES_EU
Phanopathes,Genus,18557,Family,7107,A,"Opresko, 2004",,CITES_EU
Entosphenus,Genus,18497,Family,606,A,,,CITES_EU
Asarcornis,Genus,18495,Family,43,A,"Salvadori, 1895",,CITES_EU
Trioceros,Genus,18421,Family,167,A,"Swainson, 1839",,CITES_EU
Heteroglaux,Genus,18162,Family,772,A,"Hume, 1873",,CITES_EU
Gymnoris,Genus,18161,Family,649,A,"J. E. Gray, 1831",,CITES_EU
Beatragus,Genus,18017,Family,108,A,,,CITES_EU
Pteropathes,Genus,18014,Family,58,A,"Brook, 1889",,CITES_EU
Heliopathes,Genus,18013,Family,6981,A,"Opresko, 2003",,CITES_EU
Trissopathes,Genus,18012,Family,6981,A,"Opresko, 2003",,CITES_EU
Chrysopathes,Genus,18011,Family,6981,A,"Opresko, 2003",,CITES_EU
Saropathes,Genus,18010,Family,6980,A,"Opresko, 2002",,CITES_EU
Dendrobathypathes,Genus,18009,Family,6980,A,"Opresko, 2002",,CITES_EU
Stauropathes,Genus,18008,Family,6980,A,"Opresko, 2002",,CITES_EU
Abyssopathes,Genus,18007,Family,6980,A,"Opresko, 2002",,CITES_EU
Lillipathes,Genus,18006,Family,6980,A,"Opresko, 2002",,CITES_EU
Enigmopora,Genus,18005,Family,15,A,"Ditlev, 2003",,CITES_EU
Rucervus,Genus,17711,Family,163,A,"Hodgson, 1838",,CITES_EU
Morpho,Genus,16680,Family,551,A,"Fabricius, 1807",,CITES_EU
Agrias,Genus,16669,Family,551,A,"Doubleday, 1844",,CITES_EU
Prepona,Genus,16668,Family,551,A,"Boisduval, 1836",,CITES_EU
Netta,Genus,16607,Family,43,A,"Kaup, 1829",,"CITES_EU,CMS"
Glyptemys,Genus,16581,Family,286,A,,,CITES_EU
Pangshura,Genus,16353,Family,7134,A,,,CITES_EU
Tylopathes,Genus,15845,Family,7133,A,"Brook, 1889",,CITES_EU
Rhipidipathes,Genus,15821,Family,7107,A,"Milne Edwards & Haime, 1857",,CITES_EU
Arachnopathes,Genus,15710,Family,58,A,"Milne Edwards & Haime, 1857",,CITES_EU
Anopetia,Genus,15631,Family,828,A,"Simon, 1918",,CITES_EU
Harpyia,Genus,15391,Family,1630,A,Ochs.,,CITES_EU
Lycalopex,Genus,13936,Family,135,A,,,CITES_EU
Nardoa,Genus,13351,Family,930,A,"Gray, 1840",,CITES_EU
Haliotis,Genus,13309,Family,4701,A,,,CITES_EU
Leucocephalon,Genus,13232,Family,7134,A,,,CITES_EU
Isostichopus,Genus,13228,Family,2383,A,"Deichmann, 1958",,CITES_EU
Cryptophyllobates,Genus,13204,Family,247,A,,,CITES_EU
Corynorhinus,Genus,12662,Family,851,A,"Allen, 1865",,CITES_EU
Psilopsiagon,Genus,12653,Family,683,A,"Ridgway, 1912",,CITES_EU
Orthopsittaca,Genus,12652,Family,683,A,,,CITES_EU
Plumapathes,Genus,12638,Family,2706,A,"Opresko, 2001",,CITES_EU
Cupressopathes,Genus,12636,Family,2706,A,"Opresko, 2001",,CITES_EU
Myriopathes,Genus,12635,Family,2706,A,"Opresko, 2001",,CITES_EU
Hypsugo,Genus,12526,Family,851,A,"Kolenati, 1856",,CMS
Hypophthalmichthys,Genus,12061,Family,235,A,Bleeker (1860),,CITES_EU
Sander,Genus,10702,Family,598,A,,,CITES_EU
Simpsonichthys,Genus,10180,Family,61,A,"Carvalho, 1959 ",,CITES_EU
Diopsittaca,Genus,9514,Family,683,A,,,CITES_EU
Pavonia,Genus,9424,Family,22,A,"Lamarck, 1816",,CITES_EU
Antipathella,Genus,9409,Family,2706,A,"Brook, 1889",,CITES_EU
Pogonichthys,Genus,8818,Family,235,A,,,CITES_EU
Pterapogon,Genus,8262,Family,1207,A,,,CITES_EU
Tanacetipathes,Genus,8135,Family,2706,A,"Opresko, 2001",,CITES_EU
Primolius,Genus,8109,Family,683,A,"Bonaparte, 1857",,CITES_EU
Piliocolobus,Genus,8101,Family,160,A,,,CITES_EU
Calyptophractus,Genus,8068,Family,241,A,"Fitzinger, 1871",,CITES_EU
Hedydipna,Genus,8013,Family,532,A,,,CITES_EU
Ptilopsis,Genus,8008,Family,772,A,,,CITES_EU
Cylicia,Genus,8000,Family,715,A,"Milne-Edwards & Haime, 1857",,CITES_EU
Ibycter,Genus,7966,Family,310,A,,,CITES_EU
Micromussa,Genus,7957,Family,514,A,,,CITES_EU
Cycloseris,Genus,7954,Family,320,A,"Milne-Edwards & Haime, 1849",,CITES_EU
Poritipora,Genus,7953,Family,663,A,"Veron, 2000",,CITES_EU
Symphalangus,Genus,7938,Family,398,A,,,CITES_EU
Guarouba,Genus,7928,Family,683,A,,,CITES_EU
Xanthopsar,Genus,7925,Family,404,A,,,CITES_EU
Eulipoa,Genus,7923,Family,478,A,,,CITES_EU
Sypheotides,Genus,7790,Family,569,A,,,CITES_EU
Houbaropsis,Genus,7789,Family,569,A,,,CITES_EU
Phoenicoparrus,Genus,7684,Family,620,A,,,CITES_EU
Pelodiscus,Genus,7653,Family,826,A,,,CITES_EU
Nomascus,Genus,7651,Family,398,A,,,CITES_EU
Bunopithecus,Genus,7650,Family,398,A,"Matthew & Granger, 1925",,CITES_EU
Mico,Genus,7649,Family,152,A,,,CITES_EU
Oreonax,Genus,7648,Family,7176,A,"Thomas, 1927",,CITES_EU
Squalus,Genus,7647,Family,764,A,,,CMS
Anoxypristis,Genus,7641,Family,667,A,,,CITES_EU
Sphyrna,Genus,7624,Family,1344,A,,,CITES_EU
Mascarenotus,Genus,7614,Family,772,A,,,CITES_EU
Necropsittacus,Genus,7612,Family,683,A,,,CITES_EU
Phoebastria,Genus,7609,Family,258,A,"Reichenbach, 1853",,"CITES_EU,CMS"
Caracara,Genus,7599,Family,310,A,"Merrem, 1826",,CITES_EU
Dysmoropelia,Genus,7597,Family,205,A,,,CITES_EU
Leptolebias,Genus,7591,Family,61,A,"Myers, 1952",,CITES_EU
Gongylophis,Genus,7527,Family,106,A,"Wagler, 1830",,CITES_EU
Leiopython,Genus,7526,Family,969,A,"Hubrecht, 1879",,CITES_EU
Bothrochilus,Genus,7525,Family,969,A,"Fitzinger, 1843",,CITES_EU
Apodora,Genus,7524,Family,969,A,"Kluge, 1993",,CITES_EU
Antaresia,Genus,7523,Family,969,A,"Wells & Wellington, 1984",,CITES_EU
Daboia,Genus,7434,Family,853,A,,,CITES_EU
Atropoides,Genus,7429,Family,853,A,,,CITES_EU
Teratoscincus,Genus,7248,Family,332,A,,,CITES_EU
Pseudothecadactylus,Genus,7246,Family,332,A,,,CITES_EU
Siebenrockiella,Genus,7234,Family,7134,A,,,CITES_EU
Malayemys,Genus,7233,Family,7134,A,,,CITES_EU
Pseudoeryx,Genus,7217,Family,204,A,"Fitzinger, 1826",,CITES_EU
Calumma,Genus,7174,Family,167,A,"Gray, 1865",,CITES_EU
Pseudopotto,Genus,7153,Family,451,A,Schwartz 1996,,CITES_EU
Pyrrhoplectes,Genus,7097,Family,318,A,Hodgson 1844,,CITES_EU
Mycerobas,Genus,7096,Family,318,A,Cabanis 1847,,CITES_EU
Eophona,Genus,7095,Family,318,A,Gould 1851,,CITES_EU
Haematospiza,Genus,7094,Family,318,A,Blyth 1845,,CITES_EU
Uragus,Genus,7093,Family,318,A,Keyserling & Blasius 1840,,CITES_EU
Callacanthis,Genus,7092,Family,318,A,"Bonaparte, 1851",,CITES_EU
Rhynchostruthus,Genus,7091,Family,318,A,Sclater & Hartlaub 1881,,CITES_EU
Linurgus,Genus,7090,Family,318,A,Reichenbach 1850,,CITES_EU
Hypargos,Genus,7086,Family,301,A,Reichenbach 1863,,CITES_EU
Brachycope,Genus,7084,Family,649,A,"Reichenow, 1900",,CITES_EU
Philetairus,Genus,7083,Family,649,A,A. Smith 1837,,CITES_EU
Pseudonigrita,Genus,7082,Family,649,A,Reichenow 1903,,CITES_EU
Dinemellia,Genus,7081,Family,649,A,Reichenbach 1863,,CITES_EU
Stenostira,Genus,7049,Family,512,A,Cabanis & Bonaparte 1850,,CMS
Mino,Genus,6995,Family,777,A,Lesson 1827,,CITES_EU
Cosmopsarus,Genus,6991,Family,777,A,"Reichenow, 1879",,CITES_EU
Hodgsonius,Genus,6981,Family,512,A,Bonaparte 1851,,CMS
Chaimarrornis,Genus,6980,Family,512,A,"Hodgson, 1844",,CMS
Culicicapa,Genus,6974,Family,512,A,"Swinhoe, 1871",,CMS
Muscicapella,Genus,6973,Family,512,A,Bianchi 1907,,CMS
Sialia,Genus,6963,Family,512,A,Swainson 1827,,CMS
Mesophoyx,Genus,6766,Family,67,A,Sharpe 1894,,CMS
Oreopholus,Genus,6750,Family,169,A,"Jardine & Selby, 1835",,CMS
Aphriza,Genus,6741,Family,733,A,"Audubon, 1839",,CMS
Aenigmatolimnas,Genus,6735,Family,697,A,"Peters, 1932",,CMS
Crecopsis,Genus,6733,Family,697,A,"Sharpe, 1893",,CMS
Uropelia,Genus,6723,Family,205,A,Bonaparte 1855,,CITES_EU
Chalcophaps,Genus,6722,Family,205,A,"Gould, 1843",,CITES_EU
Merganetta,Genus,6655,Family,43,A,Gould 1842,,CITES_EU
Amazonetta,Genus,6654,Family,43,A,"Boetticher, 1929",,CMS
Callonetta,Genus,6653,Family,43,A,"Delacour, 1936",,CITES_EU
Thalassornis,Genus,6652,Family,43,A,Eyton 1838,,CMS
Anseranas,Genus,6651,Family,43,A,"Lesson, 1828",,CITES_EU
Meleagris,Genus,6643,Family,613,A,Linnaeus 1758,,CITES_EU
Stephanohelia,Genus,6635,Family,778,A,Cairns 1991,,CITES_EU
Bathycyathus,Genus,6634,Family,146,A,"Milne Edwards & Haime, 1848",,CITES_EU
Acanthophyllia,Genus,6633,Family,514,A,"Wells, 1937",,CITES_EU
Helioseris,Genus,6632,Family,22,A,Milne Edwards & Haime 1849,,CITES_EU
Anguilla,Genus,6627,Family,942,A,"Schrank, 1798",,CITES_EU
Carpospiza,Genus,6578,Family,649,A,"Müller, 1854",,CITES_EU
Isurus,Genus,6555,Family,420,A,,,CMS
Trapelus,Genus,6548,Family,21,A,,,CITES_EU
Turbinolia,Genus,6511,Family,945,A,Lamarck 1816,,CITES_EU
Sympodangia,Genus,6510,Family,146,A,Cairns & Zibrowius 1997,,CITES_EU
Premocyathus,Genus,6509,Family,146,A,Yabe & Eguchi 1942,,CITES_EU
Pleotrochus,Genus,6508,Family,945,A,Cairns 1997,,CITES_EU
Foveolocyathus,Genus,6507,Family,945,A,Cairns 1997,,CITES_EU
Ericiocyathus,Genus,6506,Family,146,A,Cairns & Zibrowius 1997,,CITES_EU
Deltocyathoides,Genus,6505,Family,945,A,Yabe & Eguchi 1932,,CITES_EU
Cyathotrochus,Genus,6504,Family,945,A,"Bourne, 1905",,CITES_EU
Confluphyllia,Genus,6503,Family,146,A,"Cairns & Zibrowius, 1997",,CITES_EU
Schistes,Genus,6469,Family,828,A,,,CITES_EU
Rhyticeros,Genus,6467,Family,117,A,,,CITES_EU
Rhinoplax,Genus,6464,Family,117,A,,,CITES_EU
Pyrroglaux,Genus,6462,Family,772,A,,,CITES_EU
Pterocnemia,Genus,6457,Family,708,A,,,CITES_EU
Phonygammus,Genus,6445,Family,576,A,,,CITES_EU
Phoeniconaias,Genus,6443,Family,620,A,,,CITES_EU
Philantomba,Genus,6441,Family,108,A,,,CITES_EU
Nesoenas,Genus,6423,Family,205,A,,,CITES_EU
Micronisus,Genus,6415,Family,5,A,,,CITES_EU
Lophotis,Genus,6405,Family,569,A,,,CITES_EU
Lissotis,Genus,6403,Family,569,A,,,CITES_EU
Hydrictis,Genus,6388,SubFamily,1,A,"Pocock, 1921",,CITES_EU
Gymnoglaux,Genus,6378,Family,772,A,,,CITES_EU
Drepanornis,Genus,6359,Family,576,A,,,CITES_EU
Diphyllodes,Genus,6356,Family,576,A,,,CITES_EU
Cuniculus,Genus,6350,Family,24,A,"Meyer, 1790",,CITES_EU
Ciccaba,Genus,6344,Family,772,A,"Wagler, 1832",,CITES_EU
Chrysemys,Genus,6343,Family,286,A,"Gray, 1844",,CITES_EU
Chelonoidis,Genus,6337,Family,801,A,"Fitzinger, 1835",,CITES_EU
Bugeranus,Genus,6329,Family,349,A,"Gloger, 1842",,CITES_EU
Berenicornis,Genus,6325,Family,117,A,"Bonaparte, 1850",,CITES_EU
Basilinna,Genus,6323,Family,828,A,"Boie, 1831",,CITES_EU
Barnardius,Genus,6322,Family,683,A,"Bonaparte, 1854",,CITES_EU
Astrochelys,Genus,6319,Family,801,A,"Gray, 1873",,CITES_EU
Anthropoides,Genus,6317,Family,349,A,"Vieillot, 1816",,CITES_EU
Aldabrachelys,Genus,6315,Family,801,A,,,CITES_EU
Afrotis,Genus,6313,Family,569,A,"Bonaparte, 1854",,CITES_EU
Aphonopelma,Genus,6307,Family,807,A,"Pocock, 1901",,CITES_EU
Urocynchramus,Genus,6273,Family,318,A,Przewalski 1876,,CITES_EU
Tylototriton,Genus,6266,Family,723,A,"Anderson, 1871",,CITES_EU
Seicercus,Genus,6154,Family,512,A,Swainson 1837,,CMS
Scaphiophryne,Genus,6138,Family,493,A,"Boulenger, 1882",,CITES_EU
Reinwardtoena,Genus,6093,Family,205,A,Bonaparte 1854,,CITES_EU
Porthidium,Genus,6021,Family,853,A,,,CITES_EU
Physignathus,Genus,5994,Family,21,A,,,CITES_EU
Phyllomedusa,Genus,5989,Family,397,A,"Wagler, 1830",,CITES_EU
Petrophassa,Genus,5962,Family,205,A,Gould 1841,,CITES_EU
Pachytriton,Genus,5922,Family,723,A,"Boulenger, 1878",,CITES_EU
Nymphicus,Genus,5876,Family,7108,A,"Wagler, 1832",,CITES_EU
Metriopelia,Genus,5816,Family,205,A,Bonaparte 1855,,CITES_EU
Melopsittacus,Genus,5808,Family,683,A,,,CITES_EU
Malacorhynchus,Genus,5778,Family,43,A,Swainson 1831,,CITES_EU
Lopholaimus,Genus,5748,Family,205,A,Gould 1841,,CITES_EU
Limnonectes,Genus,5735,Family,700,A,,,CITES_EU
Liasis,Genus,5733,Family,969,A,"Gray, 1842",,CITES_EU
Leucosarcia,Genus,5730,Family,205,A,Gould 1843,,CITES_EU
Histurgops,Genus,5657,Family,649,A,Reichenow 1887,,CITES_EU
Hemiphaga,Genus,5641,Family,205,A,Bonaparte 1854,,CITES_EU
Geopelia,Genus,5600,Family,205,A,Swainson 1837,,CITES_EU
Erythrogonys,Genus,5563,Family,169,A,"Gould, 1838",,CMS
Echinotriton,Genus,5530,Family,723,A,"Nussbaum & Brodie, 1982",,CITES_EU
Cyanochen,Genus,5469,Family,43,A,"Bonaparte, 1856",,CITES_EU
Ctenosaura,Genus,5467,Family,405,A,"Wiegmann, 1828",,CITES_EU
Cryptobranchus,Genus,5460,Family,222,A,"Leuckart, 1821",,CITES_EU
Chenonetta,Genus,5400,Family,43,A,"Brandt, 1836",,CITES_EU
Cereopsis,Genus,5385,Family,43,A,"Latham, 1801",,CITES_EU
Bothriechis,Genus,5330,Family,853,A,"Peters, 1859",,CITES_EU
Bolitoglossa,Genus,5327,Family,645,A,"Duméril, Bibron & Duméril, 1854",,CITES_EU
Biziura,Genus,5321,Family,43,A,"Stephens, 1824",,CITES_EU
Agalychnis,Genus,5232,Family,397,A,"Cope, 1864",,CITES_EU
Dromas,Genus,5208,Family,871,A,Paykull 1805,,CMS
Temnotrochus,Genus,5207,Family,353,A,,,CITES_EU
Pedicellocyathus,Genus,5206,Family,353,A,,,CITES_EU
Falcatoflabellum,Genus,5205,Family,314,A,,,CITES_EU
Hoplobatrachus,Genus,5204,Family,7198,A,,,CITES_EU
Euphlyctis,Genus,5203,Family,7198,A,,,CITES_EU
Epipedobates,Genus,5200,Family,247,A,"Myers, 1987",,CITES_EU
Allobates,Genus,5199,Family,7197,A,"Zimmermann & Zimmermann, 1988",,CITES_EU
Spinophrynoides,Genus,5198,Family,118,A,"Dubois, 1987",,CITES_EU
Nimbaphrynoides,Genus,5197,Family,118,A,"Dubois, 1987",,CITES_EU
Altiphrynoides,Genus,5196,Family,118,A,"Dubois, 1987",,CITES_EU
Lapemis,Genus,5195,Family,392,A,,,CITES_EU
Hydrophis,Genus,5194,Family,392,A,,,CITES_EU
Calloselasma,Genus,5193,Family,853,A,"Cope, 1859",,CITES_EU
Bungarus,Genus,5192,Family,275,A,"Daudin, 1803",,CITES_EU
Zaocys,Genus,5191,Family,204,A,,,CITES_EU
Rhabdophis,Genus,5190,Family,204,A,,,CITES_EU
Leioheterodon,Genus,5189,Family,204,A,,,CITES_EU
Boiga,Genus,5188,Family,204,A,"Fitzinger, 1826",,CITES_EU
Ahaetulla,Genus,5187,Family,204,A,"Link, 1807",,CITES_EU
Acrochordus,Genus,5186,Family,870,A,"Hornstedt, 1787",,CITES_EU
Xenopeltis,Genus,5185,Family,869,A,,,CITES_EU
Acanthosaura,Genus,5184,Family,21,A,"Gray, 1831",,CITES_EU
Uroplatus,Genus,5183,Family,332,A,,,CITES_EU
Geckolepis,Genus,5182,Family,332,A,,,CITES_EU
Cyanoptila,Genus,5181,Family,512,A,"Blyth, 1847",,"CITES_EU,CMS"
Scops,Genus,5180,Family,772,A,,,CITES_EU
Zyzomys,Genus,5175,Family,511,A,,,CITES_EU
Zygogeomys,Genus,5174,Family,336,A,,,CITES_EU
Zosterops,Genus,5171,Family,867,A,Vigors & Horsfield 1826,,CITES_EU
Zoothera,Genus,5166,Family,512,A,Vigors 1832,,"CITES_EU,CMS"
Zoopilus,Genus,5165,Family,320,A,Dana 1848,,CITES_EU
Zonosaurus,Genus,5163,Family,2603,A,,,CITES_EU
Ziphius,Genus,5158,Family,864,A,,,"CITES_EU,CMS"
Zenaida,Genus,5151,Family,205,A,Bonaparte 1838,,CITES_EU
Zebrilus,Genus,5147,Family,67,A,Bonaparte 1855,,CITES_EU
Zaglossus,Genus,5139,Family,789,A,,,CITES_EU
Zaedyus,Genus,5138,Family,241,A,,,CITES_EU
Xyrauchen,Genus,5131,Family,150,A,,,CITES_EU
Xiphophorus,Genus,5128,Family,654,A,,,CITES_EU
Xipholena,Genus,5127,Family,215,A,Gloger 1842,,CITES_EU
Xeromys,Genus,5120,Family,511,A,,,CITES_EU
Xenuromys,Genus,5118,Family,511,A,,,CITES_EU
Xenopoecilus,Genus,5112,Family,16,A,,,CITES_EU
Xenoophorus,Genus,5109,Family,345,A,,,CITES_EU
Xenoglaux,Genus,5106,Family,772,A,,,CITES_EU
Xenochrophis,Genus,5102,Family,204,A,,,CITES_EU
Xema,Genus,5097,Family,424,A,Leach 1819,,"CITES_EU,CMS"
Xantusia,Genus,5096,Family,859,A,,,CITES_EU
Wyulda,Genus,5093,Family,609,A,,,CITES_EU
Weberogobius,Genus,5080,Family,343,A,,,CITES_EU
Wallabia,Genus,5079,Family,462,A,,,CITES_EU
Vultur,Genus,5078,Family,149,A,,,CITES_EU
Vulpes,Genus,5077,Family,135,A,,,CITES_EU
Viverricula,Genus,5071,Family,856,A,,,CITES_EU
Viverra,Genus,5070,Family,856,A,,,CITES_EU
Vipera,Genus,5064,Family,853,A,,,CITES_EU
Vini,Genus,5063,Family,7109,A,"Lesson, 1833",,CITES_EU
Villosa,Genus,5061,Family,843,A,,,CITES_EU
Vidua,Genus,5059,Family,649,A,Cuvier 1817,,CITES_EU
Vicugna,Genus,5057,Family,132,A,,,"CITES_EU,CMS"
Vespertilio,Genus,5054,Family,851,A,,,CMS
Vaughanella,Genus,5047,Family,146,A,Gravier 1915,,CITES_EU
Varecia,Genus,5045,Family,429,A,,,CITES_EU
Varanus,Genus,5044,Family,849,A,"Merrem, 1820",,CITES_EU
Vanellus,Genus,5043,Family,169,A,Brisson 1760,,"CITES_EU,CMS"
Ursus,Genus,5034,Family,845,A,,,CITES_EU
Urotriorchis,Genus,5033,Family,5,A,,,CITES_EU
Urosticte,Genus,5031,Family,828,A,,,CITES_EU
Urosphena,Genus,5030,Family,512,A,Swinhoe 1877,,CMS
Uromastyx,Genus,5027,Family,21,A,"Merrem, 1820",,CITES_EU
Uroglaux,Genus,5026,Family,772,A,,,CITES_EU
Urogale,Genus,5025,Family,835,A,,,CITES_EU
Urocyon,Genus,5023,Family,135,A,,,CITES_EU
Urocissa,Genus,5022,Family,214,A,Cabanis 1850,,CITES_EU
Urochroa,Genus,5021,Family,828,A,,,CITES_EU
Uria,Genus,5020,Family,28,A,Brisson 1760,,CMS
Uraeginthus,Genus,5015,Family,301,A,Cabanis 1851,,CITES_EU
