Kingdom,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Plantae,CARYOPHYLLALES,CACTACEAE,Eulychnia,aricensis,Ritter,NULL,NULL,NULL,NULL,44084,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,aristolochioides,Decne.,ssp.,ssp.,deflersiana,NULL,110966,A
Plantae,LILIALES,AGAVACEAE,Agave,arizonica,Gentry & J.H. Weber,NULL,NULL,NULL,NULL,8451,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,armandii,Rauh,NULL,NULL,NULL,NULL,8615,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,armata,(Swartz.1788) Domin 1930,NULL,NULL,NULL,NULL,8232,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,armata,Backeberg,NULL,NULL,NULL,NULL,107351,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,armillata,K. Brandegee,NULL,NULL,NULL,NULL,15628,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,armillata,K. Brandegee,ssp.,ssp.,armillata,NULL,17191,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,armillata,K. Brandegee,ssp.,ssp.,cerralboa,(Britton & Rose) Hunt,17193,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,arnostiana,(Lisal & Kolarik) Hofacker,NULL,NULL,NULL,NULL,15700,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,arrabidae,(Lemaire) Byles & Rowley,NULL,NULL,NULL,NULL,107864,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,arthropoda,(Copel. 1911) R.Tryon 1970,NULL,NULL,NULL,NULL,174532,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,articulata,(Pfeiffer) Hunt,NULL,NULL,NULL,NULL,107352,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Alluaudia,ascendens,(Drake) Drake,NULL,NULL,NULL,NULL,9178,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Didierea,ascendens,Drake,NULL,NULL,NULL,NULL,35648,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pelecyphora,aselliformis,Ehrenberg,NULL,NULL,NULL,NULL,27623,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,aspera,(L. 1753) Spr. 1827,NULL,NULL,NULL,NULL,173151,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,aspillagae,(Soehrens) Kattermann,NULL,NULL,NULL,NULL,11654,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,assimilis,(Hook. 1865) R.Tryon 1970,NULL,NULL,NULL,NULL,174534,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,assumptionis,Schumann,NULL,NULL,NULL,NULL,107353,A
Plantae,CARYOPHYLLALES,CACTACEAE,Leptocereus,assurgens,(Wright ex Grisebach) Britton & Rose,NULL,NULL,NULL,NULL,22125,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,assurgens,R. Tryon,NULL,NULL,NULL,NULL,52397,A
Plantae,CARYOPHYLLALES,CACTACEAE,Astrophytum,asterias,(Karwinski ex Zuccarini) Lemaire,NULL,NULL,NULL,NULL,54149,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,atacamensis,(Philippi) Friedrich & Rowley,NULL,NULL,NULL,NULL,82351,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,atacamensis,(Philippi) Friedrich & Rowley,ssp.,ssp.,atacamensis,NULL,11994,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,atacamensis,(Philippi) Friedrich & Rowley,ssp.,ssp.,pasacana,(Weber) G.Navarro,11996,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,atacamensis,Philippi,NULL,NULL,NULL,NULL,103575,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,atahuallpa,(R. Tryon 1972) Lellinger,NULL,NULL,NULL,NULL,8183,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,aterrima,(Hook. 1866) R.Tryon 1970,NULL,NULL,NULL,NULL,174344,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,atrispina,Griffiths,NULL,NULL,NULL,NULL,68437,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,atropes,Rose,NULL,NULL,NULL,NULL,27568,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,atropilosus,Kimnach,NULL,NULL,NULL,NULL,27650,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,atropurpurea,Copel. 1909,NULL,NULL,NULL,NULL,7837,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,atrospinosa,(Holttum 1962) R.Tryon 1970,NULL,NULL,NULL,NULL,174536,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,atrovirens,(Langsd. & Fisch. 1810) Domin 1929,NULL,NULL,NULL,NULL,8234,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,NULL,NULL,NULL,NULL,173211,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,forma,forma,acuminata,Rosenstingl 1906,173212,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,major,Rosenst. 1906,173226,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,squamulosa,Rosenst.1906,173231,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,subcordata,Rosenst.1906,173232,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,minor,Rosenst.1915,173227,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,rigida,Rosenst.1906,173230,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,elongata,H.Christ 1909,173224,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,acuminata,Rosenstingl 1906,173222,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André 1893,var.,var.,ciliato-palacea,Rosenst.1915,173223,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André1893,var.,var.,furcativenia,NULL,173225,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,atrovirens,André1893,var.,var.,patula,Rosenst. 1915,173229,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,atrovirens,Spegazzini,NULL,NULL,NULL,NULL,107354,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,atrox,(C.Chr. 1937) R.Tryon 1970,NULL,NULL,NULL,NULL,174538,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,attenuata,Hook.,NULL,NULL,NULL,NULL,51758,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,auberi,Pfeiffer,NULL,NULL,NULL,NULL,22158,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,auneae,Conant 1883,NULL,NULL,NULL,NULL,173155,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,aurantiaca,(Vaupel) Buxbaum,NULL,NULL,NULL,NULL,107136,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,aurantiaca,(Vaupel) Buxbaum,ssp.,ssp.,currundayensis,(Ritter) Mottram,15982,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,aurantiaca,(Vaupel) Buxbaum,ssp.,ssp.,aurantiaca,NULL,15973,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,aurantiaca,Lindley,NULL,NULL,NULL,NULL,107355,A
Plantae,CARYOPHYLLALES,CACTACEAE,Disocactus,aurantiacus,(Kimnach) Barthlott,NULL,NULL,NULL,NULL,11787,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,aurata,(Pfeiffer) Backeberg,NULL,NULL,NULL,NULL,11657,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,aurea,Baxter,NULL,NULL,NULL,NULL,107356,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,aurea,Britton & Rose,NULL,NULL,NULL,NULL,106495,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,aureicentra,(Backeberg) Backeberg,NULL,NULL,NULL,NULL,15705,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,aureiflora,Backeberg,NULL,NULL,NULL,NULL,107968,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pereskia,aureiflora,Ritter,NULL,NULL,NULL,NULL,107793,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,aureiflora,Ritter,NULL,NULL,NULL,NULL,107137,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,aureilanata,Backeberg,NULL,NULL,NULL,NULL,15629,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,aureispina,(Brack & Heil) Pinkava & Parfitt,NULL,NULL,NULL,NULL,68438,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,aureispinus,(Buining & Brederoo) Ritter,NULL,NULL,NULL,NULL,107865,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,aureus,(Meyen) Hutchison ex Buxbaum,NULL,NULL,NULL,NULL,106610,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coleocephalocereus,aureus,Ritter,NULL,NULL,NULL,NULL,106558,A
Plantae,CARYOPHYLLALES,CACTACEAE,Micranthocereus,auriazureus,Buining & Brederoo,NULL,NULL,NULL,NULL,107186,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,auriculata,(Tardieu 1951) R.Tryon 1970,NULL,NULL,NULL,NULL,173157,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,auriculifera,(Copel. 1911) R.Tryon 1970,NULL,NULL,NULL,NULL,174540,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,aurisetus,(Werdermann) Byles & Rowley,NULL,NULL,NULL,NULL,16268,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,aurisetus,(Werdermann) Byles & Rowley,ssp.,ssp.,aurisetus,NULL,16275,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,aurisetus,(Werdermann) Byles & Rowley,ssp.,ssp.,aurilanatus,(Ritter) Zappi,170177,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,australis,(R.Br.) Domin,NULL,NULL,NULL,NULL,173347,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pterocactus,australis,(Weber) Backeberg,NULL,NULL,NULL,NULL,107937,A
Plantae,CARYOPHYLLALES,CACTACEAE,Haageocereus,australis,Backeberg,NULL,NULL,NULL,NULL,82347,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,australis,R.Br. 1810,NULL,NULL,NULL,NULL,173162,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,australis,R.Br. 1810,ssp.,ssp.,norfolkiensis,(Holtt.) comb. ined.,176609,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,austrina,Small,NULL,NULL,NULL,NULL,107357,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,axillaris,(Fée 1850-52) Lellinger 1988,NULL,NULL,NULL,NULL,8258,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,ayacuchoensis,Rauh & Backeberg,NULL,NULL,NULL,NULL,106611,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,ayopayana,Cardenas,NULL,NULL,NULL,NULL,107604,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,ayopayanus,Cardenas,NULL,NULL,NULL,NULL,106612,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,azuayensis,Sodiro 1893,NULL,NULL,NULL,NULL,173721,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,azulensis,Taylor & Zappi,NULL,NULL,NULL,NULL,16280,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,azurea,Rose,NULL,NULL,NULL,NULL,27787,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,azureus,Buining & Brederoo,NULL,NULL,NULL,NULL,107156,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,azureus,Buining & Brederoo,ssp.,ssp.,ferreophilus,(Buining & Brederoo) Taylor,170178,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,azureus,Buining & Brederoo,ssp.,ssp.,azureus,NULL,7825,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,NULL,NULL,NULL,NULL,9399,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,horrida,(Baker) Barthlott,16548,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,mauritiana,(De Candolle) Barthlott,16622,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,erythrocarpa,(Schumann) Barthlott,16538,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,baccifera,NULL,7710,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,shaferi,(Britton & Rose) Barthlott & Taylor,16661,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,baccifera,(J.S.Mueller) Stearn,ssp.,ssp.,hileiabaiana,Taylor & Barthlott,170170,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,backebergiana,F.G.Buchenau,NULL,NULL,NULL,NULL,7605,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,backebergiana,F.G.Buchenau,ssp.,ssp.,backebergiana,NULL,15631,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,backebergiana,F.G.Buchenau,ssp.,ssp.,ernestii,(Fittkau) Hunt,75749,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,backebergii,Rowley,NULL,NULL,NULL,NULL,107358,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,backebergii,Werdermann ex Backeberg,NULL,NULL,NULL,NULL,106496,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arrojadoa,bahiensis,(Braun & Esteves Pereira) Taylor & Eggli,NULL,NULL,NULL,NULL,170174,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bahiensis,(Britton & Rose) Luetzelb.,ssp.,ssp.,bahiensis,NULL,14215,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bahiensis,(Britton & Rose) Luetzelburg,NULL,NULL,NULL,NULL,107157,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bahiensis,(Britton & Rose) Luetzelburg,ssp.,ssp.,amethystinus,(Buining & Brederoo) Taylor,7820,A
Plantae,CARYOPHYLLALES,CACTACEAE,Leocereus,bahiensis,Britton & Rose,NULL,NULL,NULL,NULL,107069,A
Plantae,CARYOPHYLLALES,CACTACEAE,Discocactus,bahiensis,Britton & Rose,NULL,NULL,NULL,NULL,69506,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pereskia,bahiensis,Guerke,NULL,NULL,NULL,NULL,107797,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,bahiensis,Ros. 1924,NULL,NULL,NULL,NULL,173353,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,baileyana,Domin 1913,NULL,NULL,NULL,NULL,173164,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,balanocarpa,(D.C.Eaton 1860) Conant 1983,NULL,NULL,NULL,NULL,173167,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,balansae,(Schumann) Taylor & Zappi,NULL,NULL,NULL,NULL,14077,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,baldiana,Spegazzini,NULL,NULL,NULL,NULL,106497,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,baldianum,(Spegazzini) Spegazzini,NULL,NULL,NULL,NULL,106937,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,ballardii,(Tardieu 1951) R.Tryon,NULL,NULL,NULL,NULL,173168,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,ballyana,Bullock,NULL,NULL,NULL,NULL,48562,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,barbata,Engelmann,NULL,NULL,NULL,NULL,15632,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,barbata,R.A.Dyer,NULL,NULL,NULL,NULL,106108,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,barnesii,Bruce & Chatterjee,NULL,NULL,NULL,NULL,30890,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,baronii,Constantin & Bois,NULL,NULL,NULL,NULL,9440,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,baronii,Constantin & Bois,var.,var.,baronii,NULL,8552,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,baronii,Constantin & Bois,var.,var.,erythreum,Poiss.,24365,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,barotu,Copel. 1936,NULL,NULL,NULL,NULL,173363,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,baroumba,L.Linden 1900,NULL,NULL,NULL,NULL,173171,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,barringtonii,A. Reid Smith ex Lellinger 1988,NULL,NULL,NULL,NULL,8239,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,barthelowanus,Britton & Rose,NULL,NULL,NULL,NULL,27441,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,basilaris,Engelmann & Bigelow,NULL,NULL,NULL,NULL,68439,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,batjanensis,Christ ex Diels 1899,NULL,NULL,NULL,NULL,173177,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,NULL,NULL,NULL,NULL,106363,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,anguinus,(Guerke) Braun & Esteves Pereira,11421,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,baumannii,NULL,11422,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,chacoanus,(Ritter) Braun & Esteves Pereira,11423,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,croceiflorus,(Ritter) Braun & Esteves Pereira,11425,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,horstii,(Braun) Taylor,11435,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,baumannii,(Lemaire) Lemaire,ssp.,ssp.,santacruzensis,(Backeberg) Mottram,11439,A
Plantae,CARYOPHYLLALES,CACTACEAE,Espostoa,baumannii,Knize,NULL,NULL,NULL,NULL,106688,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,baumii,Boedeker,NULL,NULL,NULL,NULL,15633,A
Plantae,CARYOPHYLLALES,CACTACEAE,Acanthocereus,baxaniensis,(Karwinsky ex Pfeiffer) Borg,NULL,NULL,NULL,NULL,27379,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,bayrianum,H.Till,NULL,NULL,NULL,NULL,106938,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,beddomei,Hook.f.,NULL,NULL,NULL,NULL,30891,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,beguinii,(Taylor) Mosco & Zanovello,NULL,NULL,NULL,NULL,11289,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,bella,(Mett.) R.Tryon,NULL,NULL,NULL,NULL,8329,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,bella,Britton & Rose,NULL,NULL,NULL,NULL,104245,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bellavistensis,Rauh & Backeberg,NULL,NULL,NULL,NULL,107159,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bellavistensis,Rauh & Backeberg,ssp.,ssp.,bellavistensis,NULL,14258,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,bellavistensis,Rauh & Backeberg,ssp.,ssp.,onychacanthus,(Ritter) Taylor,14260,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,bellisquamata,(Bonap. 1925) R.Tryon 1970,NULL,NULL,NULL,NULL,173178,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,bellisquamata,(Bonap. 1925) R.Tryon 1970,var.,var.,basilobata,C.Chr.,176610,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,beneckei,(Ehrenberg) Buxbaum,NULL,NULL,NULL,NULL,27653,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,beneckei,Ehrenberg,NULL,NULL,NULL,NULL,15637,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,bensonii,Sanchez-Mejorada,NULL,NULL,NULL,NULL,27570,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,berchtii,G.J.A.Neuhuber,NULL,NULL,NULL,NULL,13234,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,berkiana,Lau,NULL,NULL,NULL,NULL,107207,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,berlandieri,(Engelmann) Hort.F.A.Haage,NULL,NULL,NULL,NULL,61888,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,bernardii,Proctor 1982,NULL,NULL,NULL,NULL,173373,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,bernichiana,NULL,NULL,NULL,NULL,NULL,17631,A
Plantae,CARYOPHYLLALES,CACTACEAE,Austrocactus,bertinii,(Cels ex Henricq) Britton & Rose,NULL,NULL,NULL,NULL,106173,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,bertramiana,(Backeberg) Friedrich & Rowley,NULL,NULL,NULL,NULL,106498,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,bhutanica,Hara,NULL,NULL,NULL,NULL,106045,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,bicolor,(Galleotti ex Pfeiffer) Britton & Rose,NULL,NULL,NULL,NULL,108306,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,bicolor,(Galleotti ex Pfeiffer) Britton & Rose,ssp.,ssp.,schwarzii,(Backeberg) Taylor,108122,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,bicolor,(Galleotti ex Pfeiffer) Britton & Rose,ssp.,ssp.,flavidispinus,(Backeberg) Taylor,86921,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,bicolor,(Galleotti ex Pfeiffer) Britton & Rose,ssp.,ssp.,bicolor,NULL,16414,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,bicolor,Rizzini & Mattos,NULL,NULL,NULL,NULL,106270,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,bicrenata,Liebm. 1849,NULL,NULL,NULL,NULL,8235,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pygmaeocereus,bieblii,Diers,NULL,NULL,NULL,NULL,16340,A
Plantae,CARYOPHYLLALES,CACTACEAE,Disocactus,biformis,(Lindley) Lindley,NULL,NULL,NULL,NULL,106455,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,biformis,Ros. 1911,NULL,NULL,NULL,NULL,173182,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,bigelovii,Engelmann,NULL,NULL,NULL,NULL,68443,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,binuangensis,(Alderw. 1920) R.Tryon 1970,NULL,NULL,NULL,NULL,174545,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberocereus,biolleyi,(Weber) Britton & Rose,NULL,NULL,NULL,NULL,75744,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,bipinnata,(R. Tryon 1986)?,NULL,NULL,NULL,NULL,52399,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,bisetosa,Pittier,NULL,NULL,NULL,NULL,104262,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,bispinosum,(L.) A.DC,NULL,NULL,NULL,NULL,106037,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,bisquamata,M.Kato 1990,NULL,NULL,NULL,NULL,176639,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pereskiopsis,blakeana,J.G.Ortega,NULL,NULL,NULL,NULL,27636,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,blancii,(Backeberg) Rowley,NULL,NULL,NULL,NULL,107361,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pereskia,bleo,(Kunth) De Candolle,NULL,NULL,NULL,NULL,75837,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,blossfeldiana,Boedeker,NULL,NULL,NULL,NULL,15638,A
Plantae,CARYOPHYLLALES,CACTACEAE,Espostoa,blossfeldiorum,(Werdermann) Buxbaum,NULL,NULL,NULL,NULL,106689,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,bocasana,Poselger,NULL,NULL,NULL,NULL,15795,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,bocasana,Poselger,ssp.,ssp.,bocasana,NULL,13993,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,bocasana,Poselger,ssp.,ssp.,eschauzieri,(Coulter) Fitz Maurice,14073,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,bocensis,Craig,NULL,NULL,NULL,NULL,15640,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,bodenbenderianum,(Hosseus ex Berger) A.W.Hill,NULL,NULL,NULL,NULL,106940,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,bodenbenderianum,(Hosseus ex Berger) A.W.Hill,ssp.,ssp.,intertextum,(Backeberg ex H.Till) H.Till,13235,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,boeckmannii,(Otto ex Salm-Dyck) Britton & Rose,NULL,NULL,NULL,NULL,43591,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,boelderliana,Wohlschlager,NULL,NULL,NULL,NULL,107209,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,bokei,Benson,NULL,NULL,NULL,NULL,25510,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,boldinghii,Britton & Rose,NULL,NULL,NULL,NULL,107362,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,boliviana,R. Tryon,NULL,NULL,NULL,NULL,8037,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,boliviana,Salm-Dyck,NULL,NULL,NULL,NULL,107363,A
Plantae,CARYOPHYLLALES,CACTACEAE,Lepismium,bolivianum,(Britton) Barthlott,NULL,NULL,NULL,NULL,107076,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,bombycina,Quehl,NULL,NULL,NULL,NULL,15641,A
