Kingdom,SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes
Plantae,50472,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49752,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49775,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49775,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49752,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,41737,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,41737,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40145,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40145,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40177,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40177,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31396,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31396,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,14697,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,14697,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18929718,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18929718,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,192509,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,192509,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,30261,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,30261,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24244,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24244,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,13118,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,13118,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,13120,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,13120,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,9701,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,9701,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,11630,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,11630,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,12125,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,12125,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50444,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50444,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50467,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50467,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50481,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50481,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49766,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49766,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,41728,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,41728,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40154,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40154,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40163,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40163,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40260,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40260,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24295,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24295,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49776,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49776,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102674,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102674,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102706,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102462,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102706,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102462,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102466,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102466,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67725,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67725,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67734,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67734,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,57559,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,57559,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52179,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52179,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,156533,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,156533,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,30999,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,41732,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,41732,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40150,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40150,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40270,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40270,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,30999,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,30256,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,30256,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,30265,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,30265,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24249,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24249,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109933,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,109933,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105559,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105559,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102678,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102678,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102457,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102457,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,72197,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,72197,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67738,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67738,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,62553,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,62553,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52009,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52009,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52424,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52424,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50445,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50445,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50440,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50440,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50468,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50468,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49757,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49757,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,12183,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,12183,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50463,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50463,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50464,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50464,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50450,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50450,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50477,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50477,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49767,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49767,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50560,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50560,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,48784,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,48784,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,48129,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,48129,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,44228,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,44228,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43799,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43799,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40153,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40153,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40159,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40159,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31225,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31225,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,24245,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,24245,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102692,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102692,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102443,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102443,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,102463,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,102463,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67729,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67729,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69025,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69025,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,82751,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,82751,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,77030,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,77030,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,74627,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,74627,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67359,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67359,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68364,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68364,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68365,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68365,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,62235,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,62235,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68819,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68819,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67723,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67723,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67726,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67726,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67728,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67728,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67730,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67730,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67731,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67731,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67732,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67732,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67733,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67733,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67735,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67735,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67736,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67736,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67737,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67737,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67740,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67740,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68950,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68950,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68958,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68958,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69020,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69020,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69022,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69022,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69023,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69023,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69024,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69024,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69027,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69027,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69028,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69028,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69029,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69029,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50437,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50437,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50439,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50439,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50441,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50441,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50442,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50442,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50443,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50443,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50446,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50446,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50447,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50447,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50448,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50448,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50452,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50452,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50453,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50453,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50459,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50459,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50460,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50460,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50461,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50461,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50465,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50465,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50466,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50466,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50469,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50469,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50470,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50470,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50471,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50471,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50474,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50474,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50475,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50475,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50476,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50476,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50478,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50478,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50479,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50479,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50480,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50480,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50482,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50482,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50483,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50483,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50849,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50849,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49749,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49749,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49750,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49750,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49751,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49751,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49753,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49753,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49754,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49754,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49755,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49755,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49756,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49756,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49758,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49758,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49759,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49759,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49760,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49760,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49763,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49763,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49764,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49764,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49765,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49765,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49769,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49769,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49770,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49770,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49772,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49772,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49773,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49773,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49774,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49774,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49829,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,49829,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40139,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40139,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40142,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40142,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40143,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40143,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40146,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40146,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40149,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40149,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40151,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40151,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40152,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40152,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40155,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40155,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40156,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40156,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40157,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40157,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40161,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40161,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40162,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40162,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40165,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40165,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40167,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40167,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40169,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40169,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40170,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40170,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40172,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40172,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,39373,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,39373,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40255,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40255,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40257,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40257,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40258,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40258,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40262,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40262,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40263,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40263,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40264,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40264,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40267,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40267,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40271,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40271,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40272,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40272,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43027,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43027,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43030,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43030,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
