Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,colocolo,"(Molina, 1782)",NULL,NULL,NULL,15309,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,geoffroyi,"(d'Orbigny & Gervais, 1844)",NULL,NULL,NULL,15310,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,guigna,"(Molina, 1782)",NULL,NULL,NULL,15311,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,pajeros,"(Desmarest, 1816)",ssp.,budini,"Pocock, 1941",15312,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,pajeros,"(Desmarest, 1816)",ssp.,crespoi,"Cabrera, 1957",15313,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,pajeros,"(Desmarest, 1816)",ssp.,pajeros,"Desmarest, 1816",15314,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Ondatra,zibethicus,"(Linnaeus, 1766)",ssp.,bernardi,"Goldman, 1932",15325,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,fraenata,"(Gould, 1841)",NULL,NULL,NULL,15330,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata,"(Gould, 1841)",NULL,NULL,NULL,15331,A
Animalia,CHORDATA,REPTILIA,SERPENTES,ELAPIDAE,Ophiophagus,hannah,"(Cantor, 1836)",NULL,NULL,NULL,15374,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Opisthoprora,euryptera,"(Loddiges, 1832)",NULL,NULL,NULL,15390,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Orcaella,brevirostris,"(Owen in Gray, 1866)",NULL,NULL,NULL,15419,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Orcinus,orca,"(Linnaeus, 1758)",NULL,NULL,NULL,15421,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,jacobitus,"(Cornalia, 1865)",NULL,NULL,NULL,15452,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreonympha,nobilis,"Gould, 1869",NULL,NULL,NULL,15479,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Oreophasis,derbianus,"Gray, 1844",NULL,NULL,NULL,15480,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Oreopsittacus,arfaki,"(A. B. Meyer, 1874)",NULL,NULL,NULL,15481,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreotrochilus,adela,"(d'Orbigny & Lafresnaye, 1838)",NULL,NULL,NULL,15486,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreotrochilus,chimborazo,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,15487,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreotrochilus,estella,"(d'Orbigny & Lafresnaye, 1838)",NULL,NULL,NULL,15488,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreotrochilus,leucopleurus,"Gould, 1847",NULL,NULL,NULL,15489,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oreotrochilus,melanogaster,"Gould, 1847",NULL,NULL,NULL,15490,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Orlitia,borneensis,"Gray, 1873",NULL,NULL,NULL,15509,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Oroaetus,isidori,"(Des Murs, 1845)",NULL,NULL,NULL,15528,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Ortalis,vetula,"(Wagler, 1830)",NULL,NULL,NULL,15538,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Orthorhyncus,cristatus,"(Linnaeus, 1758)",NULL,NULL,NULL,15554,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Ortygospiza,atricollis,"(Vieillot, 1817)",NULL,NULL,NULL,15564,A
Animalia,CHORDATA,MAMMALIA,TUBULIDENTATA,ORYCTEROPODIDAE,Orycteropus,afer,"(Pallas, 1766)",NULL,NULL,NULL,15565,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Oryx,dammah,"(Cretzschmar, 1827)",NULL,NULL,NULL,15568,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Oryx,leucoryx,"(Pallas, 1777)",NULL,NULL,NULL,15569,A
Animalia,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Osteolaemus,tetraspis,"Cope, 1861",NULL,NULL,NULL,15635,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Otis,tarda,"Linnaeus, 1758",NULL,NULL,NULL,15639,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Felis,manul,"Pallas, 1776",NULL,NULL,NULL,15640,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Otolemur,crassicaudatus,"(É. Geoffroy, 1812)",NULL,NULL,NULL,15643,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Otolemur,garnettii,"(Ogilby, 1838)",NULL,NULL,NULL,15644,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,albogularis,"(Cassin, 1850)",NULL,NULL,NULL,15667,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,angelinae,"(Finsch, 1912)",NULL,NULL,NULL,15668,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,asio,"(Linnaeus, 1758)",NULL,NULL,NULL,15669,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,atricapilla,"(Temminck, 1822)",NULL,NULL,NULL,15670,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,bakkamoena,"Pennant, 1769",NULL,NULL,NULL,15671,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,balli,"(Hume, 1873)",NULL,NULL,NULL,15672,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,barbarus,"(Sclater & Salvin, 1868)",NULL,NULL,NULL,15673,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,brookii,"(Sharpe, 1892)",NULL,NULL,NULL,15674,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,brucei,"(Hume, 1873)",NULL,NULL,NULL,15675,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,choliba,"(Vieillot, 1817)",NULL,NULL,NULL,15676,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,clarkii,"Kelso & Kelso, 1935",NULL,NULL,NULL,15677,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,elegans,"(Cassin, 1852)",NULL,NULL,NULL,15678,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,flammeolus,"(Kaup, 1853)",NULL,NULL,NULL,15679,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,fuliginosus,"(Sharpe, 1888)",NULL,NULL,NULL,15680,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,hartlaubi,"(Giebel, 1849)",NULL,NULL,NULL,15681,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,icterorhynchus,"(Shelley, 1873)",NULL,NULL,NULL,15682,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,ingens,"(Salvin, 1897)",NULL,NULL,NULL,15683,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,ireneae,"Ripley, 1966",NULL,NULL,NULL,15684,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,kennicottii,"(Elliot, 1867)",NULL,NULL,NULL,15685,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,koepckeae,"Hekstra, 1982",NULL,NULL,NULL,15686,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Gymnoglaux,lawrencii,"Sclater & Salvin, 1868",NULL,NULL,NULL,15687,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ptilopsis,leucotis,"(Temminck, 1820)",NULL,NULL,NULL,15688,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,longicornis,"(Ogilvie-Grant, 1894)",NULL,NULL,NULL,15689,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,magicus,"(Müller, 1841)",NULL,NULL,NULL,15690,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,manadensis,"(Quoy & Gaimard, 1830)",NULL,NULL,NULL,15691,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,mantananensis,"(Sharpe, 1892)",NULL,NULL,NULL,15692,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,marshalli,"Weske & Terborgh, 1981",NULL,NULL,NULL,15693,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,megalotis,"(Walden, 1875)",NULL,NULL,NULL,15694,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,mentawi,"Chasen & Kloss, 1926",NULL,NULL,NULL,15695,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,mindorensis,"(Whitehead, 1899)",NULL,NULL,NULL,15696,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,mirus,"Ripley & Rabor, 1968",NULL,NULL,NULL,15697,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,nudipes,"(Daudin, 1800)",NULL,NULL,NULL,15698,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,pauliani,"(Benson, 1960)",NULL,NULL,NULL,15699,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Pyrroglaux,podargina,"(Hartlaub & Finsch, 1872)",NULL,NULL,NULL,15700,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,roboratus,"Bangs & Noble, 1918",NULL,NULL,NULL,15701,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,rufescens,"(Horsfield, 1821)",NULL,NULL,NULL,15702,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,rutilus,"(Pucheran, 1849)",NULL,NULL,NULL,15703,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,sagittatus,"(Cassin, 1848)",NULL,NULL,NULL,15704,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,sanctaecatarinae,"(Salvin, 1897)",NULL,NULL,NULL,15705,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,scops,"(Linnaeus, 1758)",NULL,NULL,NULL,15706,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,silvicola,"(Wallace, 1864)",NULL,NULL,NULL,15707,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,spilocephalus,"(Blyth, 1846)",NULL,NULL,NULL,15708,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,trichopsis,"(Wagler, 1832)",NULL,NULL,NULL,15709,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,umbra,"(Richmond, 1903)",NULL,NULL,NULL,15710,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,vermiculatus,"(Ridgway, 1887)",NULL,NULL,NULL,15711,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,watsonii,"(Cassin, 1848)",NULL,NULL,NULL,15712,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,nudipes,"(Daudin, 1800)",ssp.,newtoni,"(Lawrence, 1860)",15713,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,colombianus,"Traylor, 1952",NULL,NULL,NULL,15717,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,insularis,"(Tristram, 1880)",NULL,NULL,NULL,15718,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,capnodes,"(Gurney, 1889)",NULL,NULL,NULL,15719,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,pembaensis,"Pakenham, 1937",NULL,NULL,NULL,15720,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,alius,"Rasmussen, 1998",NULL,NULL,NULL,15721,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,collari,"Lambert & Rasmussen, 1998",NULL,NULL,NULL,15722,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,moheliensis,"Lafontaine & Moulaert, 1998",NULL,NULL,NULL,15723,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,ammon,"(Linnaeus, 1758)",NULL,NULL,NULL,15733,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,ammon,"(Linnaeus, 1758)",ssp.,hodgsonii,"Blyth, 1841",15734,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,canadensis,"Shaw, 1804",NULL,NULL,NULL,15735,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,orientalis,"Blyth, 1841",ssp.,ophion,"Blyth, 1841",15737,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,vignei,"Blyth, 1841",ssp.,vignei,"Blyth, 1841",15738,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,orientalis,"Gmelin, 1774",NULL,NULL,NULL,15739,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,ammon,"(Linnaeus, 1758)",ssp.,nigrimontana,"Severtzov, 1873",15745,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Oxypogon,guerinii,"(Boissonneau, 1840)",NULL,NULL,NULL,15795,A
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Oxyura,leucocephala,"(Scopoli, 1769)",NULL,NULL,NULL,15802,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Ozotoceros,bezoarticus,"(Linnaeus, 1758)",NULL,NULL,NULL,15803,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,superciliosus,"(Shelley, 1873)",NULL,NULL,NULL,15840,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,oryzivora,"(Linnaeus, 1758)",NULL,NULL,NULL,15869,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Paguma,larvata,"(C. E. H. Smith, 1827)",NULL,NULL,NULL,15874,A
Animalia,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Paleosuchus,palpebrosus,"(Cuvier, 1807)",NULL,NULL,NULL,15889,A
Animalia,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Paleosuchus,trigonatus,"(Schneider, 1801)",NULL,NULL,NULL,15890,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Palea,steindachneri,"(Siebenrock, 1906)",NULL,NULL,NULL,15918,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pan,paniscus,"Schwartz, 1929",NULL,NULL,NULL,15932,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pan,troglodytes,"(Blumenbach, 1775)",NULL,NULL,NULL,15933,A
Animalia,CHORDATA,AVES,FALCONIFORMES,PANDIONIDAE,Pandion,haliaetus,"(Linnaeus, 1758)",NULL,NULL,NULL,15943,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Panterpe,insignis,"Cabanis & Heine, 1860",NULL,NULL,NULL,15950,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,leo,"(Linnaeus, 1758)",NULL,NULL,NULL,15951,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,leo,"(Linnaeus, 1758)",ssp.,persica,"Meyer, 1826",15952,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,onca,"(Linnaeus, 1758)",NULL,NULL,NULL,15953,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,pardus,"(Linnaeus, 1758)",NULL,NULL,NULL,15954,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,tigris,"(Linnaeus, 1758)",NULL,NULL,NULL,15955,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,tigris,"(Linnaeus, 1758)",ssp.,altaica,"(Temminck, 1844)",15956,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Pantholops,hodgsonii,"(Abel, 1826)",NULL,NULL,NULL,15967,A
Animalia,CHORDATA,AVES,PELECANIFORMES,SULIDAE,Papasula,abbotti,"Ridgway, 1893",NULL,NULL,NULL,15977,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Papio,hamadryas,"(Linnaeus, 1758)",NULL,NULL,NULL,16013,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Papio,cynocephalus,"(Linnaeus, 1766)",NULL,NULL,"(Linnaeus, 1766)",16014,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Papio,papio,"Desmarest, 1820)",NULL,NULL,"(Desmarest, 1820)",16016,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Papio,ursinus,"(Kerr, 1792)",NULL,NULL,"(Kerr, 1792)",16017,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Papio,anubis,"(Lesson, 1827)",NULL,NULL,"(Lesson, 1827)",16020,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Parabuteo,unicinctus,"(Temminck, 1824)",NULL,NULL,NULL,16034,A
Animalia,CHORDATA,REPTILIA,SAURIA,PYGOPODIDAE,Paradelma,orientalis,"(Günther, 1876)",NULL,NULL,NULL,16069,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradigalla,brevicauda,"Rothschild & Hartert, 1911",NULL,NULL,NULL,16071,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradigalla,carunculata,"Lesson, 1835",NULL,NULL,NULL,16072,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,apoda,"Linnaeus, 1758",NULL,NULL,NULL,16075,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,decora,"Salvin & Godman, 1883",NULL,NULL,NULL,16076,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,guilielmi,"Cabanis, 1888",NULL,NULL,NULL,16077,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,minor,"Shaw, 1809",NULL,NULL,NULL,16078,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,raggiana,"Sclater, 1873",NULL,NULL,NULL,16079,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,rubra,"Daudin, 1800",NULL,NULL,NULL,16080,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Paradisaea,rudolphi,"(Finsch, 1885)",NULL,NULL,NULL,16081,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Paradoxurus,hermaphroditus,"(Pallas, 1777)",NULL,NULL,NULL,16103,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Paradoxurus,jerdoni,"Blanford, 1885",NULL,NULL,NULL,16104,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HYAENIDAE,Hyaena,brunnea,"Thunberg, 1820",NULL,NULL,NULL,16113,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Pardofelis,marmorata,"(Martin, 1837)",NULL,NULL,NULL,16218,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Parmoptila,rubrifrons,"(Sharpe & Ussher, 1872)",NULL,NULL,NULL,16248,A
Animalia,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Paroaria,capitata,"d'Orbigny & Lafresnaye, 1837",NULL,NULL,NULL,16257,A
Animalia,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Paroaria,coronata,"(Miller, 1776)",NULL,NULL,NULL,16258,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Parotia,carolae,"Meyer, 1894",NULL,NULL,NULL,16265,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Parotia,helenae,"De Vis, 1891",NULL,NULL,NULL,16266,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Parotia,lawesii,"Ramsay, 1885",NULL,NULL,NULL,16267,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Parotia,sefilata,"(Pennant, 1781)",NULL,NULL,NULL,16268,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Parotia,wahnesi,"Rothschild, 1906",NULL,NULL,NULL,16269,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Passer,griseus,"(Vieillot, 1817)",NULL,NULL,NULL,16413,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Patagona,gigas,"(Vieillot, 1824)",NULL,NULL,NULL,16424,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi,pauxi,"(Linnaeus, 1766)",NULL,NULL,NULL,16427,A
Animalia,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pavo,muticus,"Linnaeus, 1766",NULL,NULL,NULL,16429,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,"(Linnaeus, 1758)",NULL,NULL,NULL,16457,A
Animalia,CHORDATA,AVES,GRUIFORMES,PEDIONOMIDAE,Pedionomus,torquatus,"Gould, 1841",NULL,NULL,NULL,16468,A
Animalia,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,crispus,"Bruch, 1832",NULL,NULL,NULL,16487,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Pelochelys,cantorii,"Gray, 1864",NULL,NULL,NULL,16502,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Pelochelys,bibroni,"(Owen, 1853)",NULL,NULL,NULL,16503,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelomedusa,subrufa,"(Lacépède, 1788)",NULL,NULL,NULL,16505,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PODOCNEMIDIDAE,Peltocephalus,dumerilianus,"(Schweigger, 1812)",NULL,NULL,NULL,16511,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelusios,adansonii,"(Schweigger, 1812)",NULL,NULL,NULL,16523,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelusios,castaneus,"(Schweigger, 1812)",NULL,NULL,NULL,16524,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelusios,gabonensis,"(Duméril, 1856)",NULL,NULL,NULL,16525,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelusios,niger,"(Duméril & Bibron, 1835)",NULL,NULL,NULL,16526,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,albipennis,"Taczanowski, 1878",NULL,NULL,NULL,16533,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,purpurascens,"Wagler, 1830",NULL,NULL,NULL,16545,A
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Penelopides,exarhatus,"(Temminck, 1823)",NULL,NULL,NULL,16550,A
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Penelopides,panini,"(Boddaert, 1783)",NULL,NULL,NULL,16553,A
Animalia,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelopina,nigra,"(Fraser, 1852)",NULL,NULL,NULL,16556,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Peponocephala,electra,"(Gray, 1846)",NULL,NULL,NULL,16564,A
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,bougainville,"Quoy & Gaimard, 1824",NULL,NULL,NULL,16569,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Pernis,apivorus,"(Linnaeus, 1758)",NULL,NULL,NULL,16626,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Pernis,celebensis,"Wallace, 1868",NULL,NULL,NULL,16627,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Pernis,ptilorhynchus,"(Temminck, 1821)",NULL,NULL,NULL,16628,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Perodicticus,potto,"(P. L. S. Müller, 1766)",NULL,NULL,NULL,16629,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Gymnoris,dentata,"(Sundevall, 1850)",NULL,NULL,NULL,16782,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pezoporus,wallicus,"Kerr, 1792",NULL,NULL,NULL,16785,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Campylopterus,cuvierii,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,16800,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Phaethornis,anthophilus,"(Bourcier, 1843)",NULL,NULL,NULL,16803,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Phaethornis,augusti,"(Bourcier, 1847)",NULL,NULL,NULL,16804,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Phaethornis,bourcieri,"(Lesson, 1832)",NULL,NULL,NULL,16805,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Phaethornis,eurynome,"(Lesson, 1832)",NULL,NULL,NULL,16806,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Anopetia,gounellei,"(Boucard, 1891)",NULL,NULL,NULL,16807,A
